name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
teio1cow,STRING,Individual class of worker code (main job),,yes,,,no,,TEIO1COW
teio1icd,STRING,"Industry code for the main job; US Census detailed industry classification, zero-padded to four digits. Code vintage varies by diary year: 2002 (2003-2008), 2007 (2009-2013), 2012 (2014-2019), 2017 (2020-2024); for earlier years join the matching census_industry_<vintage> directory.",,no,br_bd_diretorios_us.census_industry_2017:id_census_industry,,no,,TEIO1ICD
teio1ocd,STRING,"Occupation code for the main job; US Census detailed occupation classification, zero-padded to four digits. Code vintage varies by diary year: 2002 (2003-2010), 2010 (2011-2019), 2018 (2020-2024); for earlier years join the matching census_occupation_<vintage> directory.",,no,br_bd_diretorios_us.census_occupation_2018:id_census_occupation,,no,,TEIO1OCD
telayavl,STRING,Could you have returned to work in the last seven days if you had been recalled?,,yes,,,no,,TELAYAVL
telaylk,STRING,"Even though you expect to be called back to work, have you been looking for work during the last four weeks?",,yes,,,no,,TELAYLK
telkavl,STRING,Could you have started a job in the last seven days if one had been offered?,,yes,,,no,,TELKAVL
telkm1,STRING,What are all of the things you have done to find work during the last 4 weeks? (first method),,yes,,,no,,TELKM1
teret1,STRING,"Do you currently want a job, either full or part time?",,yes,,,no,,TERET1
teschft,STRING,Are you enrolled as a full-time or part-time student?,,yes,,,no,,TESCHFT
tubus,STRING,Does anyone in the household own a business or a farm?,,yes,,,no,,TUBUS
tubus1,STRING,"In the last seven days, did you do any unpaid work in the family business or farm?",,yes,,,no,,TUBUS1
tubus2ot,STRING,Do you receive payments or profits from the business?,,yes,,,no,,TUBUS2OT
tubusl1,STRING,TULINENO of farm or business owner (first owner),,no,,,no,,TUBUSL1
tubusl2,STRING,TULINENO of farm or business owner (second owner),,no,,,no,,TUBUSL2
tubusl3,STRING,TULINENO of farm or business owner (third owner),,no,,,no,,TUBUSL3
tubusl4,STRING,TULINENO of farm or business owner (fourth owner),,no,,,no,,TUBUSL4
tucc2,STRING,Time first household child < 13 woke up,,no,,,no,"Time of day, formatted HH:MM:SS.",TUCC2
tucc4,STRING,Time last household child < 13 went to bed,,no,,,no,"Time of day, formatted HH:MM:SS.",TUCC4
tufwk,STRING,In the last seven days did you do any work for pay or profit?,,yes,,,no,,TUFWK
tuio1mfg,STRING,"Is this business or organization mainly manufacturing, retail trade, wholesale trade, or something else? (main job)",,yes,,,no,,TUIO1MFG
tuiodp1,STRING,"Last time we spoke to someone in this household, you were reported to work for (employer's name). Do you still work for (employer's name)? (main job)",,yes,,,no,,TUIODP1
tuiodp2,STRING,Have the usual activities and duties of your job changed since (month of CPS interview)? (main job),,yes,,,no,,TUIODP2
tuiodp3,STRING,"Last time we spoke to someone in this household, you were reported as (occupation) and your usual duties were (activities). Is this an accurate description of your current job? (main job)",,yes,,,no,,TUIODP3
tulay,STRING,During the last seven days were you on layoff from your job?,,yes,,,no,,TULAY
tulay6m,STRING,Have you been given any indication that you will be recalled to work within the next 6 months?,,yes,,,no,,TULAY6M
tulayavr,STRING,Why could you not have started a job in the last week?,,yes,,,no,,TULAYAVR
tulaydt,STRING,Has your employer given you a date to return to work? (to layoff job),,yes,,,no,,TULAYDT
tulk,STRING,Have you been doing anything to find work during the last four weeks?,,yes,,,no,,TULK
tulkavr,STRING,Why could you not have started a job last week?,,yes,,,no,,TULKAVR
tulkdk1,STRING,You said you have been trying to find work. How did you go about looking? (first method),,yes,,,no,,TULKDK1
tulkdk2,STRING,TULKDK1 text: (second method),,yes,,,no,,TULKDK2
tulkdk3,STRING,TULKDK1 text: (third method),,yes,,,no,,TULKDK3
tulkdk4,STRING,TULKDK1 text: (fourth method),,yes,,,no,,TULKDK4
tulkm2,STRING,What are all of the things you have done to find work during the last 4 weeks? (second method),,yes,,,no,,TULKM2
tulkm3,STRING,TULKM2 text: (third method),,yes,,,no,,TULKM3
tulkm4,STRING,TULKM2 text: (fourth method),,yes,,,no,,TULKM4
tulkm5,STRING,TULKM2 text: (fifth method),,yes,,,no,,TULKM5
tulkm6,STRING,TULKM2 text: (sixth method),,yes,,,no,,TULKM6
tulkps1,STRING,Can you tell me more about what you did to search for work? (first method),,yes,,,no,,TULKPS1
tulkps2,STRING,TULKPS1 text: (second method),,yes,,,no,,TULKPS2
tulkps3,STRING,TULKPS1 text: (third method),,yes,,,no,,TULKPS3
tulkps4,STRING,TULKPS1 text: (fourth method),,yes,,,no,,TULKPS4
tumonth,INT64,Month of the diary day (1-12).,,no,br_bd_diretorios_data_tempo.mes:mes,month,no,,TUMONTH
trtccc,INT64,"Total nonwork-related time respondent spent with customers, clients, and co-workers (in minutes)",,no,,minute,no,,TRTCCC
trtcctot,INT64,Total time spent during diary day providing secondary childcare for all children < 13 (in minutes),,no,,minute,no,,TRTCCTOT
trtchild,INT64,Total nonwork-related time respondent spent with household or nonhousehold children < 18 (in minutes),,no,,minute,no,,TRTCHILD
trtcoc,INT64,"Total time spent during diary day providing secondary childcare for nonown, nonhousehold children < 13 (in minutes)",,no,,minute,no,,TRTCOC
trtfamily,INT64,Total nonwork-related time respondent spent with family members (in minutes),,no,,minute,no,,TRTFAMILY
trtfriend,INT64,Total nonwork-related time respondent spent with friends (in minutes),,no,,minute,no,,TRTFRIEND
trthh,INT64,Total time spent during diary day providing secondary childcare for household children < 13 (in minutes),,no,,minute,no,,TRTHH
tudis2,STRING,Do you have a disability that prevents you from accepting any kind of work during the next six months?,,yes,,,no,,TUDIS2
turetot,STRING,The last time we spoke to someone in this household you were reported to be retired. Are you still retired?,,yes,,,no,,TURETOT
tuspabs,STRING,"In the last seven days, did your spouse or unmarried partner have a job either full or part time?",,yes,,,no,,TUSPABS
tuspusft,STRING,Does your spouse or unmarried partner usually work 35 hours or more per week?,,yes,,,no,,TUSPUSFT
tuspwk,STRING,"In the last seven days, did your spouse or unmarried partner do any work for pay or profit?",,yes,,,no,,TUSPWK
tremodr,STRING,Eating and Health Module respondent,,yes,,,no,,TREMODR
tucc9,STRING,"Are the non-own, non-household children you cared for in TUCC8 related to you?",,yes,,,no,,TUCC9
tudiarydate,STRING,"Date of the diary day, formatted YYYYMMDD.",,no,,,no,,TUDIARYDATE
tudis,STRING,Last time we spoke to someone in this household you were reported to have a disability. Does your disability prevent you from doing any kind of work for the next six months?,,yes,,,no,,TUDIS
tudis1,STRING,Does your disability prevent you from accepting any kind of work during the next six months?,,yes,,,no,,TUDIS1
trchildnum,INT64,Number of household children < 18,,no,,person,no,,TRCHILDNUM
tudiaryday,STRING,"Day of the week of diary day (day of the week about which the , respondent was interviewed)",,yes,,,no,,TUDIARYDAY
trernwa,INT64,Weekly earnings at main job (2 implied decimals),,no,,USD,no,,TRERNWA
trholiday,STRING,Flag to indicate if diary day was a holiday,,yes,,,no,,TRHOLIDAY
trspftpt,STRING,"Full time or part time employment status of spouse or unmarried , partner",,yes,,,no,,TRSPFTPT
trsppres,STRING,"Presence of the respondent's spouse or unmarried partner in the , household",,yes,,,no,,TRSPPRES
trdpftpt,STRING,Full time or part time employment status of respondent,,yes,,,no,,TRDPFTPT
tufnwgtp,FLOAT64,ATUS final (statistical) weight created with the 2006 weighting method; use to produce population estimates.,,no,,,no,Dimensionless statistical weight.,TUFNWGTP
tespempnot,STRING,Employment status of spouse or unmarried partner,,yes,,,no,,TESPEMPNOT
teschlvl,STRING,"Would that be high school, college, or university?",,yes,,,no,,TESCHLVL
teschenr,STRING,"Are you enrolled in high school, college, or university?",,yes,,,no,,TESCHENR
temjot,STRING,In the last seven days did you have more than one job?,,yes,,,no,,TEMJOT
telfs,STRING,Labor force status of the respondent (edited).,,yes,,,no,,TELFS
tehruslt,INT64,"Total hours usually worked per week (sum of TEHRUSL1 and , TEHRUSL2)",,no,,hour,no,,TEHRUSLT
tryhhchild,INT64,Age of youngest household child < 18,,no,,year,no,,TRYHHCHILD
trwbmodr,STRING,Well-Being Module respondent indicator.,,yes,,,no,,TRWBMODR
trtalone_wk,INT64,Total work- and nonwork-related time respondent spent alone (in minutes),,no,,minute,no,,TRTALONE_WK
trtccc_wk,INT64,"Total work- and nonwork-related time respondent spent with customers, clients, and coworkers (in minutes)",,no,,minute,no,,TRTCCC_WK
trlvmodr,STRING,Leave module respondent,,yes,,,no,,TRLVMODR
trtec,INT64,Total time spent providing eldercare (in minutes),,no,,minute,no,,TRTEC
tuecytd,STRING,Did you provide any eldercare or assistance yesterday?,,yes,,,no,,TUECYTD
tuelder,STRING,"Not including financial assistance or help you provided as part of your paid job, since the first of [REF_MONTH], have you provided any care of assistance for an adult who needed help because of a condition related to aging?",,yes,,,no,,TUELDER
tuelfreq,STRING,How often did you provide this care?,,yes,,,no,,TUELFREQ
tuelnum,INT64,"Since the first of [REF_MONTH], how many people have you provided this care to?",,no,,person,no,,TUELNUM
tu20fwgt,FLOAT64,ATUS final weight created with the 2020 (pandemic) weighting method; used for 2019-2020 estimates.,,no,,,no,Dimensionless statistical weight.,TU20FWGT
