name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
period_start_date,DATE,Data de início do período do desembolso planejado,Start date of the planned disbursement period,Fecha de inicio del período del desembolso planificado,,no,,,no,Origem da coluna de particionamento year,Source of the year partition column,Origen de la columna de particionamiento year,periodstart_isodate
period_end_date,DATE,Data de término do período do desembolso planejado,End date of the planned disbursement period,Fecha de término del período del desembolso planificado,,no,,,no,,,,periodend_isodate
value,FLOAT64,"Valor monetário do desembolso planejado, na moeda declarada em currency_code","Monetary value of the planned disbursement, in the currency declared in currency_code","Valor monetario del desembolso planificado, en la moneda declarada en currency_code",,no,,currency,no,"Quando currency_code é nulo, vale a moeda padrão da atividade (activity.default_currency_code)","When currency_code is null, the activity's default currency applies (activity.default_currency_code)","Cuando currency_code es nulo, se aplica la moneda por defecto de la actividad (activity.default_currency_code)",value
currency_code,STRING,Código ISO 4217 da moeda do valor,ISO 4217 code of the value's currency,Código ISO 4217 de la moneda del valor,,no,,,no,,,,value_currency
currency_name,STRING,Nome da moeda do valor,Name of the value's currency,Nombre de la moneda del valor,,no,,,no,,,,value_currencyname
value_date,DATE,"Data à qual o valor se refere, usada para a conversão cambial","Date the value refers to, used for the currency conversion","Fecha a la que se refiere el valor, usada para la conversión cambiaria",,no,,,no,,,,value_valuedate
provider_org_id,STRING,Identificador IATI da organização de onde o recurso deve sair,IATI identifier of the the resource is due to come from organisation,Identificador IATI de la organización de donde debe salir el recurso,,no,,,no,,,,providerorg_ref
provider_activity_id,STRING,Identificador IATI da atividade correspondente na base da organização de onde o recurso deve sair,IATI identifier of the corresponding activity in the the resource is due to come from organisation's own data,Identificador IATI de la actividad correspondiente en la base de la organización de donde debe salir el recurso,,no,,,no,É o elo de rastreabilidade entre publicadores: permite seguir o mesmo recurso da atividade do financiador até a do executor,This is the traceability link between publishers: it lets the same resource be followed from the funder's activity to the implementer's,Es el enlace de trazabilidad entre publicadores: permite seguir el mismo recurso desde la actividad del financiador hasta la del ejecutor,providerorg_provideractivityid
provider_org_type_code,STRING,Código do tipo da organização de onde o recurso deve sair,Code of the the resource is due to come from organisation's type,Código del tipo de la organización de donde debe salir el recurso,,no,,,no,Valor da lista de códigos OrganisationType do padrão IATI,Value from the IATI standard's OrganisationType codelist,Valor de la lista de códigos OrganisationType del estándar IATI,providerorg_type
provider_org_type_name,STRING,Nome do tipo da organização de onde o recurso deve sair,Name of the the resource is due to come from organisation's type,Nombre del tipo de la organización de donde debe salir el recurso,,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,providerorg_typename
provider_org_name,STRING,Nome da organização de onde o recurso deve sair,Name of the the resource is due to come from organisation,Nombre de la organización de donde debe salir el recurso,,no,,,no,"O IATI permite o mesmo texto em vários idiomas; o IATI Tables achata todos em uma única cadeia, no formato 'texto, FR: texte, ES: texto'","IATI allows the same text in several languages; IATI Tables flattens them all into a single string, formatted 'text, FR: texte, ES: texto'","IATI permite el mismo texto en varios idiomas; IATI Tables aplana todos en una única cadena, con el formato 'texto, FR: texte, ES: texto'",providerorg_narrative
receiver_org_id,STRING,Identificador IATI da organização que deve receber o recurso,IATI identifier of the due to receive the resource organisation,Identificador IATI de la organización que debe recibir el recurso,,no,,,no,,,,receiverorg_ref
receiver_activity_id,STRING,Identificador IATI da atividade correspondente na base da organização que deve receber o recurso,IATI identifier of the corresponding activity in the due to receive the resource organisation's own data,Identificador IATI de la actividad correspondiente en la base de la organización que debe recibir el recurso,,no,,,no,É o elo de rastreabilidade entre publicadores: permite seguir o mesmo recurso da atividade do financiador até a do executor,This is the traceability link between publishers: it lets the same resource be followed from the funder's activity to the implementer's,Es el enlace de trazabilidad entre publicadores: permite seguir el mismo recurso desde la actividad del financiador hasta la del ejecutor,receiverorg_receiveractivityid
receiver_org_type_code,STRING,Código do tipo da organização que deve receber o recurso,Code of the due to receive the resource organisation's type,Código del tipo de la organización que debe recibir el recurso,,no,,,no,Valor da lista de códigos OrganisationType do padrão IATI,Value from the IATI standard's OrganisationType codelist,Valor de la lista de códigos OrganisationType del estándar IATI,receiverorg_type
receiver_org_type_name,STRING,Nome do tipo da organização que deve receber o recurso,Name of the due to receive the resource organisation's type,Nombre del tipo de la organización que debe recibir el recurso,,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,receiverorg_typename
receiver_org_name,STRING,Nome da organização que deve receber o recurso,Name of the due to receive the resource organisation,Nombre de la organización que debe recibir el recurso,,no,,,no,"O IATI permite o mesmo texto em vários idiomas; o IATI Tables achata todos em uma única cadeia, no formato 'texto, FR: texte, ES: texto'","IATI allows the same text in several languages; IATI Tables flattens them all into a single string, formatted 'text, FR: texte, ES: texto'","IATI permite el mismo texto en varios idiomas; IATI Tables aplana todos en una única cadena, con el formato 'texto, FR: texte, ES: texto'",receiverorg_narrative
