name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
activity_description,STRING,Descrição do que a atividade faz neste local,Description of what the activity does at this location,Descripción de lo que la actividad hace en este lugar,,no,,,no,"O IATI permite o mesmo texto em vários idiomas; o IATI Tables achata todos em uma única cadeia, no formato 'texto, FR: texte, ES: texto'","IATI allows the same text in several languages; IATI Tables flattens them all into a single string, formatted 'text, FR: texte, ES: texto'","IATI permite el mismo texto en varios idiomas; IATI Tables aplana todos en una única cadena, con el formato 'texto, FR: texte, ES: texto'",activitydescription_narrative
point_position,STRING,"Coordenadas do local, como latitude e longitude separadas por espaço","Coordinates of the location, as latitude and longitude separated by a space","Coordenadas del lugar, como latitud y longitud separadas por un espacio",,no,,,no,Mantido como texto e não convertido para GEOGRAPHY: o publicador declara o sistema de referência em point_srs_name e nem todos usam WGS 84,Kept as text rather than converted to GEOGRAPHY: the publisher declares the reference system in point_srs_name and not all use WGS 84,Mantenido como texto y no convertido a GEOGRAPHY: el publicador declara el sistema de referencia en point_srs_name y no todos usan WGS 84,point_pos
point_srs_name,STRING,Sistema de referência espacial em que as coordenadas foram declaradas,Spatial reference system the coordinates were declared in,Sistema de referencia espacial en que se declararon las coordenadas,,no,,,no,,,,point_srsName
location_reach_code,STRING,"Código do alcance do local, que distingue onde a atividade ocorre de onde ela produz efeito","Code of the location's reach, which distinguishes where the activity happens from where it has effect","Código del alcance del lugar, que distingue dónde ocurre la actividad de dónde produce efecto",,no,,,no,Valor da lista de códigos GeographicLocationReach do padrão IATI,Value from the IATI standard's GeographicLocationReach codelist,Valor de la lista de códigos GeographicLocationReach del estándar IATI,locationreach_code
location_reach_name,STRING,"Nome do alcance do local, que distingue onde a atividade ocorre de onde ela produz efeito","Name of the location's reach, which distinguishes where the activity happens from where it has effect","Nombre del alcance del lugar, que distingue dónde ocurre la actividad de dónde produce efecto",,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,locationreach_codename
exactness_code,STRING,"Código da exatidão das coordenadas, que distingue ponto exato de aproximação","Code of the coordinates' exactness, which distinguishes an exact point from an approximation","Código de la exactitud de las coordenadas, que distingue punto exacto de aproximación",,no,,,no,Valor da lista de códigos GeographicExactness do padrão IATI,Value from the IATI standard's GeographicExactness codelist,Valor de la lista de códigos GeographicExactness del estándar IATI,exactness_code
exactness_name,STRING,"Nome da exatidão das coordenadas, que distingue ponto exato de aproximação","Name of the coordinates' exactness, which distinguishes an exact point from an approximation","Nombre de la exactitud de las coordenadas, que distingue punto exacto de aproximación",,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,exactness_codename
location_class_code,STRING,"Código da classe do local, que distingue feição administrativa, povoado e estrutura","Code of the location class, which distinguishes administrative region, populated place and structure","Código de la clase del lugar, que distingue rasgo administrativo, poblado y estructura",,no,,,no,Valor da lista de códigos GeographicLocationClass do padrão IATI,Value from the IATI standard's GeographicLocationClass codelist,Valor de la lista de códigos GeographicLocationClass del estándar IATI,locationclass_code
location_class_name,STRING,"Nome da classe do local, que distingue feição administrativa, povoado e estrutura","Name of the location class, which distinguishes administrative region, populated place and structure","Nombre de la clase del lugar, que distingue rasgo administrativo, poblado y estructura",,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,locationclass_codename
feature_designation_code,STRING,"Código da designação da feição geográfica, no vocabulário do GeoNames","Code of the geographic feature designation, in the GeoNames vocabulary","Código de la designación del rasgo geográfico, en el vocabulario de GeoNames",,no,,,no,Valor da lista de códigos LocationType do padrão IATI,Value from the IATI standard's LocationType codelist,Valor de la lista de códigos LocationType del estándar IATI,featuredesignation_code
feature_designation_name,STRING,"Nome da designação da feição geográfica, no vocabulário do GeoNames","Name of the geographic feature designation, in the GeoNames vocabulary","Nombre de la designación del rasgo geográfico, en el vocabulario de GeoNames",,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,featuredesignation_codename
