name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
reporting_org_is_secondary,BOOLEAN,"Indica que a organização está reproduzindo dados publicados por outra, e não reportando os próprios","Whether the organisation is republishing data published by another, rather than reporting its own","Indica que la organización está reproduciendo datos publicados por otra, y no reportando los propios",,no,,,no,,,,reportingorg_secondaryreporter
activity_status_code,STRING,Código da situação da atividade,Code of the activity's status,Código de la situación de la actividad,,no,,,no,Valor da lista de códigos ActivityStatus do padrão IATI,Value from the IATI standard's ActivityStatus codelist,Valor de la lista de códigos ActivityStatus del estándar IATI,activitystatus_code
activity_status_name,STRING,Nome da situação da atividade,Name of the activity's status,Nombre de la situación de la actividad,,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,activitystatus_codename
activity_scope_code,STRING,Código do alcance geográfico da atividade,Code of the activity's geographic scope,Código del alcance geográfico de la actividad,,no,,,no,Valor da lista de códigos ActivityScope do padrão IATI,Value from the IATI standard's ActivityScope codelist,Valor de la lista de códigos ActivityScope del estándar IATI,activityscope_code
activity_scope_name,STRING,Nome do alcance geográfico da atividade,Name of the activity's geographic scope,Nombre del alcance geográfico de la actividad,,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,activityscope_codename
planned_start_date,DATE,Data planejada de início da atividade,Planned start date of the activity,Fecha planificada de inicio de la actividad,,no,,,no,,,,plannedstart
actual_start_date,DATE,Data efetiva de início da atividade,Actual start date of the activity,Fecha efectiva de inicio de la actividad,,no,,,no,,,,actualstart
planned_end_date,DATE,Data planejada de término da atividade,Planned end date of the activity,Fecha planificada de término de la actividad,,no,,,no,,,,plannedend
actual_end_date,DATE,Data efetiva de término da atividade,Actual end date of the activity,Fecha efectiva de término de la actividad,,no,,,no,,,,actualend
collaboration_type_code,STRING,"Código do tipo de colaboração, na classificação do CAD/OCDE","Code of the collaboration type, in the OECD DAC classification","Código del tipo de colaboración, en la clasificación del CAD/OCDE",,no,,,no,Valor da lista de códigos CollaborationType do padrão IATI,Value from the IATI standard's CollaborationType codelist,Valor de la lista de códigos CollaborationType del estándar IATI,collaborationtype_code
collaboration_type_name,STRING,"Nome do tipo de colaboração, na classificação do CAD/OCDE","Name of the collaboration type, in the OECD DAC classification","Nombre del tipo de colaboración, en la clasificación del CAD/OCDE",,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,collaborationtype_codename
default_flow_type_code,STRING,Código padrão do tipo de fluxo financeiro da atividade,Code default for the activity's financial flow type,Código por defecto del tipo de flujo financiero de la actividad,,no,,,no,Valor da lista de códigos FlowType do padrão IATI,Value from the IATI standard's FlowType codelist,Valor de la lista de códigos FlowType del estándar IATI,defaultflowtype_code
default_flow_type_name,STRING,Nome padrão do tipo de fluxo financeiro da atividade,Name default for the activity's financial flow type,Nombre por defecto del tipo de flujo financiero de la actividad,,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,defaultflowtype_codename
default_finance_type_code,STRING,Código padrão do instrumento financeiro da atividade,Code default for the activity's financial instrument,Código por defecto del instrumento financiero de la actividad,,no,,,no,Valor da lista de códigos FinanceType do padrão IATI,Value from the IATI standard's FinanceType codelist,Valor de la lista de códigos FinanceType del estándar IATI,defaultfinancetype_code
default_finance_type_name,STRING,Nome padrão do instrumento financeiro da atividade,Name default for the activity's financial instrument,Nombre por defecto del instrumento financiero de la actividad,,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,defaultfinancetype_codename
default_tied_status_code,STRING,Código padrão da condicionalidade de aquisição da atividade,Code default for the activity's procurement tying status,Código por defecto de la condicionalidad de adquisición de la actividad,,no,,,no,Valor da lista de códigos TiedStatus do padrão IATI,Value from the IATI standard's TiedStatus codelist,Valor de la lista de códigos TiedStatus del estándar IATI,defaulttiedstatus_code
default_tied_status_name,STRING,Nome padrão da condicionalidade de aquisição da atividade,Name default for the activity's procurement tying status,Nombre por defecto de la condicionalidad de adquisición de la actividad,,no,,,no,Rótulo resolvido pelo IATI Tables a partir do código irmão,Label resolved by IATI Tables from the sibling code,Etiqueta resuelta por IATI Tables a partir del código hermano,defaulttiedstatus_codename
default_currency_code,STRING,Código ISO 4217 da moeda padrão da atividade,ISO 4217 code of the activity's default currency,Código ISO 4217 de la moneda por defecto de la actividad,,no,,,no,,,,defaultcurrency
default_currency_name,STRING,Nome da moeda padrão da atividade,Name of the activity's default currency,Nombre de la moneda por defecto de la actividad,,no,,,no,,,,defaultcurrencyname
capital_spend_percentage,FLOAT64,Parcela do orçamento da atividade destinada a despesa de capital,Share of the activity's budget going to capital expenditure,Parte del presupuesto de la actividad destinada a gasto de capital,,no,,percent,no,Declarado pelo publicador; a soma dentro de uma atividade nem sempre fecha em 100,Declared by the publisher; the sum within an activity does not always add to 100,Declarado por el publicador; la suma dentro de una actividad no siempre suma 100,capitalspend_percentage
has_conditions_attached,BOOLEAN,Indica que a atividade tem condições associadas ao financiamento,Whether the activity has conditions attached to its funding,Indica que la actividad tiene condiciones asociadas al financiamiento,,no,,,no,,,,conditions_attached
is_humanitarian,BOOLEAN,Indica que a atividade é classificada como humanitária pelo publicador,Whether the activity is classified as humanitarian by the publisher,Indica que la actividad es clasificada como humanitaria por el publicador,,no,,,no,,,,humanitarian
hierarchy_level,STRING,"Nível da atividade na hierarquia declarada pelo publicador, de programa a subprojeto","Level of the activity in the hierarchy declared by the publisher, from programme to sub-project","Nivel de la actividad en la jerarquía declarada por el publicador, de programa a subproyecto",,no,,,no,"Código de nível, não uma quantidade: 1 é o nível mais alto. Publicadores que não usam hierarquia deixam a coluna vazia","A level code, not a quantity: 1 is the highest level. Publishers that do not use hierarchy leave the column empty","Código de nivel, no una cantidad: 1 es el nivel más alto. Publicadores que no usan jerarquía dejan la columna vacía",hierarchy
budget_not_provided_code,STRING,Código da razão pela qual a atividade não declara orçamento,Code of the reason the activity declares no budget,Código de la razón por la cual la actividad no declara presupuesto,,no,,,no,,,,budgetnotprovided
budget_not_provided_name,STRING,Nome da razão pela qual a atividade não declara orçamento,Name of the reason the activity declares no budget,Nombre de la razón por la cual la actividad no declara presupuesto,,no,,,no,,,,budgetnotprovidedname
crs_channel_code,STRING,Código do canal de entrega na classificação CRS do CAD/OCDE,Code of the delivery channel in the OECD DAC CRS classification,Código del canal de entrega en la clasificación CRS del CAD/OCDE,,no,,,no,,,,crsadd_channelcode
country_budget_items_vocabulary_code,STRING,Código do vocabulário usado para alinhar a atividade às rubricas orçamentárias do país receptor,Code of the vocabulary used to align the activity to the recipient country's budget lines,Código del vocabulario usado para alinear la actividad a las partidas presupuestarias del país receptor,,no,,,no,,,,countrybudgetitems_vocabulary
country_budget_items_vocabulary_name,STRING,Nome do vocabulário usado para alinhar a atividade às rubricas orçamentárias do país receptor,Name of the vocabulary used to align the activity to the recipient country's budget lines,Nombre del vocabulario usado para alinear la actividad a las partidas presupuestarias del país receptor,,no,,,no,,,,countrybudgetitems_vocabularyname
language_code,STRING,Código do idioma padrão dos textos da atividade,Code of the default language of the activity's texts,Código del idioma por defecto de los textos de la actividad,,no,,,no,,,,lang
linked_data_uri,STRING,Endereço de dados ligados publicado pela organização para esta atividade,Linked data address published by the organisation for this activity,Dirección de datos enlazados publicada por la organización para esta actividad,,no,,,no,,,,linkeddatauri
last_updated_datetime,DATETIME,Momento da última alteração da atividade declarado pelo publicador,Time of the activity's last change as declared by the publisher,Momento de la última modificación de la actividad declarado por el publicador,,no,,,no,"Declarado, não medido: cabe ao publicador mantê-lo correto","Declared, not measured: it is up to the publisher to keep it correct","Declarado, no medido: corresponde al publicador mantenerlo correcto",lastupdateddatetime
