name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
destination_airport_id,STRING,Identificador numérico do aeroporto de destino atribuído pelo US DOT,,no,,,no,"Stable across time, unlike the airport code. Resolved by the `airport` table in this dataset; no US airport directory exists yet.",DestAirportID,Numeric US DOT identifier of the destination airport,Identificador numérico del aeropuerto de destino asignado por el US DOT
destination_airport_seq_id,STRING,Identificador da versão datada do aeroporto de destino,,no,,,no,Changes when airport attributes such as name or coordinates change.,DestAirportSeqID,Identifier of the time-specific version of the destination airport,Identificador de la versión fechada del aeropuerto de destino
destination_city_market_id,STRING,Identificador do mercado urbano de destino atribuído pelo US DOT,,no,,,no,Consolidates airports serving the same city market.,DestCityMarketID,US DOT city market identifier of the destination,Identificador del mercado urbano de destino asignado por el US DOT
destination,STRING,Código do aeroporto de destino,,yes,,,no,Airport codes can be reused over time; join on destination_airport_id for analysis across a range of years.,Dest,Code of the destination airport,Código del aeropuerto de destino
destination_city_name,STRING,Cidade do aeroporto de destino,,no,,,no,,DestCityName,City of the destination airport,Ciudad del aeropuerto de destino
destination_state_abbreviation,STRING,Sigla da unidade federativa do aeroporto de destino,,yes,,,no,Includes Canadian provinces and US territories.,DestState,State abbreviation of the destination airport,Sigla del estado del aeropuerto de destino
destination_state_fips,STRING,Código FIPS do estado do aeroporto de destino,,yes,,,no,,DestStateFips,FIPS state code of the destination airport,Código FIPS del estado del aeropuerto de destino
destination_state_name,STRING,Nome do estado do aeroporto de destino,,no,,,no,,DestStateName,State name of the destination airport,Nombre del estado del aeropuerto de destino
destination_world_area_code,STRING,Código de área mundial do aeroporto de destino,,yes,,,no,,DestWac,World area code of the destination airport,Código de área mundial del aeropuerto de destino
scheduled_departure_time,STRING,"Horário de partida programado (hora local, HHMM)",,no,,,no,"Clock label in HHMM as published, kept as STRING so the leading zero survives and no arithmetic is implied.",CRSDepTime,"Scheduled departure time (local time, HHMM)","Hora de salida programada (hora local, HHMM)"
scheduled_departure_time_local,TIME,"Horário de partida programado como hora do dia, derivado de scheduled_departure_time",,no,,,no,Derived. HHMM 2400 is normalised to 00:00:00.,CRSDepTime,"Scheduled departure time as a time of day, derived from scheduled_departure_time","Hora de salida programada como hora del día, derivada de scheduled_departure_time"
scheduled_departure_datetime_local,DATETIME,Data e hora de partida programada na hora local do aeroporto de origem,,no,,,no,"Derived by combining flight_date with scheduled_departure_time. This is the only well-defined datetime in the table: arrival clocks are in destination local time and may fall on the following day, and the source carries no timezone, so no arrival datetime is derived.",FlightDate + CRSDepTime,Scheduled departure date and time in origin-airport local time,Fecha y hora de salida programada en hora local del aeropuerto de origen
departure_time,STRING,"Horário de partida efetivo (hora local, HHMM)",,no,,,no,"Clock label in HHMM as published, kept as STRING so the leading zero survives and no arithmetic is implied.",DepTime,"Actual departure time (local time, HHMM)","Hora de salida real (hora local, HHMM)"
departure_time_local,TIME,"Horário de partida efetivo como hora do dia, derivado de departure_time",,no,,,no,Derived. HHMM 2400 is normalised to 00:00:00.,DepTime,"Actual departure time as a time of day, derived from departure_time","Hora de salida real como hora del día, derivada de departure_time"
departure_delay,FLOAT64,Diferença entre a partida efetiva e a programada; partidas adiantadas são negativas,,no,,minute,no,,DepDelay,Difference between actual and scheduled departure; early departures are negative,Diferencia entre la salida real y la programada; las salidas adelantadas son negativas
departure_delay_minutes,FLOAT64,Atraso na partida com partidas adiantadas fixadas em zero,,no,,minute,no,,DepDelayMinutes,Departure delay with early departures set to zero,Retraso en la salida con salidas adelantadas fijadas en cero
departure_delay_15min,STRING,"Indica se a partida atrasou 15 minutos ou mais, com 1 para sim",,yes,,,no,"A boolean published as 0.00/1.00, so STRING.",DepDel15,"Whether the departure was delayed 15 minutes or more, with 1 for yes","Indica si la salida se retrasó 15 minutos o más, con 1 para sí"
departure_delay_group,STRING,"Faixa de atraso na partida, em intervalos de 15 minutos",,yes,,,no,,DepartureDelayGroups,"Departure delay interval, in 15-minute bands","Rango de retraso en la salida, en intervalos de 15 minutos"
scheduled_departure_time_block,STRING,"Faixa horária da partida programada, em intervalos de uma hora",,yes,,,no,,DepTimeBlk,"Scheduled departure time block, in hourly intervals","Franja horaria de la salida programada, en intervalos de una hora"
taxi_out,FLOAT64,Tempo de taxiamento na saída,,no,,minute,no,,TaxiOut,Taxi out time,Tiempo de rodaje a la salida
wheels_off_time,STRING,"Horário de decolagem (hora local, HHMM)",,no,,,no,"Clock label in HHMM as published, kept as STRING so the leading zero survives and no arithmetic is implied.",WheelsOff,"Wheels-off time (local time, HHMM)","Hora de despegue (hora local, HHMM)"
wheels_on_time,STRING,"Horário de aterrissagem (hora local, HHMM)",,no,,,no,"Clock label in HHMM as published, kept as STRING so the leading zero survives and no arithmetic is implied.",WheelsOn,"Wheels-on time (local time, HHMM)","Hora de aterrizaje (hora local, HHMM)"
taxi_in,FLOAT64,Tempo de taxiamento na chegada,,no,,minute,no,,TaxiIn,Taxi in time,Tiempo de rodaje a la llegada
scheduled_arrival_time,STRING,"Horário de chegada programado (hora local, HHMM)",,no,,,no,"Clock label in HHMM as published, kept as STRING so the leading zero survives and no arithmetic is implied.",CRSArrTime,"Scheduled arrival time (local time, HHMM)","Hora de llegada programada (hora local, HHMM)"
scheduled_arrival_time_local,TIME,"Horário de chegada programado como hora do dia, derivado de scheduled_arrival_time",,no,,,no,"Derived, in destination local time. HHMM 2400 is normalised to 00:00:00.",CRSArrTime,"Scheduled arrival time as a time of day, derived from scheduled_arrival_time","Hora de llegada programada como hora del día, derivada de scheduled_arrival_time"
arrival_time,STRING,"Horário de chegada efetivo (hora local, HHMM)",,no,,,no,"Clock label in HHMM as published, kept as STRING so the leading zero survives and no arithmetic is implied.",ArrTime,"Actual arrival time (local time, HHMM)","Hora de llegada real (hora local, HHMM)"
arrival_time_local,TIME,"Horário de chegada efetivo como hora do dia, derivado de arrival_time",,no,,,no,"Derived, in destination local time. HHMM 2400 is normalised to 00:00:00.",ArrTime,"Actual arrival time as a time of day, derived from arrival_time","Hora de llegada real como hora del día, derivada de arrival_time"
arrival_delay,FLOAT64,Diferença entre a chegada efetiva e a programada; chegadas adiantadas são negativas,,no,,minute,no,,ArrDelay,Difference between actual and scheduled arrival; early arrivals are negative,Diferencia entre la llegada real y la programada; las llegadas adelantadas son negativas
arrival_delay_minutes,FLOAT64,Atraso na chegada com chegadas adiantadas fixadas em zero,,no,,minute,no,,ArrDelayMinutes,Arrival delay with early arrivals set to zero,Retraso en la llegada con llegadas adelantadas fijadas en cero
arrival_delay_15min,STRING,"Indica se a chegada atrasou 15 minutos ou mais, com 1 para sim",,yes,,,no,"A boolean published as 0.00/1.00, so STRING.",ArrDel15,"Whether the arrival was delayed 15 minutes or more, with 1 for yes","Indica si la llegada se retrasó 15 minutos o más, con 1 para sí"
arrival_delay_group,STRING,"Faixa de atraso na chegada, em intervalos de 15 minutos",,yes,,,no,,ArrivalDelayGroups,"Arrival delay interval, in 15-minute bands","Rango de retraso en la llegada, en intervalos de 15 minutos"
scheduled_arrival_time_block,STRING,"Faixa horária da chegada programada, em intervalos de uma hora",,yes,,,no,,ArrTimeBlk,"Scheduled arrival time block, in hourly intervals","Franja horaria de la llegada programada, en intervalos de una hora"
cancelled,STRING,"Indica se o voo foi cancelado, com 1 para sim",,yes,,,no,"A boolean published as 0.00/1.00, so STRING.",Cancelled,"Whether the flight was cancelled, with 1 for yes","Indica si el vuelo fue cancelado, con 1 para sí"
cancellation_code,STRING,Motivo do cancelamento do voo,,yes,,,no,Populated only for cancelled flights.,CancellationCode,Reason for the flight cancellation,Motivo de la cancelación del vuelo
diverted,STRING,"Indica se o voo foi desviado, com 1 para sim",,yes,,,no,"A boolean published as 0.00/1.00, so STRING.",Diverted,"Whether the flight was diverted, with 1 for yes","Indica si el vuelo fue desviado, con 1 para sí"
scheduled_elapsed_time,FLOAT64,Duração programada do voo,,no,,minute,no,,CRSElapsedTime,Scheduled elapsed time of the flight,Duración programada del vuelo
actual_elapsed_time,FLOAT64,Duração efetiva do voo,,no,,minute,no,Null for every diverted flight; see diverted_actual_elapsed_time.,ActualElapsedTime,Actual elapsed time of the flight,Duración real del vuelo
air_time,FLOAT64,Tempo de voo entre a decolagem e a aterrissagem,,no,,minute,no,,AirTime,Flight time between wheels off and wheels on,Tiempo de vuelo entre el despegue y el aterrizaje
flights,INT64,Número de voos representados pelo registro,,no,,flight,no,Always 1; the record grain is one flight.,Flights,Number of flights represented by the record,Número de vuelos representados por el registro
distance,FLOAT64,Distância entre os aeroportos de origem e destino,,no,,mile,no,,Distance,Distance between the origin and destination airports,Distancia entre los aeropuertos de origen y destino
distance_group,STRING,"Faixa de distância do trecho, em intervalos de 250 milhas",,yes,,,no,,DistanceGroup,"Distance band of the segment, in 250-mile intervals","Rango de distancia del tramo, en intervalos de 250 millas"
carrier_delay,FLOAT64,Minutos de atraso atribuídos à empresa aérea,,no,,minute,no,,CarrierDelay,Minutes of delay attributed to the carrier,Minutos de retraso atribuidos a la aerolínea
weather_delay,FLOAT64,Minutos de atraso atribuídos ao clima,,no,,minute,no,,WeatherDelay,Minutes of delay attributed to weather,Minutos de retraso atribuidos al clima
national_air_system_delay,FLOAT64,Minutos de atraso atribuídos ao sistema nacional de espaço aéreo,,no,,minute,no,,NASDelay,Minutes of delay attributed to the National Air System,Minutos de retraso atribuidos al sistema nacional de espacio aéreo
security_delay,FLOAT64,Minutos de atraso atribuídos à segurança,,no,,minute,no,,SecurityDelay,Minutes of delay attributed to security,Minutos de retraso atribuidos a la seguridad
late_aircraft_delay,FLOAT64,Minutos de atraso atribuídos ao atraso da aeronave no trecho anterior,,no,,minute,no,,LateAircraftDelay,Minutes of delay attributed to a late inbound aircraft,Minutos de retraso atribuidos al retraso de la aeronave en el tramo anterior
first_departure_time,STRING,"Primeiro horário de saída do portão no aeroporto de origem (hora local, HHMM)",,no,,,no,"Clock label in HHMM as published, kept as STRING so the leading zero survives and no arithmetic is implied.",FirstDepTime,"First gate departure time at the origin airport (local time, HHMM)","Primera hora de salida de puerta en el aeropuerto de origen (hora local, HHMM)"
total_additional_gate_time,FLOAT64,Tempo total fora do portão em retorno ao portão ou voo cancelado,,no,,minute,no,,TotalAddGTime,Total ground time away from gate for a gate return or cancelled flight,Tiempo total fuera de la puerta en retorno a puerta o vuelo cancelado
longest_additional_gate_time,FLOAT64,Maior tempo contínuo fora do portão em retorno ao portão ou voo cancelado,,no,,minute,no,,LongestAddGTime,Longest time away from gate for a gate return or cancelled flight,Mayor tiempo continuo fuera de la puerta en retorno a puerta o vuelo cancelado
diverted_airport_landings,INT64,Número de pousos em aeroportos de desvio,,no,,landing,no,,DivAirportLandings,Number of diverted airport landings,Número de aterrizajes en aeropuertos de desvío
diverted_reached_destination,STRING,"Indica se o voo desviado alcançou o destino programado, com 1 para sim",,yes,,,no,,DivReachedDest,"Whether the diverted flight reached its scheduled destination, with 1 for yes","Indica si el vuelo desviado alcanzó su destino programado, con 1 para sí"
diverted_actual_elapsed_time,FLOAT64,Duração do voo desviado que alcançou o destino programado,,no,,minute,no,actual_elapsed_time is null for diverted flights; this column carries the value instead.,DivActualElapsedTime,Elapsed time of a diverted flight that reached its scheduled destination,Duración del vuelo desviado que alcanzó su destino programado
diverted_arrival_delay,FLOAT64,Atraso na chegada do voo desviado que alcançou o destino programado,,no,,minute,no,arrival_delay is null for diverted flights; this column carries the value instead.,DivArrDelay,Arrival delay of a diverted flight that reached its scheduled destination,Retraso en la llegada del vuelo desviado que alcanzó su destino programado
diverted_distance,FLOAT64,Distância entre o destino programado e o aeroporto final de desvio,,no,,mile,no,Zero when the diverted flight reached its destination.,DivDistance,Distance between the scheduled destination and the final diverted airport,Distancia entre el destino programado y el aeropuerto final de desvío
diversion_1_airport,STRING,Código do aeroporto do 1º pouso de desvio,,yes,,,no,,Div1Airport,Airport code of diverted landing 1,Código del aeropuerto del 1º aterrizaje de desvío
diversion_1_airport_id,STRING,Identificador do aeroporto do 1º pouso de desvio,,no,,,no,,Div1AirportID,Airport identifier of diverted landing 1,Identificador del aeropuerto del 1º aterrizaje de desvío
diversion_1_airport_seq_id,STRING,Identificador datado do aeroporto do 1º pouso de desvio,,no,,,no,,Div1AirportSeqID,Time-specific airport identifier of diverted landing 1,Identificador fechado del aeropuerto del 1º aterrizaje de desvío
diversion_1_wheels_on_time,STRING,"Horário de pouso (hora local, HHMM) no 1º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div1WheelsOn,"Wheels-on time (local time, HHMM) at diverted airport 1","Hora de aterrizaje (hora local, HHMM) en el 1º aeropuerto de desvío"
diversion_1_total_gate_time,FLOAT64,Tempo total fora do portão no 1º aeroporto de desvio,,no,,minute,no,,Div1TotalGTime,Total ground time away from gate at diverted airport 1,Tiempo total fuera de la puerta en el 1º aeropuerto de desvío
diversion_1_longest_gate_time,FLOAT64,Maior tempo contínuo fora do portão no 1º aeroporto de desvio,,no,,minute,no,,Div1LongestGTime,Longest ground time away from gate at diverted airport 1,Mayor tiempo continuo fuera de la puerta en el 1º aeropuerto de desvío
diversion_1_wheels_off_time,STRING,"Horário de decolagem (hora local, HHMM) no 1º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div1WheelsOff,"Wheels-off time (local time, HHMM) at diverted airport 1","Hora de despegue (hora local, HHMM) en el 1º aeropuerto de desvío"
diversion_1_tail_number,STRING,Prefixo da aeronave no 1º pouso de desvio,,no,,,no,,Div1TailNum,Aircraft tail number at diverted landing 1,Matrícula de la aeronave en el 1º aterrizaje de desvío
diversion_2_airport,STRING,Código do aeroporto do 2º pouso de desvio,,yes,,,no,,Div2Airport,Airport code of diverted landing 2,Código del aeropuerto del 2º aterrizaje de desvío
diversion_2_airport_id,STRING,Identificador do aeroporto do 2º pouso de desvio,,no,,,no,,Div2AirportID,Airport identifier of diverted landing 2,Identificador del aeropuerto del 2º aterrizaje de desvío
diversion_2_airport_seq_id,STRING,Identificador datado do aeroporto do 2º pouso de desvio,,no,,,no,,Div2AirportSeqID,Time-specific airport identifier of diverted landing 2,Identificador fechado del aeropuerto del 2º aterrizaje de desvío
diversion_2_wheels_on_time,STRING,"Horário de pouso (hora local, HHMM) no 2º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div2WheelsOn,"Wheels-on time (local time, HHMM) at diverted airport 2","Hora de aterrizaje (hora local, HHMM) en el 2º aeropuerto de desvío"
diversion_2_total_gate_time,FLOAT64,Tempo total fora do portão no 2º aeroporto de desvio,,no,,minute,no,,Div2TotalGTime,Total ground time away from gate at diverted airport 2,Tiempo total fuera de la puerta en el 2º aeropuerto de desvío
diversion_2_longest_gate_time,FLOAT64,Maior tempo contínuo fora do portão no 2º aeroporto de desvio,,no,,minute,no,,Div2LongestGTime,Longest ground time away from gate at diverted airport 2,Mayor tiempo continuo fuera de la puerta en el 2º aeropuerto de desvío
diversion_2_wheels_off_time,STRING,"Horário de decolagem (hora local, HHMM) no 2º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div2WheelsOff,"Wheels-off time (local time, HHMM) at diverted airport 2","Hora de despegue (hora local, HHMM) en el 2º aeropuerto de desvío"
diversion_2_tail_number,STRING,Prefixo da aeronave no 2º pouso de desvio,,no,,,no,,Div2TailNum,Aircraft tail number at diverted landing 2,Matrícula de la aeronave en el 2º aterrizaje de desvío
diversion_3_airport,STRING,Código do aeroporto do 3º pouso de desvio,,yes,,,no,,Div3Airport,Airport code of diverted landing 3,Código del aeropuerto del 3º aterrizaje de desvío
diversion_3_airport_id,STRING,Identificador do aeroporto do 3º pouso de desvio,,no,,,no,,Div3AirportID,Airport identifier of diverted landing 3,Identificador del aeropuerto del 3º aterrizaje de desvío
diversion_3_airport_seq_id,STRING,Identificador datado do aeroporto do 3º pouso de desvio,,no,,,no,,Div3AirportSeqID,Time-specific airport identifier of diverted landing 3,Identificador fechado del aeropuerto del 3º aterrizaje de desvío
diversion_3_wheels_on_time,STRING,"Horário de pouso (hora local, HHMM) no 3º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div3WheelsOn,"Wheels-on time (local time, HHMM) at diverted airport 3","Hora de aterrizaje (hora local, HHMM) en el 3º aeropuerto de desvío"
diversion_3_total_gate_time,FLOAT64,Tempo total fora do portão no 3º aeroporto de desvio,,no,,minute,no,,Div3TotalGTime,Total ground time away from gate at diverted airport 3,Tiempo total fuera de la puerta en el 3º aeropuerto de desvío
diversion_3_longest_gate_time,FLOAT64,Maior tempo contínuo fora do portão no 3º aeroporto de desvio,,no,,minute,no,,Div3LongestGTime,Longest ground time away from gate at diverted airport 3,Mayor tiempo continuo fuera de la puerta en el 3º aeropuerto de desvío
diversion_3_wheels_off_time,STRING,"Horário de decolagem (hora local, HHMM) no 3º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div3WheelsOff,"Wheels-off time (local time, HHMM) at diverted airport 3","Hora de despegue (hora local, HHMM) en el 3º aeropuerto de desvío"
diversion_3_tail_number,STRING,Prefixo da aeronave no 3º pouso de desvio,,no,,,no,,Div3TailNum,Aircraft tail number at diverted landing 3,Matrícula de la aeronave en el 3º aterrizaje de desvío
diversion_4_airport,STRING,Código do aeroporto do 4º pouso de desvio,,yes,,,no,,Div4Airport,Airport code of diverted landing 4,Código del aeropuerto del 4º aterrizaje de desvío
diversion_4_airport_id,STRING,Identificador do aeroporto do 4º pouso de desvio,,no,,,no,,Div4AirportID,Airport identifier of diverted landing 4,Identificador del aeropuerto del 4º aterrizaje de desvío
diversion_4_airport_seq_id,STRING,Identificador datado do aeroporto do 4º pouso de desvio,,no,,,no,,Div4AirportSeqID,Time-specific airport identifier of diverted landing 4,Identificador fechado del aeropuerto del 4º aterrizaje de desvío
diversion_4_wheels_on_time,STRING,"Horário de pouso (hora local, HHMM) no 4º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div4WheelsOn,"Wheels-on time (local time, HHMM) at diverted airport 4","Hora de aterrizaje (hora local, HHMM) en el 4º aeropuerto de desvío"
diversion_4_total_gate_time,FLOAT64,Tempo total fora do portão no 4º aeroporto de desvio,,no,,minute,no,,Div4TotalGTime,Total ground time away from gate at diverted airport 4,Tiempo total fuera de la puerta en el 4º aeropuerto de desvío
diversion_4_longest_gate_time,FLOAT64,Maior tempo contínuo fora do portão no 4º aeroporto de desvio,,no,,minute,no,,Div4LongestGTime,Longest ground time away from gate at diverted airport 4,Mayor tiempo continuo fuera de la puerta en el 4º aeropuerto de desvío
diversion_4_wheels_off_time,STRING,"Horário de decolagem (hora local, HHMM) no 4º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div4WheelsOff,"Wheels-off time (local time, HHMM) at diverted airport 4","Hora de despegue (hora local, HHMM) en el 4º aeropuerto de desvío"
diversion_4_tail_number,STRING,Prefixo da aeronave no 4º pouso de desvio,,no,,,no,,Div4TailNum,Aircraft tail number at diverted landing 4,Matrícula de la aeronave en el 4º aterrizaje de desvío
diversion_5_airport,STRING,Código do aeroporto do 5º pouso de desvio,,yes,,,no,,Div5Airport,Airport code of diverted landing 5,Código del aeropuerto del 5º aterrizaje de desvío
diversion_5_airport_id,STRING,Identificador do aeroporto do 5º pouso de desvio,,no,,,no,,Div5AirportID,Airport identifier of diverted landing 5,Identificador del aeropuerto del 5º aterrizaje de desvío
diversion_5_airport_seq_id,STRING,Identificador datado do aeroporto do 5º pouso de desvio,,no,,,no,,Div5AirportSeqID,Time-specific airport identifier of diverted landing 5,Identificador fechado del aeropuerto del 5º aterrizaje de desvío
diversion_5_wheels_on_time,STRING,"Horário de pouso (hora local, HHMM) no 5º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div5WheelsOn,"Wheels-on time (local time, HHMM) at diverted airport 5","Hora de aterrizaje (hora local, HHMM) en el 5º aeropuerto de desvío"
diversion_5_total_gate_time,FLOAT64,Tempo total fora do portão no 5º aeroporto de desvio,,no,,minute,no,,Div5TotalGTime,Total ground time away from gate at diverted airport 5,Tiempo total fuera de la puerta en el 5º aeropuerto de desvío
diversion_5_longest_gate_time,FLOAT64,Maior tempo contínuo fora do portão no 5º aeroporto de desvio,,no,,minute,no,,Div5LongestGTime,Longest ground time away from gate at diverted airport 5,Mayor tiempo continuo fuera de la puerta en el 5º aeropuerto de desvío
diversion_5_wheels_off_time,STRING,"Horário de decolagem (hora local, HHMM) no 5º aeroporto de desvio",,no,,,no,"Clock label in HHMM, not a quantity.",Div5WheelsOff,"Wheels-off time (local time, HHMM) at diverted airport 5","Hora de despegue (hora local, HHMM) en el 5º aeropuerto de desvío"
diversion_5_tail_number,STRING,Prefixo da aeronave no 5º pouso de desvio,,no,,,no,,Div5TailNum,Aircraft tail number at diverted landing 5,Matrícula de la aeronave en el 5º aterrizaje de desvío
