name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
model_code,STRING,"Modelo do veículo, codificado dentro da marca","Model of the vehicle, coded within the make","Modelo del vehículo, codificado dentro de la marca",1975(1)2024,no,,,no,"Não coberto pelo dicionário porque a fonte não publica um conjunto de rótulos para este campo isoladamente: o código de modelo só é interpretável em conjunto com make_code, e a combinação rotulada está em make_model_code","Not covered by the dictionary because the source publishes no label set for this field on its own: the model code is interpretable only together with make_code, and the labelled combination is in make_model_code","No cubierto por el diccionario porque la fuente no publica un conjunto de etiquetas para este campo por separado: el código de modelo solo es interpretable junto con make_code, y la combinación etiquetada está en make_model_code",MODEL
make_model_code,STRING,Combinação codificada de marca e modelo do veículo,Coded combination of the vehicle's make and model,Combinación codificada de marca y modelo del vehículo,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",MAK_MOD
body_type_code,STRING,Tipo de carroceria do veículo,Body type of the vehicle,Tipo de carrocería del vehículo,1975(1)2024,yes,,,no,Conjunto de códigos revisado onze vezes entre 1975 e 2024; a comparação entre eras exige a tabela dicionario,The code set was revised eleven times between 1975 and 2024; comparing across eras requires the dicionario table,El conjunto de códigos fue revisado once veces entre 1975 y 2024; la comparación entre eras exige la tabla dicionario,BODY_TYP
model_year,INT64,Ano-modelo do veículo,Model year of the vehicle,Año-modelo del vehículo,1975(1)2024,no,,year,no,"Códigos de desconhecido e não reportado (0, 9998, 9999 e, nas eras antigas, 99) foram convertidos em nulo","Unknown and not-reported codes (0, 9998, 9999 and, in the older eras, 99) were converted to null","Los códigos de desconocido y no reportado (0, 9998, 9999 y, en las eras antiguas, 99) se convirtieron en nulo",MOD_YEAR
vehicle_identification_number,STRING,"Número de identificação do veículo (VIN), conforme publicado pela NHTSA","Vehicle identification number (VIN), as published by NHTSA","Número de identificación del vehículo (VIN), según lo publica la NHTSA",1975(1)2024,no,,,no,"Publicado integralmente pela NHTSA no arquivo de uso público; identifica o veículo, não o condutor","Published in full by NHTSA in the public use file; it identifies the vehicle, not the driver","Publicado íntegramente por la NHTSA en el archivo de uso público; identifica al vehículo, no al conductor",VIN
tow_vehicle_code,STRING,Indica se o veículo rebocava reboque ou semirreboque,Whether the vehicle was pulling a trailer or semitrailer,Indica si el vehículo remolcaba un remolque o semirremolque,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",TOW_VEH
jackknife_code,STRING,Indica ocorrência de tesouramento (jackknife) em veículo articulado,Whether an articulated vehicle jackknifed,Indica si un vehículo articulado sufrió tijereteo (jackknife),1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",J_KNIFE
gross_vehicle_weight_rating_code,STRING,Faixa de peso bruto total combinado do veículo,Band of the vehicle's gross vehicle weight rating,Banda de peso bruto total del vehículo,2000(1)2019,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",GVWR
vehicle_configuration_code,STRING,Configuração do veículo de carga,Configuration of the cargo vehicle,Configuración del vehículo de carga,1991(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",V_CONFIG
cargo_body_type_code,STRING,Tipo de carroceria de carga,Cargo body type,Tipo de carrocería de carga,1991(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",CARGO_BT
hazardous_material_involvement_code,STRING,Indica envolvimento de carga perigosa,Whether hazardous cargo was involved,Indica involucramiento de carga peligrosa,1982(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",HAZ_INV|HAZ_CARG
bus_use_code,STRING,Uso do veículo como ônibus e sua finalidade,"Use of the vehicle as a bus, and for what purpose",Uso del vehículo como autobús y su finalidad,2000(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",BUS_USE
special_use_code,STRING,"Uso especial do veículo (táxi, polícia, ambulância, escolar)","Special use of the vehicle (taxi, police, ambulance, school)","Uso especial del vehículo (taxi, policía, ambulancia, escolar)",1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",SPEC_USE
emergency_use_code,STRING,Indica se o veículo estava em atendimento de emergência,Whether the vehicle was responding to an emergency,Indica si el vehículo estaba en atención de emergencia,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",EMER_USE
travel_speed,INT64,"Velocidade estimada do veículo antes do acidente, em milhas por hora","Estimated travel speed of the vehicle before the crash, in miles per hour","Velocidad estimada del vehículo antes del accidente, en millas por hora",1975(1)2024,no,,mile_per_hour,no,"Códigos de desconhecido e não reportado foram convertidos em nulo; a faixa de sentinelas mudou de 97-99 para 997-999 em 2010, e tratá-los como velocidade produziria valores impossíveis","Unknown and not-reported codes were converted to null; the sentinel band moved from 97-99 to 997-999 in 2010, and reading them as a speed would produce impossible values","Los códigos de desconocido y no reportado se convirtieron en nulo; la banda de centinelas cambió de 97-99 a 997-999 en 2010, y tratarlos como velocidad produciría valores imposibles",TRAV_SP
rollover_code,STRING,Ocorrência e tipo de capotamento,Occurrence and type of rollover,Ocurrencia y tipo de vuelco,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",ROLLOVER
initial_impact_point_code,STRING,"Ponto de impacto inicial no veículo, em posições de relógio","Initial point of impact on the vehicle, in clock positions","Punto de impacto inicial en el vehículo, en posiciones de reloj",1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",IMPACT1
extent_of_damage_code,STRING,Extensão dos danos ao veículo,Extent of damage to the vehicle,Extensión de los daños al vehículo,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",DEFORMED
most_harmful_event_code,STRING,Evento que produziu o dano mais grave a este veículo,Event that produced the most severe damage to this vehicle,Evento que produjo el daño más grave a este vehículo,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",M_HARM
fire_occurrence_code,STRING,Indica ocorrência de incêndio no veículo,Whether fire occurred in the vehicle,Indica ocurrencia de incendio en el vehículo,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",FIRE_EXP
deaths_count,INT64,Número de mortes de ocupantes deste veículo,Number of deaths among occupants of this vehicle,Número de muertes de ocupantes de este vehículo,1975(1)2024,no,,person,no,,,,DEATHS
driver_present_code,STRING,Indica se havia condutor no veículo,Whether a driver was present in the vehicle,Indica si había conductor en el vehículo,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",DR_PRES
driver_drinking_code,STRING,Envolvimento do condutor com álcool segundo o relato policial,Police-reported alcohol involvement of the driver,Involucramiento del conductor con alcohol según el informe policial,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",DR_DRINK
driver_license_state_code,STRING,Estado emissor da habilitação do condutor,State that issued the driver's licence,Estado emisor de la licencia del conductor,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",L_STATE
driver_license_status_code,STRING,Situação da habilitação do condutor no momento do acidente,Status of the driver's licence at the time of the crash,Situación de la licencia del conductor en el momento del accidente,1975(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",L_STATUS
driver_license_compliance_code,STRING,Conformidade da habilitação com a categoria do veículo conduzido,Compliance of the licence with the class of vehicle being driven,Conformidad de la licencia con la categoría del vehículo conducido,1987(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",L_COMPL
commercial_license_status_code,STRING,Situação da habilitação comercial do condutor,Status of the driver's commercial licence,Situación de la licencia comercial del conductor,1991(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",CDL_STAT
driver_height,INT64,"Altura declarada do condutor, em polegadas","Reported height of the driver, in inches","Estatura declarada del conductor, en pulgadas",1998(1)2024,no,,inch,no,"Códigos de desconhecido e não reportado (998, 999) foram convertidos em nulo","Unknown and not-reported codes (998, 999) were converted to null","Los códigos de desconocido y no reportado (998, 999) se convirtieron en nulo",DR_HGT
driver_weight,INT64,"Peso declarado do condutor, em libras","Reported weight of the driver, in pounds","Peso declarado del conductor, en libras",1998(1)2024,no,,pound,no,"Códigos de desconhecido e não reportado (997, 998, 999) foram convertidos em nulo","Unknown and not-reported codes (997, 998, 999) were converted to null","Los códigos de desconocido y no reportado (997, 998, 999) se convirtieron en nulo",DR_WGT
previous_crashes_count,INT64,Número de acidentes anteriores no histórico do condutor,Number of previous crashes in the driver's record,Número de accidentes anteriores en el historial del conductor,1975(1)2024,no,,crash,no,"Códigos de desconhecido e não aplicável (98, 99, 998, 999) foram convertidos em nulo","Unknown and not-applicable codes (98, 99, 998, 999) were converted to null","Los códigos de desconocido y no aplicable (98, 99, 998, 999) se convirtieron en nulo",PREV_ACC
previous_suspensions_count,INT64,Número de suspensões ou cassações anteriores da habilitação,Number of previous licence suspensions or revocations,Número de suspensiones o revocaciones anteriores de la licencia,1975(1)2024,no,,occurrence,no,"Publicada como PREV_SUS até 2017 e como PREV_SUS1 a partir de 2018, quando o campo foi desdobrado em três","Published as PREV_SUS through 2017 and as PREV_SUS1 from 2018, when the field was split into three","Publicada como PREV_SUS hasta 2017 y como PREV_SUS1 desde 2018, cuando el campo fue desdoblado en tres",PREV_SUS|PREV_SUS1
previous_dwi_convictions_count,INT64,Número de condenações anteriores por dirigir sob influência,Number of previous convictions for driving while intoxicated,Número de condenas anteriores por conducir bajo influencia,1975(1)2024,no,,occurrence,no,,,,PREV_DWI
previous_speeding_convictions_count,INT64,Número de condenações anteriores por excesso de velocidade,Number of previous convictions for speeding,Número de condenas anteriores por exceso de velocidad,1975(1)2024,no,,occurrence,no,,,,PREV_SPD
previous_other_convictions_count,INT64,Número de outras condenações anteriores de trânsito,Number of other previous traffic convictions,Número de otras condenas anteriores de tránsito,1975(1)2024,no,,occurrence,no,,,,PREV_OTH
speeding_related_code,STRING,Indica se a velocidade contribuiu para o acidente,Whether speed contributed to the crash,Indica si la velocidad contribuyó al accidente,2009(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",SPEEDREL
trafficway_description_code,STRING,"Sentido de circulação e separação da via, registrados por veículo","Direction of travel and division of the trafficway, recorded per vehicle","Sentido de circulación y separación de la vía, registrados por vehículo",2010(1)2024,yes,,,no,"Sucessora, no nível do veículo, de trafficway_flow_code da tabela crash",Vehicle-level successor to trafficway_flow_code in the crash table,"Sucesora, a nivel del vehículo, de trafficway_flow_code de la tabla crash",VTRAFWAY
vehicle_number_of_lanes_code,STRING,"Número de faixas de rolamento, registrado por veículo","Number of travel lanes, recorded per vehicle","Número de carriles, registrado por vehículo",2010(1)2024,yes,,,no,"Sucessora, no nível do veículo, de number_of_lanes_code da tabela crash",Vehicle-level successor to number_of_lanes_code in the crash table,"Sucesora, a nivel del vehículo, de number_of_lanes_code de la tabla crash",VNUM_LAN
vehicle_speed_limit,INT64,"Velocidade máxima regulamentada da via, registrada por veículo, em milhas por hora","Posted speed limit of the trafficway, recorded per vehicle, in miles per hour","Velocidad máxima reglamentada de la vía, registrada por vehículo, en millas por hora",2010(1)2024,no,,mile_per_hour,no,"Sucessora, no nível do veículo, de speed_limit da tabela crash; códigos de não aplicável e desconhecido foram convertidos em nulo",Vehicle-level successor to speed_limit in the crash table; not-applicable and unknown codes were converted to null,"Sucesora, a nivel del vehículo, de speed_limit de la tabla crash; los códigos de no aplicable y desconocido se convirtieron en nulo",VSPD_LIM
vehicle_roadway_alignment_code,STRING,"Alinhamento horizontal da via, registrado por veículo","Horizontal alignment of the roadway, recorded per vehicle","Alineación horizontal de la vía, registrada por vehículo",2010(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",VALIGN
vehicle_roadway_profile_code,STRING,"Perfil vertical da via, registrado por veículo","Vertical profile of the roadway, recorded per vehicle","Perfil vertical de la vía, registrado por vehículo",2010(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",VPROFILE
vehicle_surface_condition_code,STRING,"Condição do pavimento, registrada por veículo","Road surface condition, recorded per vehicle","Condición del pavimento, registrada por vehículo",2010(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",VSURCOND
vehicle_traffic_control_code,STRING,"Dispositivo de controle de tráfego, registrado por veículo","Traffic control device, recorded per vehicle","Dispositivo de control de tráfico, registrado por vehículo",2010(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",VTRAFCON
vehicle_traffic_control_functioning_code,STRING,"Funcionamento do dispositivo de controle de tráfego, registrado por veículo","Whether the traffic control device was functioning, recorded per vehicle","Funcionamiento del dispositivo de control de tráfico, registrado por vehículo",2010(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",VTCONT_F
crash_type_code,STRING,Tipo de acidente segundo a tipologia pré-colisão da NHTSA,Crash type under NHTSA's pre-crash typology,Tipo de accidente según la tipología precolisión de la NHTSA,2010(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",ACC_TYPE
driver_maneuver_code,STRING,Manobra crítica que precedeu o acidente,Critical event that preceded the crash,Maniobra crítica que precedió al accidente,2010(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",P_CRASH2
