name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
officer_title,STRING,Cargo do responsável indicado como contato da unidade,Title of the officer listed as the unit contact,Cargo del responsable indicado como contacto de la unidad,,no,,,no,,,,TITLE
address_line_1,STRING,Primeira linha do endereço postal da unidade,First line of the unit postal address,Primera línea de la dirección postal de la unidad,,no,,,no,,,,ADDRESS1
address_line_2,STRING,Segunda linha do endereço postal da unidade,Second line of the unit postal address,Segunda línea de la dirección postal de la unidad,,no,,,no,,,,ADDRESS2
city,STRING,Cidade do endereço postal da unidade,City of the unit postal address,Ciudad de la dirección postal de la unidad,,no,,,no,,,,CITY
state_abbreviation,STRING,Sigla de duas letras do estado do endereço postal,Two-letter abbreviation of the state in the postal address,Sigla de dos letras del estado de la dirección postal,,no,,,no,,,,STATE
zip_code,STRING,Código postal de cinco dígitos do endereço da unidade,Five-digit ZIP code of the unit address,Código postal de cinco dígitos de la dirección de la unidad,,no,,,no,,,,ZIP
zip_code_extension,STRING,Extensão de quatro dígitos do código postal,Four-digit extension of the ZIP code,Extension de cuatro dígitos del código postal,,no,,,no,,,,ZIP4
web_address,STRING,Endereco do sítio eletrônico oficial da unidade,Address of the official website of the unit,Dirección del sítio web oficial de la unidad,,no,,,no,,,,WEB_ADDRESS
population,INT64,População residente atribuída à unidade,Resident population attributed to the unit,Población residente atribuida a la unidad,,no,,person,no,"Publicada apenas para estados, condados, municipios e townships","Published only for state, county, municipal and township units","Publicada solo para estados, condados, municipios y townships",POPULATION
population_year,INT64,Ano a que se refere a população informada,Year the reported population refers to,Año al que se refiere la población informada,,no,,year,no,,,,POPULATION_YEAR
school_enrollment,INT64,"Número de alunos matriculados, apenas para distritos escolares","Number of enrolled students, school districts only","Número de alumnos matriculados, solo para distritos escolares",,no,,person,no,,,,SCHOOL_ENROLLMENT
enrollment_year,INT64,Ano a que se refere a matrícula informada,Year the reported enrollment refers to,Año al que se refiere la matrícula informada,,no,,year,no,,,,ENROLLMENT_YEAR
state_id,STRING,Código FIPS de duas posições do estado,Two-digit FIPS code of the state,Código FIPS de dos posiciones del estado,,no,br_bd_diretorios_us.state:id_state,,no,,,,FIPS_STATE
county_id,STRING,"Código FIPS de cinco posições do condado, estado seguido de condado","Five-digit FIPS code of the county, state followed by county","Código FIPS de cinco posiciones del condado, estado seguido de condado",,no,br_bd_diretorios_us.county:id_county,,no,Condado onde a unidade está localizada ou ao qual foi atribuída,County the unit is located in or was assigned to,Condado donde la unidad está ubicada o al que fue asignada,FIPS_COUNTY
place_id,STRING,"Código FIPS de sete posições do lugar, estado seguido de lugar","Seven-digit FIPS place code, state followed by place","Código FIPS de siete posiciones del lugar, estado seguido de lugar",,no,br_bd_diretorios_us.place:id_place,,no,"Nulo quando a fonte traz o pseudocódigo 99xxx, que designa a área de um condado e não um lugar incorporado","Null where the source carries the 99xxx pseudo-code, which denotes a county área rather than an incorporated place","Nulo cuando la fuente trae el pseudocódigo 99xxx, que designa el área de un condado y no un lugar incorporado",FIPS_PLACE
county_subdivision_id,STRING,"Código FIPS de sete posições da subdivisão de condado, estado seguido de subdivisão","Seven-digit FIPS county subdivision code, state followed by subdivision","Codigo FIPS de siete posiciones de la subdivision de condado, estado seguido de subdivision",,no,,,no,"A fonte grava um único campo de código geográfico para municípios e townships, mas os dois são espaços de código distintos. O município traz um código de lugar incorporado e o township um código de subdivisão de condado, separados aqui em duas colunas. Não há diretório de subdivisões de condado, então esta coluna não tem chave estrangeira","The source writes one geography code field for both municipalities and townships, but the two are different code spaces. A municipality carries an incorporated place code and a township a county subdivision code, separated here into two columns. There is no county subdivision directory, so this column carries no foreign key","La fuente escribe un unico campo de codigo geografico para municipios y townships, pero son espacios de codigo distintos. El municipio trae un codigo de lugar incorporado y el township un codigo de subdivision de condado, separados aqui en dos columnas. No hay directorio de subdivisiones de condado, por lo que esta columna no lleva clave foranea",FIPS_PLACE
county_area_name,STRING,Nome da área de condado atribuída à unidade na fonte,Name of the county área assigned to the unit in the source,Nombre del área de condado asignada a la unidad en la fuente,,no,,,no,,,,COUNTY_AREA_NAME
parent_government_id,STRING,Identificador da unidade de governo a que está unidade e subordinada,Identifier of the government unit this unit is dependent on,Identificador de la unidad de gobierno a la que está subordinada,,no,,,no,Preenchido a partir de 2025 para sistemas escolares dependentes e sistemas de previdência,Populated from 2025 on for dependent school systems and pension systems,Completado a partir de 2025 para sistemas escolares dependientes y sistemas de pensiones,PARENT_CENSUS_ID_PID6
is_active,STRING,Indica se a unidade estava ativa na data do levantamento,Whether the unit was active at the survey date,Indica si la unidad estaba activa en la fecha del censo,,yes,,,no,,,,ACTIVE
