name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF9999,FLOAT64,Peso amostral: peso pós-eleição da amostra completa,,no,,,no,Dimensionless survey weight; see codebook appendix on weights in the CDF,VCF9999,Weight: post-election weight full sample,Peso muestral: peso poselectoral de la muestra completa
VCF0012,STRING,Filtro de formulário para questionários em papel,,yes,,,no,,VCF0012,Form filter for paper questionnaires,Filtro de formulario para cuestionarios en papel
VCF0013,STRING,Conclusão - pós-eleição (indicador),,yes,,,no,,VCF0013,Completion - post-election (flag),Finalización - poselectoral (indicador)
VCF0014,STRING,Conclusão - pré-eleição (indicador),,yes,,,no,,VCF0014,Completion - pre-election (flag),Finalización - preelectoral (indicador)
VCF0015a,STRING,Entrevista abreviada - pré,,yes,,,no,,VCF0015a,Abbreviated interview - pre,Entrevista abreviada - pre
VCF0015b,STRING,Entrevista abreviada - pós,,yes,,,no,,VCF0015b,Abbreviated interview - post,Entrevista abreviada - post
VCF0016,STRING,Composição da amostra transversal: caso de nova amostra transversal ou de painel,,yes,,,no,,VCF0016,Cross-section composition: fresh cross or panel case,Composición de la muestra transversal: caso de nueva muestra transversal o de panel
VCF0017,STRING,Modo de entrevista,,yes,,,no,,VCF0017,Mode of interview,Modo de entrevista
VCF0018a,STRING,Idioma da entrevista - pré,,yes,,,no,,VCF0018a,Language of interview - pre,Idioma de la entrevista - pre
VCF0018b,STRING,Idioma da entrevista - pós,,yes,,,no,,VCF0018b,Language of interview - post,Idioma de la entrevista - post
VCF0019,STRING,Relação do entrevistado com o chefe do domicílio 1952-1986,,yes,,,no,,VCF0019,R relationship to head of hh 1952-1986,Relación del entrevistado con el jefe del hogar 1952-1986
VCF0050a,STRING,Nível de informação política do entrevistado - pré,,yes,,,no,,VCF0050a,Respondent level of political info - pre,Nivel de información política del entrevistado - pre
VCF0050b,STRING,Nível de informação política do entrevistado - pós,,yes,,,no,,VCF0050b,Respondent level of political info - post,Nivel de información política del entrevistado - post
VCF0070a,STRING,Gênero do entrevistador - pré,,yes,,,no,,VCF0070a,Interviewer gender - pre,Género del entrevistador - pre
VCF0070b,STRING,Gênero do entrevistador - pós,,yes,,,no,,VCF0070b,Interviewer gender - post,Género del entrevistador - post
VCF0071a,STRING,"Raça do entrevistador, completa - pré",,yes,,,no,,VCF0071a,Interviewer race full - pre,"Raza del entrevistador, completa - pre"
VCF0071b,STRING,"Raça do entrevistador, completa - pós",,yes,,,no,,VCF0071b,Interviewer race full - post,"Raza del entrevistador, completa - post"
VCF0071c,STRING,"Raça do entrevistador, 2 categorias - pré",,yes,,,no,,VCF0071c,Interviewer race 2-category - pre,"Raza del entrevistador, 2 categorías - pre"
VCF0071d,STRING,"Raça do entrevistador, 2 categorias - pós",,yes,,,no,,VCF0071d,Interviewer race 2-category - post,"Raza del entrevistador, 2 categorías - post"
VCF0072a,STRING,Etnia do entrevistador - pré,,yes,,,no,,VCF0072a,Interviewer ethnicity - pre,Etnia del entrevistador - pre
VCF0072b,STRING,Etnia do entrevistador - pós,,yes,,,no,,VCF0072b,Interviewer ethnicity - post,Etnia del entrevistador - post
VCF0101,INT64,Entrevistado - idade,,no,,years,no,Missing sentinels set to NULL: 00,VCF0101,Respondent - age,Entrevistado - edad
VCF0102,STRING,Entrevistado - faixa etária,,yes,,,no,,VCF0102,Respondent - age group,Entrevistado - grupo de edad
VCF0103,STRING,Entrevistado - coorte,,yes,,,no,,VCF0103,Respondent - cohort,Entrevistado - cohorte
VCF0104,STRING,Entrevistado - gênero,,yes,,,no,,VCF0104,Respondent - gender,Entrevistado - género
VCF0105a,STRING,"Resumo de raça-etnia, 7 categorias",,yes,,,no,,VCF0105a,"Race-ethnicity summary, 7 categories","Resumen de raza-etnia, 7 categorías"
VCF0105b,STRING,"Resumo de raça-etnia, 4 categorias",,yes,,,no,,VCF0105b,"Race-ethnicity summary, 4 categories","Resumen de raza-etnia, 4 categorías"
VCF0106,STRING,"Resumo de raça, 3 categorias",,yes,,,no,,VCF0106,"Race summary, 3 categories","Resumen de raza, 3 categorías"
VCF0107,STRING,Entrevistado - tipo de origem hispânica,,yes,,,no,,VCF0107,Respondent - Hispanic origin type,Entrevistado - tipo de origen hispano
VCF0108,STRING,Entrevistado - origem hispânica,,yes,,,no,,VCF0108,Respondent - Hispanic origin,Entrevistado - origen hispano
VCF0109,STRING,Entrevistado - etnia,,yes,,,no,,VCF0109,Respondent - ethnicity,Entrevistado - etnia
VCF0110,STRING,Entrevistado - escolaridade 4 categorias,,yes,,,no,,VCF0110,Respondent - education 4-category,Entrevistado - educación 4 categorías
VCF0111,STRING,Urbanismo,,yes,,,no,,VCF0111,Urbanism,Urbanismo
VCF0112,STRING,Região censitária,,yes,,,no,,VCF0112,Census region,Región censal
VCF0113,STRING,Sul político/não sul,,yes,,,no,,VCF0113,Political south/nonsouth,Sur político/no sur
VCF0114,STRING,Família do entrevistado - grupo de renda,,yes,,,no,,VCF0114,Respondent family - income group,Familia del entrevistado - grupo de ingreso
VCF0115,STRING,Entrevistado - grupo ocupacional 6 categorias,,yes,,,no,,VCF0115,Respondent - occupation group 6-category,Entrevistado - grupo ocupacional 6 categorías
VCF0116,STRING,Entrevistado - situação de trabalho 7 categorias,,yes,,,no,,VCF0116,Respondent - work status 7-category,Entrevistado - situación laboral 7 categorías
VCF0117,STRING,Chefe do domicílio - situação de trabalho 7 categorias 1948-1986,,yes,,,no,,VCF0117,Head of hh - work status 7-category 1948-1986,Jefe del hogar - situación laboral 7 categorías 1948-1986
VCF0118,STRING,Entrevistado - situação de trabalho 5 categorias,,yes,,,no,,VCF0118,Respondent - work status 5-category,Entrevistado - situación laboral 5 categorías
VCF0119,STRING,Chefe do domicílio - situação de trabalho 5 categorias 1952-1986,,yes,,,no,,VCF0119,Head of hh - work status 5-category 1952-1986,Jefe del hogar - situación laboral 5 categorías 1952-1986
VCF0120,STRING,"Entrevistado - escore de prestígio, ranking SEI 1976-1984",,yes,,,no,,VCF0120,Respondent - prestige score s.e.i. rank 1976- 1984,"Entrevistado - puntaje de prestigio, ranking SEI 1976-1984"
VCF0121,STRING,"Chefe do domicílio - escore de prestígio, ranking SEI 1976-1984",,yes,,,no,,VCF0121,Head of hh - prestige score s.e.i. rank 1976-1984,"Jefe del hogar - puntaje de prestigio, ranking SEI 1976-1984"
VCF0122,STRING,"Entrevistado - escore de prestígio, ranking NORC 1976-1982",,yes,,,no,,VCF0122,Respondent - prestige score norc rank 1976- 1982,"Entrevistado - puntaje de prestigio, ranking NORC 1976-1982"
VCF0123,STRING,"Chefe do domicílio - escore de prestígio, ranking NORC 1976-1982",,yes,,,no,,VCF0123,Head of hh - prestige score norc rank 1976- 1982,"Jefe del hogar - puntaje de prestigio, ranking NORC 1976-1982"
VCF0124,STRING,"Entrevistado - escore de prestígio, ranking SES 1968-1974",,yes,,,no,,VCF0124,Respondent - prestige score s.e.s. rank 1968- 1974,"Entrevistado - puntaje de prestigio, ranking SES 1968-1974"
VCF0125,STRING,"Chefe do domicílio - escore de prestígio, ranking SES 1968-1974",,yes,,,no,,VCF0125,Head of hh - prestige score s.e.s. rank 1968- 1974,"Jefe del hogar - puntaje de prestigio, ranking SES 1968-1974"
VCF0126,STRING,Pai do entrevistado - ocupação 5 categorias 1952-1996,,yes,,,no,,VCF0126,Father of respondent - occupation 5-category 1952-1996,Padre del entrevistado - ocupación 5 categorías 1952-1996
VCF0126a,STRING,Pai do entrevistado - ocupação 8 categorias 1970-1976,,yes,,,no,,VCF0126a,Father of respondent occupation 8-category 1970-1976,Padre del entrevistado - ocupación 8 categorías 1970-1976
VCF0126b,STRING,"Pai do entrevistado - grupo ocupacional 1978-1982,1996",,yes,,,no,,VCF0126b,"Father of respondent - occupation group 1978-1982,1996","Padre del entrevistado - grupo ocupacional 1978-1982,1996"
VCF0126c,STRING,"Pai do entrevistado - grupo ocupacional 1984-1988,1992",,yes,,,no,,VCF0126c,"Father of respondent - occupation group 1984-1988,1992","Padre del entrevistado - grupo ocupacional 1984-1988,1992"
VCF0127,STRING,Domicílio - filiação sindical,,yes,,,no,,VCF0127,Household - union membership,Hogar - afiliación sindical
VCF0127a,STRING,Domicílio - quem pertence a sindicato 8 categorias,,yes,,,no,,VCF0127a,Household - who belongs to union 8- category,Hogar - quién pertenece a un sindicato 8 categorías
VCF0127b,STRING,Domicílio - quem pertence a sindicato 4 categorias,,yes,,,no,,VCF0127b,Household - who belongs to union 4- category,Hogar - quién pertenece a un sindicato 4 categorías
VCF0128,STRING,Entrevistado - grupo religioso principal,,yes,,,no,,VCF0128,Respondent - religion major group,Entrevistado - grupo religioso principal
VCF0128a,STRING,Entrevistado - religião 7 categorias 1960-1988,,yes,,,no,,VCF0128a,Respondent - religion 7-category 1960-1988,Entrevistado - religión 7 categorías 1960-1988
VCF0128b,STRING,Entrevistado - religião 8 categorias 1990-1996,,yes,,,no,,VCF0128b,Respondent - religion 8-category 1990-1996,Entrevistado - religión 8 categorías 1990-1996
VCF0129,STRING,"Entrevistado - código completo de religião 1960-1988,2002",,yes,,,no,,VCF0129,"Respondent - religion full code 1960-1988,2002","Entrevistado - código completo de religión 1960-1988,2002"
VCF0130,STRING,Entrevistado - frequência à igreja 1970-,,yes,,,no,,VCF0130,Respondent - church attendance 1970-,Entrevistado - asistencia a la iglesia 1970-
VCF0130a,STRING,Entrevistado - frequência à igreja 1990-,,yes,,,no,,VCF0130a,Respondent - church attendance 1990-,Entrevistado - asistencia a la iglesia 1990-
VCF0131,STRING,Entrevistado - frequência à igreja 1952-1968,,yes,,,no,,VCF0131,Respondent - church attendance 1952-1968,Entrevistado - asistencia a la iglesia 1952-1968
VCF0132,STRING,Entrevistado - onde cresceu: estado 1968-,,yes,,,no,,VCF0132,Respondent - where grew up: state 1968-,Entrevistado - dónde creció: estado 1968-
VCF0133,STRING,Entrevistado - onde cresceu: estado 1952-1966,,yes,,,no,,VCF0133,Respondent - where grew up: state 1952-1966,Entrevistado - dónde creció: estado 1952-1966
VCF0134,STRING,"Entrevistado - onde cresceu: fazenda 1952-1994,2000",,yes,,,no,,VCF0134,"Respondent - where grew up: farm 1952- 1994,2000","Entrevistado - dónde creció: granja 1952-1994,2000"
VCF0135,STRING,"Entrevistado - onde cresceu: cidade grande 1952-1994,2000",,yes,,,no,,VCF0135,"Respondent - where grew up: large city 1952- 1994,2000","Entrevistado - dónde creció: ciudad grande 1952-1994,2000"
VCF0136,STRING,Entrevistado - onde cresceu: urbanismo 1956-1976,,yes,,,no,,VCF0136,Respondent - where grew up: urbanism 1956- 1976,Entrevistado - dónde creció: urbanismo 1956-1976
VCF0137,STRING,Entrevistado - onde cresceu: urbanismo 1978-2000,,yes,,,no,,VCF0137,Respondent - where grew up: urbanism 1978- 2000,Entrevistado - dónde creció: urbanismo 1978-2000
VCF0138,STRING,Número de filhos na família,,yes,,,no,,VCF0138,Number of children in family,Número de hijos en la familia
VCF0138a,STRING,Número de crianças com menos de 6 anos no domicílio,,yes,,,no,,VCF0138a,Number children under age 6 in hh,Número de niños menores de 6 años en el hogar
VCF0138b,STRING,Número de crianças de 6 a 9 anos no domicílio,,yes,,,no,,VCF0138b,Number children ages 6-9 in hh,Número de niños de 6 a 9 años en el hogar
VCF0138c,STRING,Número de crianças de 10 a 13 anos no domicílio,,yes,,,no,,VCF0138c,Number children ages 10-13 in hh,Número de niños de 10 a 13 años en el hogar
VCF0138d,STRING,Número de crianças de 14 a 17 anos no domicílio,,yes,,,no,,VCF0138d,Number children ages 14-17 in hh,Número de niños de 14 a 17 años en el hogar
VCF0138e,STRING,Idade da criança mais nova no domicílio,,yes,,,no,,VCF0138e,Age youngest child in hh,Edad del niño menor en el hogar
VCF0139,STRING,Entrevistado - quantos filhos o entrevistado tem,,yes,,,no,,VCF0139,Respondent - how many children does r have,Entrevistado - cuántos hijos tiene el entrevistado
VCF0140,STRING,Entrevistado - escolaridade 6 categorias,,yes,,,no,,VCF0140,Respondent - education 6-category,Entrevistado - educación 6 categorías
VCF0140a,STRING,Entrevistado - escolaridade 7 categorias,,yes,,,no,,VCF0140a,Respondent - education 7-category,Entrevistado - educación 7 categorías
VCF0141,STRING,Chefe do domicílio - escolaridade 6 categorias 1962-1986,,yes,,,no,,VCF0141,Head of hh - education 6-category 1962-1986,Jefe del hogar - educación 6 categorías 1962-1986
VCF0142,STRING,Entrevistado - local de nascimento,,yes,,,no,,VCF0142,Respondent - place of birth,Entrevistado - lugar de nacimiento
VCF0143,STRING,Pais do entrevistado - nascidos no país,,yes,,,no,,VCF0143,Respondent parents - native born,Padres del entrevistado - nacidos en el país
VCF0144,STRING,Pai do entrevistado - onde nasceu,,yes,,,no,,VCF0144,Respondent father - where born,Padre del entrevistado - dónde nació
VCF0145,STRING,Mãe do entrevistado - onde nasceu,,yes,,,no,,VCF0145,Respondent mother - where born,Madre del entrevistado - dónde nació
VCF0146,STRING,Família do entrevistado - propriedade da moradia,,yes,,,no,,VCF0146,Respondent family - home ownership,Familia del entrevistado - propiedad de la vivienda
VCF0147,STRING,Entrevistado - estado civil,,yes,,,no,,VCF0147,Respondent - marital status,Entrevistado - estado civil
VCF0148,STRING,Entrevistado - classe social 8 categorias,,yes,,,no,,VCF0148,Respondent - social class 8-category,Entrevistado - clase social 8 categorías
VCF0148a,STRING,Entrevistado - classe média comum ou alta/trabalhadora,,yes,,,no,,VCF0148a,Respondent - average or upper middle/working class,Entrevistado - clase media común o alta/trabajadora
VCF0149,STRING,Entrevistado - considera-se membro de uma classe social,,yes,,,no,,VCF0149,Respondent - think of self as member of social class,Entrevistado - se considera miembro de una clase social
VCF0150,STRING,Entrevistado - situação de trabalho 16 categorias,,yes,,,no,,VCF0150,Respondent - work status 16-category,Entrevistado - situación laboral 16 categorías
VCF0151,STRING,Entrevistado - grupo ocupacional 5 categorias,,yes,,,no,,VCF0151,Respondent - occupation group 5-category,Entrevistado - grupo ocupacional 5 categorías
VCF0152,STRING,Entrevistado - código completo de religião 1990-,,yes,,,no,,VCF0152,Respondent - religion full code 1990-,Entrevistado - código completo de religión 1990-
VCF0153a,STRING,Mãe do entrevistado - ocupação 8 categorias 1970-1976,,yes,,,no,,VCF0153a,Mother of respondent - occupation 8- category 1970-1976,Madre del entrevistado - ocupación 8 categorías 1970-1976
VCF0153b,STRING,Mãe do entrevistado - grupo ocupacional 1978-1982,,yes,,,no,,VCF0153b,Mother of respondent - occupation group 1978-1982,Madre del entrevistado - grupo ocupacional 1978-1982
VCF0153c,STRING,Mãe do entrevistado - grupo ocupacional 1984-1988,,yes,,,no,,VCF0153c,Mother of respondent - occupation group 1984-1988,Madre del entrevistado - grupo ocupacional 1984-1988
VCF0154a,STRING,Entrevistado - ocupação 71 categorias,,yes,,,no,,VCF0154a,Respondent - occupation 71-category,Entrevistado - ocupación 71 categorías
VCF0154b,STRING,Entrevistado - ocupação 14 categorias,,yes,,,no,,VCF0154b,Respondent - occupation 14-category,Entrevistado - ocupación 14 categorías
VCF0155,STRING,Entrevistado - preocupado em encontrar/perder emprego,,yes,,,no,,VCF0155,Respondent - worried about find/losing job,Entrevistado - preocupado por encontrar/perder empleo
VCF0156,STRING,Entrevistado - entrevistado empregado foi demitido nos últimos 6 meses,,yes,,,no,,VCF0156,Respondent - working r laid off last 6 months,Entrevistado - entrevistado empleado fue despedido en los últimos 6 meses
VCF0157,STRING,Entrevistado - entrevistado empregado teve horas reduzidas/corte de salário,,yes,,,no,,VCF0157,Respondent - working r hours reduced/cut in pay,Entrevistado - entrevistado empleado tuvo horas reducidas/recorte de salario
VCF0170a,STRING,Condado da entrevista (IW) 1956-1960,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0170a,County of IW 1956-1960,Condado de la entrevista (IW) 1956-1960
VCF0170b,STRING,Condado da entrevista (IW) 1964-1976,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0170b,County of IW 1964-1976,Condado de la entrevista (IW) 1964-1976
VCF0170c,STRING,Condado da entrevista (IW) 1968-1982,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0170c,County of IW 1968-1982,Condado de la entrevista (IW) 1968-1982
VCF0170d,STRING,"Condado da entrevista (IW) 1970,1978-1998",,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0170d,"County of IW 1970,1978-1998","Condado de la entrevista (IW) 1970,1978-1998"
VCF0201,INT64,Termômetro - Democratas,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0201,Thermometer - Democrats,Termómetro - Demócratas
VCF0202,INT64,Termômetro - Republicanos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0202,Thermometer - Republicans,Termómetro - Republicanos
VCF0203,INT64,Termômetro - protestantes,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0203,Thermometer - protestants,Termómetro - protestantes
VCF0204,INT64,Termômetro - católicos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0204,Thermometer - catholics,Termómetro - católicos
VCF0205,INT64,Termômetro - judeus,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0205,Thermometer - jews,Termómetro - judíos
VCF0206,INT64,Termômetro - negros,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0206,Thermometer - blacks,Termómetro - negros
VCF0207,INT64,Termômetro - brancos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0207,Thermometer - whites,Termómetro - blancos
VCF0208,INT64,Termômetro - sulistas,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0208,Thermometer - southerners,Termómetro - sureños
VCF0209,INT64,Termômetro - grandes empresas,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0209,Thermometer - big business,Termómetro - grandes empresas
VCF0210,INT64,Termômetro - sindicatos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0210,Thermometer - labor unions,Termómetro - sindicatos
VCF0211,INT64,Termômetro - liberais,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0211,Thermometer - liberals,Termómetro - liberales
VCF0212,INT64,Termômetro - conservadores,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0212,Thermometer - conservatives,Termómetro - conservadores
VCF0213,INT64,Termômetro - militares,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0213,Thermometer - military,Termómetro - militares
VCF0214,INT64,Termômetro - policiais/polícia,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0214,Thermometer - policemen/police,Termómetro - policías/policía
VCF0215,INT64,Termômetro - militantes negros,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0215,Thermometer - black militants,Termómetro - militantes negros
VCF0216,INT64,Termômetro - líderes dos direitos civis,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0216,Thermometer - civil rights leaders,Termómetro - líderes de los derechos civiles
VCF0217,INT64,Termômetro - chicanos/hispânicos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0217,Thermometer - chicanos/hispanics,Termómetro - chicanos/hispanos
VCF0218,INT64,Termômetro - Partido Democrata,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0218,Thermometer - Democratic party,Termómetro - Partido Demócrata
VCF0219,INT64,Termômetro - pessoas de classe média,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0219,Thermometer - middle class people,Termómetro - personas de clase media
VCF0220,INT64,Termômetro - pessoas que recebem assistência social,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0220,Thermometer - people on welfare,Termómetro - personas que reciben asistencia social
VCF0221,INT64,Termômetro - independentes políticos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0221,Thermometer - political independents,Termómetro - independientes políticos
VCF0222,INT64,Termômetro - partidos políticos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0222,Thermometer - political parties,Termómetro - partidos políticos
VCF0223,INT64,Termômetro - pessoas pobres,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0223,Thermometer - poor people,Termómetro - personas pobres
VCF0224,INT64,Termômetro - Partido Republicano,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0224,Thermometer - Republican party,Termómetro - Partido Republicano
VCF0225,INT64,Termômetro - defensoras da libertação feminina,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0225,Thermometer - womens libbers,Termómetro - defensoras de la liberación femenina
VCF0226,INT64,Termômetro - jovens,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0226,Thermometer - young people,Termómetro - jóvenes
VCF0227,INT64,Termômetro - ásio-americanos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0227,Thermometer - Asian-americans,Termómetro - asiático-americanos
VCF0228,INT64,Termômetro - Congresso,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0228,Thermometer - Congress,Termómetro - Congreso
VCF0229,INT64,Termômetro - ambientalistas,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0229,Thermometer - environmentalists,Termómetro - ambientalistas
VCF0230,INT64,Termômetro - opositores do aborto,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0230,Thermometer - anti-abortionists,Termómetro - opositores del aborto
VCF0231,INT64,Termômetro - governo federal,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0231,Thermometer - federal government,Termómetro - gobierno federal
VCF0232,INT64,Termômetro - gays e lésbicas,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0232,Thermometer - gays and lesbians,Termómetro - gays y lesbianas
VCF0233,INT64,Termômetro - imigrantes ilegais,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0233,Thermometer - illegal aliens,Termómetro - inmigrantes ilegales
VCF0234,INT64,Termômetro - fundamentalistas cristãos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0234,Thermometer - Christian fundamentalists,Termómetro - fundamentalistas cristianos
VCF0235,INT64,Termômetro - estudantes radicais,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0235,Thermometer - radical students,Termómetro - estudiantes radicales
VCF0236,INT64,Termômetro - agricultores,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0236,Thermometer - farmers,Termómetro - agricultores
VCF0253,INT64,Termômetro - feministas,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0253,Thermometer - feminists,Termómetro - feministas
VCF0290,INT64,Termômetro médio - principais partidos,,no,,degrees,no,"Missing sentinels set to NULL: 998, 999",VCF0290,Thermometer average - major parties,Termómetro promedio - principales partidos
VCF0291,INT64,Índice de termômetro - principais partidos,,no,,degrees,no,"Missing sentinels set to NULL: 998, 999",VCF0291,Thermometer index - major parties,Índice de termómetro - principales partidos
VCF0301,STRING,Identificação partidária do entrevistado - escala de 7 pontos,,yes,,,no,,VCF0301,Party identification of respondent - 7-point scale,Identificación partidaria del entrevistado - escala de 7 puntos
VCF0302,STRING,Identificação partidária do entrevistado - resposta inicial de PID,,yes,,,no,,VCF0302,Party identification of respondent - initial party ID response,Identificación partidaria del entrevistado - respuesta inicial de PID
VCF0303,STRING,Identificação partidária do entrevistado - resumo em 3 categorias,,yes,,,no,,VCF0303,Party identification of respondent - summary 3-category,Identificación partidaria del entrevistado - resumen en 3 categorías
VCF0305,STRING,Identificação partidária do entrevistado - intensidade do partidarismo,,yes,,,no,,VCF0305,Party identification of respondent - strength of partisanship,Identificación partidaria del entrevistado - intensidad del partidismo
VCF0306,STRING,Identificação partidária do pai do entrevistado,,yes,,,no,,VCF0306,Party identification of respondent’s father,Identificación partidaria del padre del entrevistado
VCF0307,STRING,Identificação partidária da mãe do entrevistado,,yes,,,no,,VCF0307,Party identification of respondent’s mother,Identificación partidaria de la madre del entrevistado
VCF0308,STRING,Interesse político do pai do entrevistado,,yes,,,no,,VCF0308,Political interest of respondent’s father,Interés político del padre del entrevistado
VCF0309,STRING,Interesse político da mãe do entrevistado,,yes,,,no,,VCF0309,Political interest of respondent’s mother,Interés político de la madre del entrevistado
VCF0310,STRING,Interesse nas eleições,,yes,,,no,,VCF0310,Interest in the elections,Interés en las elecciones
VCF0311,STRING,O entrevistado se importa com qual partido vence a eleição presidencial,,yes,,,no,,VCF0311,Does respondent care which party wins presidential election,Al entrevistado le importa qué partido gana la elección presidencial
