name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
quantity_2_unit,STRING,Unidade de medida da quantidade 2,Unit of measure of quantity 2,Unidad de medida de la cantidad 2,,no,,,no,"Abreviatura de unidade usada pelo Census, como KG para quilogramas e NO para número de unidades. Não é coberta pelo dicionário porque o Census não publica a lista de códigos em formato legível por máquina e os valores armazenados já são a abreviatura legível.","Census unit abbreviation, such as KG for kilograms and NO for number of units. Not dictionary-covered because Census publishes no machine-readable list of these codes and the stored values are already the readable abbreviation.","Abreviatura de unidad usada por el Census, como KG para kilogramos y NO para número de unidades. No está cubierta por el diccionario porque el Census no publica la lista de códigos en formato legible por máquina y los valores almacenados ya son la abreviatura legible.",UNIT_QY2
dutiable_value,FLOAT64,Valor tributável das importações para consumo no mês,Dutiable value of imports for consumption in the month,Valor imponible de las importaciones para consumo en el mes,,no,,USD,no,,,,DUT_VAL_MO
calculated_duty,FLOAT64,Imposto de importação calculado sobre as importações para consumo no mês,Calculated duty on imports for consumption in the month,Arancel calculado sobre las importaciones para consumo en el mes,,no,,USD,no,É o imposto calculado a partir das alíquotas vigentes e não o valor efetivamente arrecadado,"This is duty computed from the rates in force, not duty actually collected",Es el arancel calculado a partir de las tasas vigentes y no el efectivamente recaudado,CAL_DUT_MO
air_value,FLOAT64,Valor transportado por via aérea no mês,Value shipped by air in the month,Valor transportado por vía aérea en el mes,,no,,USD,no,,,,AIR_VAL_MO
air_shipping_weight,FLOAT64,Peso embarcado por via aérea no mês,Shipping weight moved by air in the month,Peso embarcado por vía aérea en el mes,,no,,kilogram,no,,,,AIR_WGT_MO
vessel_value,FLOAT64,Valor transportado por via marítima no mês,Value shipped by vessel in the month,Valor transportado por vía marítima en el mes,,no,,USD,no,,,,VES_VAL_MO
vessel_shipping_weight,FLOAT64,Peso embarcado por via marítima no mês,Shipping weight moved by vessel in the month,Peso embarcado por vía marítima en el mes,,no,,kilogram,no,,,,VES_WGT_MO
containerized_vessel_value,FLOAT64,Valor transportado em contêineres por via marítima no mês,Value shipped in containers by vessel in the month,Valor transportado en contenedores por vía marítima en el mes,,no,,USD,no,Subconjunto de vessel_value,Subset of vessel_value,Subconjunto de vessel_value,CNT_VAL_MO
containerized_vessel_shipping_weight,FLOAT64,Peso embarcado em contêineres por via marítima no mês,Shipping weight moved in containers by vessel in the month,Peso embarcado en contenedores por vía marítima en el mes,,no,,kilogram,no,Subconjunto de vessel_shipping_weight,Subset of vessel_shipping_weight,Subconjunto de vessel_shipping_weight,CNT_WGT_MO
card_count,INT64,Número de registros administrativos agregados na linha,Number of administrative records aggregated into the row,Número de registros administrativos agregados en la fila,,no,,record,no,,,,CC_MO
