name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
org_ipf_id,STRING,Identificador interno do NIH que associa a instituição a seus registros nos sistemas eletrônicos da agência,Internal NIH identifier associating the institution with its records in the agency's electronic systems,Identificador interno del NIH que asocia la institución con sus registros en los sistemas electrónicos de la agencia,,no,,,no,Publicado apenas a partir do ano fiscal de 2006.,Published only from fiscal year 2006 on.,Publicado solo a partir del año fiscal de 2006.,ORG_IPF_CODE
org_duns,STRING,Número DUNS da organização beneficiária,DUNS number of the recipient organisation,Número DUNS de la organización beneficiaria,,no,,,no,"Pode conter mais de um número separado por ponto e vírgula, o que ocorre em 18.716 linhas. Para os anos fiscais de 1985 a 1999 o valor vem do arquivo acessório de custos e DUNS.","May contain more than one number separated by a semicolon, which happens on 18,716 rows. For fiscal years 1985 to 1999 the value comes from the cost and DUNS accessory file.","Puede contener más de un número separado por punto y coma, lo que ocurre en 18.716 filas. Para los años fiscales de 1985 a 1999 el valor proviene del archivo accesorio de costos y DUNS.",ORG_DUNS
pi_ids,STRING,"Identificadores dos pesquisadores principais do projeto, separados por ponto e vírgula","Identifiers of the project's principal investigators, separated by semicolons","Identificadores de los investigadores principales del proyecto, separados por punto y coma",,no,,,no,"O identificador de contato é marcado com o sufixo (contact). Cada pesquisador tem um identificador estável entre projetos e anos, com exceção de investigadores que tiveram mais de uma conta no sistema. Metade das linhas tem um pesquisador e quase metade tem dois.","The contact identifier is marked with the suffix (contact). Each investigator has an identifier that is stable across projects and years, except for investigators who have had more than one account in the system. Half the rows carry one investigator and almost half carry two.","El identificador de contacto está marcado con el sufijo (contact). Cada investigador tiene un identificador estable entre proyectos y años, salvo los investigadores que tuvieron más de una cuenta en el sistema. La mitad de las filas tiene un investigador y casi la mitad tiene dos.",PI_IDS
project_title,STRING,"Título da concessão, contrato ou projeto intramuros financiado","Title of the funded grant, contract or intramural project","Título de la subvención, contrato o proyecto intramuros financiado",,no,,,no,,,,PROJECT_TITLE
ic_name,STRING,"Nome por extenso da agência, instituto ou centro administrador","Full name of the administering agency, institute or centre","Nombre completo de la agencia, instituto o centro administrador",,no,,,no,,,,IC_NAME
funding_mechanism,STRING,Categoria de mecanismo de financiamento usada nas tabelas orçamentárias do NIH,Funding mechanism category used in the NIH budget mechanism tables,Categoría de mecanismo de financiamiento usada en las tablas presupuestarias del NIH,,no,,,no,Doze categorias. Publicado apenas a partir do ano fiscal de 2006; nos arquivos anteriores a coluna não existe.,Twelve categories. Published only from fiscal year 2006 on; the column does not exist in the earlier files.,Doce categorías. Publicado solo a partir del año fiscal de 2006; en los archivos anteriores la columna no existe.,FUNDING_MECHANISM
funding_ics,STRING,"Institutos e centros que financiaram o projeto no ano fiscal, cada um seguido do valor aportado","Institutes and centres that funded the project in the fiscal year, each followed by the amount it provided","Institutos y centros que financiaron el proyecto en el año fiscal, cada uno seguido del monto aportado",,no,,,no,"Cada instituto é seguido de dois pontos e do valor, e institutos sucessivos são separados por ponto e vírgula. Disponível apenas para projetos do NIH, CDC, FDA e ACF. Vazio em 32,63% das linhas.","Each institute is followed by a colon and the amount, and successive institutes are separated by semicolons. Available only for NIH, CDC, FDA and ACF projects. Blank on 32.63% of rows.","Cada instituto va seguido de dos puntos y el monto, y los institutos sucesivos se separan con punto y coma. Disponible solo para proyectos del NIH, CDC, FDA y ACF. Vacío en el 32,63% de las filas.",FUNDING_ICs
arra_funded,STRING,Indica se o projeto foi apoiado por recursos apropriados pela Lei de Recuperação e Reinvestimento Americana de 2009,Indicates whether the project was supported by funds appropriated through the American Recovery and Reinvestment Act of 2009,Indica si el proyecto fue apoyado por recursos apropiados por la Ley de Recuperación y Reinversión Americana de 2009,,yes,,,no,"Vazio em 44,43% das linhas, concentradas nos anos fiscais anteriores a 2009.","Blank on 44.43% of rows, concentrated in fiscal years before 2009.","Vacío en el 44,43% de las filas, concentradas en los años fiscales anteriores a 2009.",ARRA_FUNDED
study_section_name,STRING,Nome do comitê permanente de revisão que avaliou a solicitação,Name of the standing review committee that assessed the application,Nombre del comité permanente de revisión que evaluó la solicitud,,no,,,no,"Solicitações avaliadas por painéis que não são comitês permanentes aparecem como painel de ênfase especial. Vazio em 21,43% das linhas.",Applications reviewed by panels other than standing committees appear as special emphasis panel. Blank on 21.43% of rows.,"Las solicitudes evaluadas por paneles que no son comités permanentes aparecen como panel de énfasis especial. Vacío en el 21,43% de las filas.",STUDY_SECTION_NAME
program_officer_name,STRING,Nome do servidor do instituto que coordena os aspectos substantivos do projeto,Name of the institute staff member who coordinates the substantive aspects of the project,Nombre del funcionario del instituto que coordina los aspectos sustantivos del proyecto,,no,,,no,"Vazio em 46,70% das linhas.",Blank on 46.70% of rows.,"Vacío en el 46,70% de las filas.",PROGRAM_OFFICER_NAME
pi_names,STRING,"Nomes dos pesquisadores principais designados para dirigir o projeto, separados por ponto e vírgula","Names of the principal investigators designated to direct the project, separated by semicolons","Nombres de los investigadores principales designados para dirigir el proyecto, separados por punto y coma",,no,,,no,"O pesquisador de contato é marcado com o sufixo (contact), na mesma ordem de pi_ids.","The contact investigator is marked with the suffix (contact), in the same order as pi_ids.","El investigador de contacto está marcado con el sufijo (contact), en el mismo orden que pi_ids.",PI_NAMEs
org_name,STRING,"Nome da instituição de ensino, organização de pesquisa, empresa ou órgão público que recebeu o financiamento","Name of the educational institution, research organisation, business or government agency that received the funding","Nombre de la institución educativa, organización de investigación, empresa u órgano público que recibió el financiamiento",,no,,,no,,,,ORG_NAME
org_dept,STRING,"Departamento de vínculo do pesquisador principal de contato, em categorização padronizada","Departmental affiliation of the contact principal investigator, in a standardised categorisation","Departamento de vinculación del investigador principal de contacto, en categorización estandarizada",,no,,,no,"A fonte só nomeia departamentos de escolas de medicina. Vazio em 50,64% das linhas.",The source names departments only for medical schools. Blank on 50.64% of rows.,"La fuente solo nombra departamentos de escuelas de medicina. Vacío en el 50,64% de las filas.",ORG_DEPT
ed_inst_type,STRING,Nome do agrupamento de componentes da instituição usado pelo NIH,Name of the grouping of institutional components used by NIH,Nombre de la agrupación de componentes de la institución usada por el NIH,,no,,,no,"109 valores distintos, publicados como rótulos legíveis e não como códigos. Vazio em 42,29% das linhas.","109 distinct values, published as readable labels rather than codes. Blank on 42.29% of rows.","109 valores distintos, publicados como etiquetas legibles y no como códigos. Vacío en el 42,29% de las filas.",ED_INST_TYPE
org_city,STRING,Cidade do escritório administrativo da organização beneficiária,City of the business office of the recipient organisation,Ciudad de la oficina administrativa de la organización beneficiaria,,no,,,no,"Pode diferir do local de execução da pesquisa. Projetos intramuros do NIH usam Bethesda, Maryland.","May differ from the research performance site. NIH intramural projects use Bethesda, Maryland.","Puede diferir del lugar de ejecución de la investigación. Los proyectos intramuros del NIH usan Bethesda, Maryland.",ORG_CITY
org_state,STRING,Sigla da unidade subnacional do escritório administrativo da organização beneficiária,Abbreviation of the subnational unit of the recipient organisation's business office,Sigla de la unidad subnacional de la oficina administrativa de la organización beneficiaria,,no,,,no,"Não é um campo restrito a unidades federativas dos Estados Unidos: dos 70 valores observados, onze são províncias canadenses (ON, PQ, QC, BC, AB, MB, NS, SK, NL, NB, PE) e oito são territórios ou estados livremente associados (PR, GU, VI, AS, MP, PW, MH, FM). Por isso não recebe ligação a um diretório de estados norte-americanos. Vazio em 5,71% das linhas.","Not restricted to US states: of the 70 observed values, eleven are Canadian provinces (ON, PQ, QC, BC, AB, MB, NS, SK, NL, NB, PE) and eight are territories or freely associated states (PR, GU, VI, AS, MP, PW, MH, FM). It therefore carries no link to a US state directory. Blank on 5.71% of rows.","No es un campo restringido a estados de los Estados Unidos: de los 70 valores observados, once son provincias canadienses (ON, PQ, QC, BC, AB, MB, NS, SK, NL, NB, PE) y ocho son territorios o estados libremente asociados (PR, GU, VI, AS, MP, PW, MH, FM). Por eso no recibe enlace a un directorio de estados estadounidenses. Vacío en el 5,71% de las filas.",ORG_STATE
org_zipcode,STRING,Código postal do escritório administrativo da organização beneficiária,Postal code of the business office of the recipient organisation,Código postal de la oficina administrativa de la organización beneficiaria,,no,,,no,,,,ORG_ZIPCODE
org_district,STRING,Distrito congressual do escritório administrativo da organização beneficiária,Congressional district of the business office of the recipient organisation,Distrito congresional de la oficina administrativa de la organización beneficiaria,,no,,,no,"Publicado sem o código do estado, e por isso não identifica um distrito sozinho. Vazio em 7,99% das linhas.","Published without the state code, and therefore does not identify a district on its own. Blank on 7.99% of rows.","Publicado sin el código del estado, y por eso no identifica un distrito por sí solo. Vacío en el 7,99% de las filas.",ORG_DISTRICT
org_country,STRING,País do escritório administrativo da organização beneficiária,Country of the business office of the recipient organisation,País de la oficina administrativa de la organización beneficiaria,,no,,,no,"131 países no período; 96,7% das linhas são dos Estados Unidos. Publicado como nome e não como código; o código FIPS correspondente está em org_fips.",131 countries over the period; 96.7% of rows are United States. Published as a name rather than a code; the matching FIPS code is in org_fips.,"131 países en el período; el 96,7% de las filas son de los Estados Unidos. Publicado como nombre y no como código; el código FIPS correspondiente está en org_fips.",ORG_COUNTRY
org_fips,STRING,Código FIPS do país da organização beneficiária,FIPS country code of the recipient organisation,Código FIPS del país de la organización beneficiaria,,no,,,no,"É o código FIPS 10-4 de país, não o código ISO: o Reino Unido aparece como UK e a Suíça como SZ. 130 códigos no período.","This is the FIPS 10-4 country code, not the ISO code: the United Kingdom appears as UK and Switzerland as SZ. 130 codes over the period.","Es el código FIPS 10-4 de país, no el código ISO: el Reino Unido aparece como UK y Suiza como SZ. 130 códigos en el período.",ORG_FIPS
project_start,DATE,Data de início do projeto,Start date of the project,Fecha de inicio del proyecto,,no,,,no,"A fonte publica esta data em dois formatos ao longo do período, AAAA-MM-DD e M/D/AAAA, este último predominante entre 1985 e 2005; ambos foram normalizados para AAAA-MM-DD na limpeza.","The source publishes this date in two formats across the period, YYYY-MM-DD and M/D/YYYY, the latter predominant between 1985 and 2005; both were normalised to YYYY-MM-DD in cleaning.","La fuente publica esta fecha en dos formatos a lo largo del período, AAAA-MM-DD y M/D/AAAA, este último predominante entre 1985 y 2005; ambos fueron normalizados a AAAA-MM-DD en la limpieza.",PROJECT_START
project_end,DATE,"Data de término do projeto, incluindo anos futuros já comprometidos","End date of the project, including future years already committed","Fecha de término del proyecto, incluyendo años futuros ya comprometidos",,no,,,no,"A fonte publica esta data em dois formatos ao longo do período, AAAA-MM-DD e M/D/AAAA, este último predominante entre 1985 e 2005; ambos foram normalizados para AAAA-MM-DD na limpeza.","The source publishes this date in two formats across the period, YYYY-MM-DD and M/D/YYYY, the latter predominant between 1985 and 2005; both were normalised to YYYY-MM-DD in cleaning.","La fuente publica esta fecha en dos formatos a lo largo del período, AAAA-MM-DD y M/D/AAAA, este último predominante entre 1985 y 2005; ambos fueron normalizados a AAAA-MM-DD en la limpieza.",PROJECT_END
budget_start,DATE,Data em que começa o financiamento do projeto no ano fiscal,Date on which the project's funding for the fiscal year begins,Fecha en que comienza el financiamiento del proyecto en el año fiscal,,no,,,no,"A fonte publica esta data em dois formatos ao longo do período, AAAA-MM-DD e M/D/AAAA, este último predominante entre 1985 e 2005; ambos foram normalizados para AAAA-MM-DD na limpeza.","The source publishes this date in two formats across the period, YYYY-MM-DD and M/D/YYYY, the latter predominant between 1985 and 2005; both were normalised to YYYY-MM-DD in cleaning.","La fuente publica esta fecha en dos formatos a lo largo del período, AAAA-MM-DD y M/D/AAAA, este último predominante entre 1985 y 2005; ambos fueron normalizados a AAAA-MM-DD en la limpieza.",BUDGET_START
budget_end,DATE,Data em que termina o financiamento do projeto no ano fiscal,Date on which the project's funding for the fiscal year ends,Fecha en que termina el financiamiento del proyecto en el año fiscal,,no,,,no,"A fonte publica esta data em dois formatos ao longo do período, AAAA-MM-DD e M/D/AAAA, este último predominante entre 1985 e 2005; ambos foram normalizados para AAAA-MM-DD na limpeza.","The source publishes this date in two formats across the period, YYYY-MM-DD and M/D/YYYY, the latter predominant between 1985 and 2005; both were normalised to YYYY-MM-DD in cleaning.","La fuente publica esta fecha en dos formatos a lo largo del período, AAAA-MM-DD y M/D/AAAA, este último predominante entre 1985 y 2005; ambos fueron normalizados a AAAA-MM-DD en la limpieza.",BUDGET_END
award_notice_date,DATE,Data do aviso de concessão que obriga os recursos e define o período e as condições do apoio,Date of the award notice that obligates the funds and defines the period and terms of support,Fecha del aviso de concesión que obliga los recursos y define el período y las condiciones del apoyo,,no,,,no,"Publicado em três formatos ao longo do período, AAAA-MM-DD, M/D/AAAA e AAAA-MM-DD com hora, todos normalizados para AAAA-MM-DD na limpeza. Vazio em 21,93% das linhas.","Published in three formats across the period, YYYY-MM-DD, M/D/YYYY and YYYY-MM-DD with a time, all normalised to YYYY-MM-DD in cleaning. Blank on 21.93% of rows.","Publicado en tres formatos a lo largo del período, AAAA-MM-DD, M/D/AAAA y AAAA-MM-DD con hora, todos normalizados a AAAA-MM-DD en la limpieza. Vacío en el 21,93% de las filas.",AWARD_NOTICE_DATE
nih_spending_cats,STRING,"Categorias de gasto do NIH em que o projeto foi classificado, separadas por ponto e vírgula","NIH spending categories the project was classified into, separated by semicolons","Categorías de gasto del NIH en que el proyecto fue clasificado, separadas por punto y coma",,no,,,no,"Categorias de reporte determinadas pelo Congresso, atribuídas apenas a partir do ano fiscal de 2008 e divulgadas no ano seguinte ao da concessão. Vazio em 57,41% das linhas.","Congressionally mandated reporting categories, assigned only from fiscal year 2008 on and released in the year following the award. Blank on 57.41% of rows.","Categorías de reporte determinadas por el Congreso, asignadas solo a partir del año fiscal de 2008 y divulgadas en el año siguiente al de la subvención. Vacío en el 57,41% de las filas.",NIH_SPENDING_CATS
project_terms,STRING,"Termos que descrevem o conteúdo do projeto, separados por ponto e vírgula","Terms describing the content of the project, separated by semicolons","Términos que describen el contenido del proyecto, separados por punto y coma",,no,,,no,"Até o ano fiscal de 2007 são termos de tesauro atribuídos por indexadores; a partir de 2008 são conceitos extraídos automaticamente do título, do resumo e dos objetivos específicos. As duas gerações de termos não são comparáveis entre si.","Through fiscal year 2007 these are thesaurus terms assigned by indexers; from 2008 on they are concepts mined automatically from the title, abstract and specific aims. The two generations of terms are not comparable with each other.","Hasta el año fiscal de 2007 son términos de tesauro asignados por indexadores; a partir de 2008 son conceptos extraídos automáticamente del título, del resumen y de los objetivos específicos. Las dos generaciones de términos no son comparables entre sí.",PROJECT_TERMS
public_health_relevance,STRING,Declaração apresentada com a solicitação sobre o potencial do projeto de melhorar a saúde pública,Statement submitted with the application on the project's potential to improve public health,Declaración presentada con la solicitud sobre el potencial del proyecto de mejorar la salud pública,,no,,,no,"Vazio em 66,71% das linhas.",Blank on 66.71% of rows.,"Vacío en el 66,71% de las filas.",PHR
direct_cost,FLOAT64,"Custo direto total do projeto no ano fiscal, somados todos os institutos e centros","Total direct cost of the project in the fiscal year, across all institutes and centres","Costo directo total del proyecto en el año fiscal, sumados todos los institutos y centros",,no,,USD,no,Publicado apenas a partir do ano fiscal de 2006 e preenchido somente para concessões do NIH a partir de 2012; não se aplica a concessões SBIR e STTR.,Published only from fiscal year 2006 on and filled only for NIH awards from 2012 on; it does not apply to SBIR and STTR awards.,Publicado solo a partir del año fiscal de 2006 y completado solo para subvenciones del NIH a partir de 2012; no se aplica a subvenciones SBIR y STTR.,DIRECT_COST_AMT
indirect_cost,FLOAT64,"Custo indireto total do projeto no ano fiscal, somados todos os institutos e centros","Total indirect cost of the project in the fiscal year, across all institutes and centres","Costo indirecto total del proyecto en el año fiscal, sumados todos los institutos y centros",,no,,USD,no,Publicado apenas a partir do ano fiscal de 2006 e preenchido somente para concessões do NIH a partir de 2012; não se aplica a concessões SBIR e STTR.,Published only from fiscal year 2006 on and filled only for NIH awards from 2012 on; it does not apply to SBIR and STTR awards.,Publicado solo a partir del año fiscal de 2006 y completado solo para subvenciones del NIH a partir de 2012; no se aplica a subvenciones SBIR y STTR.,INDIRECT_COST_AMT
total_cost,FLOAT64,"Financiamento total do projeto no ano fiscal, somados todos os institutos e centros","Total funding of the project in the fiscal year, across all institutes and centres","Financiamiento total del proyecto en el año fiscal, sumados todos los institutos y centros",,no,,USD,no,"Valores só estão disponíveis para concessões do NIH, CDC, FDA e ACF; outras agências que publicam no RePORTER não reportam financiamento. Para os anos fiscais de 1985 a 1999 o custo não consta do arquivo principal e foi incorporado do arquivo acessório de custos e DUNS que o NIH publica separadamente, ligado por application_id. Em concessões multiprojeto o valor cobre todos os subprojetos e consta apenas do registro-pai; o custo de cada subprojeto está em total_cost_subproject.","Values are available only for NIH, CDC, FDA and ACF awards; the other agencies that publish in RePORTER do not report funding. For fiscal years 1985 to 1999 the cost is absent from the main file and was merged in from the separate cost and DUNS accessory file NIH publishes, joined on application_id. On multi-project awards the value covers every subproject and appears only on the parent record; each subproject's cost is in total_cost_subproject.","Los valores solo están disponibles para subvenciones del NIH, CDC, FDA y ACF; las demás agencias que publican en RePORTER no reportan financiamiento. Para los años fiscales de 1985 a 1999 el costo no consta en el archivo principal y fue incorporado del archivo accesorio de costos y DUNS que el NIH publica por separado, unido por application_id. En subvenciones multiproyecto el valor cubre todos los subproyectos y consta solo en el registro padre; el costo de cada subproyecto está en total_cost_subproject.",TOTAL_COST
total_cost_subproject,FLOAT64,"Financiamento total do subprojeto no ano fiscal, somados todos os institutos e centros","Total funding of the subproject in the fiscal year, across all institutes and centres","Financiamiento total del subproyecto en el año fiscal, sumados todos los institutos y centros",,no,,USD,no,"Aplica-se somente a registros de subprojeto. Vazio em 87,50% das linhas.",Applies only to subproject records. Blank on 87.50% of rows.,"Se aplica solo a registros de subproyecto. Vacío en el 87,50% de las filas.",TOTAL_COST_SUB_PROJECT
