name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
wgt,FLOAT64,"Peso da pessoa, março",,no,,,no,Peso amostral (adimensional),wgt,"Person weight, March","Peso de la persona, marzo"
wgtalt,FLOAT64,"Peso alternativo da pessoa, março",,no,,,no,"Peso amostral (adimensional). Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",wgtalt,"Alternate person weight, March","Peso alternativo de la persona, marzo"
famwgt,FLOAT64,Peso familiar,,no,,,no,Peso amostral (adimensional),famwgt,Family weight,Peso familiar
fmwgtalt,FLOAT64,Peso familiar alternativo,,no,,,no,"Peso amostral (adimensional). Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",fmwgtalt,Alternate family weight,Peso familiar alternativo
hhwgt,FLOAT64,Peso do domicílio,,no,,,no,Peso amostral (adimensional),hhwgt,Household weight,Peso del hogar
hhwgtalt,FLOAT64,Peso alternativo do domicílio,,no,,,no,"Peso amostral (adimensional). Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",hhwgtalt,Alternate HH weight,Peso alternativo del hogar
research,STRING,Na subamostra de pesquisa 3/8 (2014),2014(1)2014,yes,,,no,,research,In 3/8 research sample (2014),En la submuestra de investigación 3/8 (2014)
age,INT64,Idade em anos,,no,,anos,no,,age,Age,Edad en años
popstat,STRING,Situação populacional (adulto/criança),,yes,,,no,,popstat,Population status,Situación poblacional (adulto/niño)
female,STRING,Sexo feminino,,yes,,,no,,female,Female,Sexo femenino
wbho,STRING,"Raça/etnia (branca, negra, hispânica, outra)",,yes,,,no,,wbho,Race/ethnicity,"Raza/etnia (blanca, negra, hispana, otra)"
wbhao,STRING,"Raça/etnia, incluindo asiática",,yes,,,no,,wbhao,"Race/ethnicity, inc. Asian","Raza/etnia, incluida asiática"
wbhaom,STRING,"Raça/etnia, incluindo asiática e mista",,yes,,,no,,wbhaom,"Race, inc. Asian and Mixed","Raza/etnia, incluida asiática y mixta"
ethasian,STRING,Detalhe de origem asiática,,yes,,,no,,ethasian,Asian Detail,Detalle de origen asiático
ethhisp03,STRING,Detalhe de origem hispânica (esquema 2003),,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ethhisp03,Hispanic Detail,Detalle de origen hispano (esquema 2003)
ethhisp14,STRING,Detalhe de origem hispânica (esquema 2014),,yes,,,no,,ethhisp14,Hispanic Detail,Detalle de origen hispano (esquema 2014)
racehpia,STRING,Havaiano nativo/ilhéu do Pacífico (incl. combinações),,yes,,,no,,racehpia,Hawaiian/Pacific Islanders,Nativo de Hawái/isleño del Pacífico (incl. combinaciones)
racehpi,STRING,Havaiano nativo/ilhéu do Pacífico apenas,,yes,,,no,,racehpi,Hawaiian/Pacific Islanders Only,Nativo de Hawái/isleño del Pacífico solamente
forborn,STRING,Nascido no exterior,,yes,,,no,,forborn,Foreign born,Nacido en el extranjero
citizen,STRING,Cidadão dos EUA,,yes,,,no,,citizen,US citizen,Ciudadano de EE. UU.
citstat,STRING,Situação de cidadania,,yes,,,no,,citstat,Citizenship status,Situación de ciudadanía
arrived,STRING,Período de chegada aos EUA,,yes,,,no,,arrived,Year moved to US permanently,Período de llegada a EE. UU.
peinusyr,STRING,Ano de mudança definitiva para os EUA,,yes,,,no,,peinusyr,Year moved to US permanently,Año de traslado definitivo a EE. UU.
penatvty,STRING,País de nascimento,,yes,,,no,,penatvty,Country of birth,País de nacimiento
pemntvty,STRING,País de nascimento da mãe,,yes,,,no,,pemntvty,"Country birth, mother",País de nacimiento de la madre
pefntvty,STRING,País de nascimento do pai,,yes,,,no,,pefntvty,"Country birth, father",País de nacimiento del padre
veteran,STRING,Veterano,,yes,,,no,,veteran,Veteran,Veterano
hprsmort,STRING,Presença de hipoteca no domicílio,,yes,,,no,,hprsmort,Presence of home mortgage,Presencia de hipoteca en el hogar
married,STRING,Casado,,yes,,,no,,married,Married,Casado
marstat,STRING,Estado civil,,yes,,,no,,marstat,Marital Status,Estado civil
hhrel,STRING,Relação no domicílio,,yes,,,no,,hhrel,Household relationships,Relación en el hogar
hhrel8088,STRING,Relação no domicílio (1980-1988),,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",hhrel8088,Household relationships,Relación en el hogar (1980-1988)
hhrel2,STRING,Relação no domicílio (curta),,yes,,,no,,hhrel2,"Household relationships, short",Relación en el hogar (corta)
hhrel3,STRING,Relação no domicílio (curta-média),,yes,,,no,,hhrel3,"Household relationships, short-med",Relación en el hogar (corta-media)
relhdh,STRING,Relação com o chefe do domicílio,,yes,,,no,,relhdh,Relationship to HH head,Relación con el jefe del hogar
relhdh8088,STRING,Relação com o chefe do domicílio (1980-1988),,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",relhdh8088,Relationship to HH head,Relación con el jefe del hogar (1980-1988)
exphhr,STRING,Relação ampliada com o chefe do domicílio,,yes,,,no,,exphhr,Expanded relationship to HH head,Relación ampliada con el jefe del hogar
perhh,INT64,Número de pessoas no domicílio,,no,,pessoas,no,,perhh,Number of persons in household,Número de personas en el hogar
famhh,INT64,Número de famílias no domicílio,,no,,pessoas,no,,famhh,Number of family in HH,Número de familias en el hogar
nhhchild,INT64,Número de membros do domicílio com menos de 18 anos,,no,,pessoas,no,,nhhchild,Number of HH members under 18,Número de miembros del hogar menores de 18 años
hhchild,STRING,Membros do domicílio com menos de 18 anos,,yes,,,no,,hhchild,HH members under 18,Miembros del hogar menores de 18 años
pfrel,STRING,Relação com a família primária,,yes,,,no,,pfrel,Primary family relationship,Relación con la familia primaria
pftype,STRING,Composição da família primária,,yes,,,no,,pftype,Primary family composition,Composición de la familia primaria
famrel,STRING,Relação familiar,,yes,,,no,,famrel,Family relationship,Relación familiar
famrel8088,STRING,Relação familiar (1980-1988),,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",famrel8088,Family relationship,Relación familiar (1980-1988)
famtyp,STRING,Tipo de família,,yes,,,no,,famtyp,Family type,Tipo de familia
hjrnum,STRING,Número HJR,,no,,,no,,hjrnum,HJR number,Número HJR
nfchild,INT64,Número de membros da família com menos de 18 anos,,no,,pessoas,no,,nfchild,Number of family members under 18,Número de miembros de la familia menores de 18 años
fchild,STRING,Membros da família com menos de 18 anos,,yes,,,no,,fchild,Family members under 18,Miembros de la familia menores de 18 años
child,STRING,Indicador de criança,,yes,,,no,,child,Child indicator,Indicador de niño
careval,FLOAT64,Gasto do domicílio com creche/cuidado infantil,,no,,USD,no,,careval,HH $ spent on child care,Gasto del hogar en cuidado infantil
chspval,FLOAT64,Valor pago de pensão alimentícia para filhos,,no,,USD,no,,chspval,Amount paid for child support,Monto pagado de manutención de hijos
chspyn,STRING,Obrigado a pagar pensão alimentícia,,yes,,,no,,chspyn,Required to pay child support,Obligado a pagar manutención de hijos
wkslyr,INT64,Semanas trabalhadas no ano anterior,,no,,semanas,no,,wkslyr,Weeks worked last year,Semanas trabajadas el año anterior
hrslyr,INT64,Horas trabalhadas por semana no ano anterior,,no,,horas,no,,hrslyr,Hours worked per week last year,Horas trabajadas por semana el año anterior
clslyr,STRING,Posição na ocupação no ano anterior,,yes,,,no,,clslyr,Job class last year,Categoría ocupacional el año anterior
ftptlyr,STRING,Tempo integral/parcial e situação no ano anterior,,yes,,,no,,ftptlyr,Full/part-time & year,Tiempo completo/parcial y situación el año anterior
wksrec,INT64,Semanas trabalhadas no ano anterior (recodificação),,no,,semanas,no,,wksrec,"Weeks worked last year, recode",Semanas trabajadas el año anterior (recodificación)
firmsz89,STRING,Tamanho da empresa (esquema 1989),,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",firmsz89,Firm Size,Tamaño de la empresa (esquema 1989)
firmsz11,STRING,Tamanho da empresa (esquema 2011),,yes,,,no,,firmsz11,Firm Size,Tamaño de la empresa (esquema 2011)
firmsz,STRING,Tamanho da empresa,,yes,,,no,,firmsz,Firm Size,Tamaño de la empresa
unmem,STRING,Membro de sindicato,,yes,,,no,,unmem,"Union member, current job",Miembro de sindicato
uncov,STRING,Coberto por contrato sindical,,yes,,,no,,uncov,"Union coverage, current job",Cubierto por contrato sindical
union,STRING,Sindicalizado ou coberto,,yes,,,no,,union,"Union, current job",Sindicalizado o cubierto
wrk,STRING,Situação de trabalho no ano anterior,,yes,,,no,,wrk,Work situation last year,Situación laboral el año anterior
lkwrklyr,STRING,Não trabalhadores que procuraram trabalho no ano anterior,,yes,,,no,,lkwrklyr,Nonworkers who looked for work last year,No trabajadores que buscaron trabajo el año anterior
lkwrk_wk,INT64,Semanas procurando trabalho no ano anterior,,no,,semanas,no,,lkwrk_wk,Nonworkers in LF: weeks spent looking for work last year,Semanas buscando trabajo el año anterior
rsnpt,STRING,Motivo de <35 horas por semana no ano anterior,,yes,,,no,,rsnpt,Why <35 hours a week last year,Motivo de <35 horas por semana el año anterior
rsnnowrk,STRING,Motivo de não ter trabalhado no ano anterior,,yes,,,no,,rsnnowrk,Why not worked last year,Motivo de no haber trabajado el año anterior
lfstat,STRING,Situação na força de trabalho,,yes,,,no,,lfstat,Labor-force status,Situación en la fuerza de trabajo
empl,STRING,Ocupado,,yes,,,no,,empl,Employed,Ocupado
unem,STRING,Desempregado,,yes,,,no,,unem,Unemployed,Desempleado
nilf,STRING,Fora da força de trabalho,,yes,,,no,,nilf,Not in labor force,Fuera de la fuerza de trabajo
selfemp,STRING,"Autônomo (não constituído), trabalho principal",,yes,,,no,,selfemp,Self-employed last year,"Autónomo (no constituido), empleo principal"
selfinc,STRING,"Autônomo (constituído), trabalho principal",,yes,,,no,,selfinc,Incorporated self-employed last year,"Autónomo (constituido), empleo principal"
pubsect,STRING,"Trabalhador do setor público, trabalho principal",,yes,,,no,,pubsect,Public sector last year,"Trabajador del sector público, empleo principal"
pubfed,STRING,"Trabalhador do governo federal, trabalho principal",,yes,,,no,,pubfed,Federal employee last year,"Trabajador del gobierno federal, empleo principal"
pubst,STRING,"Trabalhador do governo estadual, trabalho principal",,yes,,,no,,pubst,State employee last year,"Trabajador del gobierno estatal, empleo principal"
publoc,STRING,"Trabalhador do governo local, trabalho principal",,yes,,,no,,publoc,Local employee last year,"Trabajador del gobierno local, empleo principal"
schenrl,STRING,Matriculado no ensino médio ou superior na semana anterior,,yes,,,no,,schenrl,Enrolled in HS or College last week,Matriculado en secundaria o universidad la semana anterior
schhs,STRING,Matriculado no ensino médio,,yes,,,no,,schhs,Enrolled in HS,Matriculado en secundaria
schcol,STRING,Matriculado no ensino superior,,yes,,,no,,schcol,Enrolled in College,Matriculado en universidad
schft,STRING,Estudante em tempo integral,,yes,,,no,,schft,Full-time Student,Estudiante a tiempo completo
schpt,STRING,Estudante em tempo parcial,,yes,,,no,,schpt,Part-time student,Estudiante a tiempo parcial
cert,STRING,Possui certificação ou licença profissional,2017(1)2018,yes,,,no,,cert,Professional Certification,Posee certificación o licencia profesional
certgov,STRING,Certificação emitida pelo governo,2017(1)2018,yes,,,no,,certgov,Certification was government issued,Certificación emitida por el gobierno
state,STRING,Código censitário do estado no CPS (não é o código FIPS),,yes,,,no,"Códigos do Census/CPS (11-95), distintos do FIPS. Use id_state para juntar com br_bd_diretorios_us.state.",state,CPS census state code (not the FIPS code),Código censal del estado en la CPS (no es el código FIPS)
csr,STRING,Situação da cidade,,yes,,,no,,csr,City status,Situación de la ciudad
centcity,STRING,Residência em cidade central,,yes,,,no,,centcity,Central/Principal city,Residencia en ciudad central
suburb,STRING,Residência em subúrbio,,yes,,,no,,suburb,Suburbs,Residencia en suburbio
rural,STRING,Residência não metropolitana (rural),,yes,,,no,,rural,Rural,Residencia no metropolitana (rural)
educ,STRING,Escolaridade,,yes,,,no,,educ,Education level,Nivel educativo
educ2,STRING,Nível de escolaridade (alternativo),,yes,,,no,,educ2,Education level,Nivel educativo (alternativo)
educ92,STRING,Escolaridade (codificação pós-1991),,yes,,,no,,educ92,"Education level, post-1991",Nivel educativo (codificación post-1991)
indly2d_80,STRING,"Indústria, 2 dígitos (esquema 1980), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",indly2d_80,"2-digit industry, last year","Industria, 2 dígitos (esquema 1980), del año anterior"
indly2d_83,STRING,"Indústria, 2 dígitos (esquema 1983), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",indly2d_83,"2-digit industry, last year","Industria, 2 dígitos (esquema 1983), del año anterior"
indly2d_03,STRING,"Indústria, 2 dígitos (esquema 2003), no ano anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,indly2d_03,"2-digit industry, last year","Industria, 2 dígitos (esquema 2003), del año anterior"
ind2d_80,STRING,"Indústria, 2 dígitos (esquema 1980), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind2d_80,"2-digit industry, last week","Industria, 2 dígitos (esquema 1980), de la semana anterior"
ind2d_83,STRING,"Indústria, 2 dígitos (esquema 1983), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind2d_83,"2-digit industry, last week","Industria, 2 dígitos (esquema 1983), de la semana anterior"
ind2d_89,STRING,"Indústria, 2 dígitos (esquema 1989), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind2d_89,"2-digit industry, last week","Industria, 2 dígitos (esquema 1989), de la semana anterior"
ind2d_03,STRING,"Indústria, 2 dígitos (esquema 2003), na semana anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,ind2d_03,"2-digit industry, last week","Industria, 2 dígitos (esquema 2003), de la semana anterior"
indly3d_80,STRING,"Indústria, 3 dígitos (esquema 1980), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",indly3d_80,"3-digit industry, last year","Industria, 3 dígitos (esquema 1980), del año anterior"
indly3d_83,STRING,"Indústria, 3 dígitos (esquema 1983), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",indly3d_83,"3-digit industry, last year","Industria, 3 dígitos (esquema 1983), del año anterior"
indly3d_92,STRING,"Indústria, 3 dígitos (esquema 1992), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",indly3d_92,"3-digit industry, last year","Industria, 3 dígitos (esquema 1992), del año anterior"
indly3d_03,STRING,"Indústria, 3 dígitos (esquema 2003), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",indly3d_03,"3-digit industry, last year","Industria, 3 dígitos (esquema 2003), del año anterior"
indly3d_13,STRING,"Indústria, 3 dígitos (esquema 2013), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",indly3d_13,"3-digit industry, last year","Industria, 3 dígitos (esquema 2013), del año anterior"
indly3d_14,STRING,"Indústria, 3 dígitos (esquema 2014), no ano anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,indly3d_14,"3-digit industry, last year","Industria, 3 dígitos (esquema 2014), del año anterior"
ind3d_80,STRING,"Indústria, 3 dígitos (esquema 1980), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind3d_80,"3-digit industry, last week","Industria, 3 dígitos (esquema 1980), de la semana anterior"
ind3d_83,STRING,"Indústria, 3 dígitos (esquema 1983), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind3d_83,"3-digit industry, last week","Industria, 3 dígitos (esquema 1983), de la semana anterior"
ind3d_92,STRING,"Indústria, 3 dígitos (esquema 1992), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind3d_92,"3-digit industry, last week","Industria, 3 dígitos (esquema 1992), de la semana anterior"
ind3d_03,STRING,"Indústria, 3 dígitos (esquema 2003), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind3d_03,"3-digit industry, last week","Industria, 3 dígitos (esquema 2003), de la semana anterior"
ind3d_13,STRING,"Indústria, 3 dígitos (esquema 2013), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ind3d_13,"3-digit industry, last week","Industria, 3 dígitos (esquema 2013), de la semana anterior"
ind3d_14,STRING,"Indústria, 3 dígitos (esquema 2014), na semana anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,ind3d_14,"3-digit industry, last week","Industria, 3 dígitos (esquema 2014), de la semana anterior"
occ2d_80,STRING,"Ocupação, 2 dígitos (esquema 1980), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ2d_80,"2-digit occupation, last week","Ocupación, 2 dígitos (esquema 1980), de la semana anterior"
occ2d_83,STRING,"Ocupação, 2 dígitos (esquema 1983), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ2d_83,"2-digit occupation, last week","Ocupación, 2 dígitos (esquema 1983), de la semana anterior"
occ2d_89,STRING,"Ocupação, 2 dígitos (esquema 1989), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ2d_89,"2-digit occupation, last week","Ocupación, 2 dígitos (esquema 1989), de la semana anterior"
occ2d_03,STRING,"Ocupação, 2 dígitos (esquema 2003), na semana anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,occ2d_03,"2-digit occupation, last week","Ocupación, 2 dígitos (esquema 2003), de la semana anterior"
occly2d_80,STRING,"Ocupação, 2 dígitos (esquema 1980), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly2d_80,"2-digit occupation, last year","Ocupación, 2 dígitos (esquema 1980), del año anterior"
occly2d_83,STRING,"Ocupação, 2 dígitos (esquema 1983), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly2d_83,"2-digit occupation, last year","Ocupación, 2 dígitos (esquema 1983), del año anterior"
occly2d_03,STRING,"Ocupação, 2 dígitos (esquema 2003), no ano anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,occly2d_03,"2-digit occupation, last year","Ocupación, 2 dígitos (esquema 2003), del año anterior"
occ3d_80,STRING,"Ocupação, 3 dígitos (esquema 1980), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ3d_80,"3-digit occupation, last week","Ocupación, 3 dígitos (esquema 1980), de la semana anterior"
occ3d_83,STRING,"Ocupação, 3 dígitos (esquema 1983), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ3d_83,"3-digit occupation, last week","Ocupación, 3 dígitos (esquema 1983), de la semana anterior"
occ3d_92,STRING,"Ocupação, 3 dígitos (esquema 1992), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ3d_92,"3-digit occupation, last week","Ocupación, 3 dígitos (esquema 1992), de la semana anterior"
occ3d_95,STRING,"Ocupação, 3 dígitos (esquema 1995), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ3d_95,"3-digit occupation, last week","Ocupación, 3 dígitos (esquema 1995), de la semana anterior"
occ3d_03,STRING,"Ocupação, 3 dígitos (esquema 2003), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ3d_03,"3-digit occupation, last week","Ocupación, 3 dígitos (esquema 2003), de la semana anterior"
occ3d_11,STRING,"Ocupação, 3 dígitos (esquema 2011), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occ3d_11,"3-digit occupation, last week","Ocupación, 3 dígitos (esquema 2011), de la semana anterior"
occ3d_13,STRING,"Ocupação, 3 dígitos (esquema 2013), na semana anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,occ3d_13,"3-digit occupation, last week","Ocupación, 3 dígitos (esquema 2013), de la semana anterior"
occly3d_80,STRING,"Ocupação, 3 dígitos (esquema 1980), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly3d_80,"3-digit occupation, last year","Ocupación, 3 dígitos (esquema 1980), del año anterior"
occly3d_83,STRING,"Ocupação, 3 dígitos (esquema 1983), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly3d_83,"3-digit occupation, last year","Ocupación, 3 dígitos (esquema 1983), del año anterior"
