name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
scfa12n,FLOAT64,Number of students in fall cohort who are paying in-state tuititon rates,,no,,,no,,scfa12n
xscfa12p,STRING,Imputation field for SCFA12P - Percentage of students in fall cohort who paying in-state tuition rates,,no,,,no,,xscfa12p
scfa12p,FLOAT64,Percentage of students in fall cohort who paying in-state tuition rates,,no,,,no,,scfa12p
xscfa13n,STRING,Imputation field for SCFA13N - Number of students in fall cohort who are paying out-of-state tuition rates,,no,,,no,,xscfa13n
scfa13n,FLOAT64,Number of students in fall cohort who are paying out-of-state tuition rates,,no,,,no,,scfa13n
xscfa13p,STRING,Imputation field for SCFA13P - Percentage of students in fall cohort who are paying out-of-state tuition rates,,no,,,no,,xscfa13p
scfa13p,FLOAT64,Percentage of students in fall cohort who are paying out-of-state tuition rates,,no,,,no,,scfa13p
xscfa14n,STRING,Imputation field for SCFA14N - Number of students in fall cohort whose residence/tuition rate is unknown,,no,,,no,,xscfa14n
scfa14n,FLOAT64,Number of students in fall cohort whose residence/tuition rate is unknown,,no,,,no,,scfa14n
xscfa14p,STRING,Imputation field for SCFA14P - Percentage of students in fall cohort whose residence/ tuition rate is unknown,,no,,,no,,xscfa14p
scfa14p,FLOAT64,Percentage of students in fall cohort whose residence/ tuition rate is unknown,,no,,,no,,scfa14p
xscfy2,STRING,Imputation field for SCFY2 - Total number of undergraduates - full-year cohort,,no,,,no,,xscfy2
scfy2,FLOAT64,Total number of undergraduates - full-year cohort,,no,,,no,,scfy2
xscfy2dg,STRING,Imputation field for SCFY2DG - Total number of degree/certificate-seeking undergraduates - full-year cohort,,no,,,no,,xscfy2dg
scfy2dg,FLOAT64,Total number of degree/certificate-seeking undergraduates - full-year cohort,,no,,,no,,scfy2dg
xscfy2nd,STRING,Imputation field for SCFY2ND - Total number of non-degee/non-certificate seeking undergraduates - full-year cohort,,no,,,no,,xscfy2nd
scfy2nd,FLOAT64,Total number of non-degee/non-certificate seeking undergraduates - full-year cohort,,no,,,no,,scfy2nd
xscfy1n,STRING,Imputation field for SCFY1N - Number of students in full-year cohort,,no,,,no,,xscfy1n
scfy1n,FLOAT64,Number of students in full-year cohort,,no,,,no,,scfy1n
xscfy1p,STRING,Imputation field for SCFY1P - Students in full-year cohort as a percentage of all  undergraduates,,no,,,no,,xscfy1p
scfy1p,FLOAT64,Students in full-year cohort as a percentage of all  undergraduates,,no,,,no,,scfy1p
xuagrntn,STRING,"Imputation field for UAGRNTN - Number of undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,xuagrntn
uagrntn,FLOAT64,"Number of undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,uagrntn
xuagrntp,STRING,"Imputation field for UAGRNTP - Percent of undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,xuagrntp
uagrntp,FLOAT64,"Percent of undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,uagrntp
xuagrntt,STRING,"Imputation field for UAGRNTT - Total amount of federal, state, local, institutional or other sources of grant aid awarded to undergraduate students",,no,,,no,,xuagrntt
uagrntt,FLOAT64,"Total amount of federal, state, local, institutional or other sources of grant aid awarded to undergraduate students",,no,,,no,,uagrntt
xuagrnta,STRING,"Imputation field for UAGRNTA - Average amount of federal, state, local, institutional or other sources of grant aid awarded to undergraduate students",,no,,,no,,xuagrnta
uagrnta,FLOAT64,"Average amount of federal, state, local, institutional or other sources of grant aid awarded to undergraduate students",,no,,,no,,uagrnta
xudgagrntn,STRING,"Imputation field for UDGAGRNTN - Number of degree/certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,xudgagrntn
udgagrntn,FLOAT64,"Number of degree/certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,udgagrntn
xudgagrntp,STRING,"Imputation field for UDGAGRNTP - Percent of degree/certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,xudgagrntp
udgagrntp,FLOAT64,"Percent of degree/certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,udgagrntp
xudgagrntt,STRING,"Imputation field for UDGAGRNTT - Total amount of federal, state, local, institutional or other sources of grant aid awarded to degree/certificate-seeking undergraduate students",,no,,,no,,xudgagrntt
udgagrntt,FLOAT64,"Total amount of federal, state, local, institutional or other sources of grant aid awarded to degree/certificate-seeking undergraduate students",,no,,,no,,udgagrntt
xudgagrnta,STRING,"Imputation field for UDGAGRNTA - Average amount of federal, state, local, institutional or other sources of grant aid awarded to degree/certificate-seeking undergraduate students",,no,,,no,,xudgagrnta
udgagrnta,FLOAT64,"Average amount of federal, state, local, institutional or other sources of grant aid awarded to degree/certificate-seeking undergraduate students",,no,,,no,,udgagrnta
xundagrntn,STRING,"Imputation field for UNDAGRNTN - Number of non-degree/non-certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,xundagrntn
undagrntn,FLOAT64,"Number of non-degree/non-certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,undagrntn
xundagrntp,STRING,"Imputation field for UNDAGRNTP - Percent of non-degree/non-certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,xundagrntp
undagrntp,FLOAT64,"Percent of non-degree/non-certificate-seeking undergraduate students awarded federal, state, local, institutional or other sources of grant aid",,no,,,no,,undagrntp
xundagrntt,STRING,"Imputation field for UNDAGRNTT - Total amount of federal, state, local, institutional or other sources of grant aid awarded to non-degree/non-certificate-seeking undergraduates",,no,,,no,,xundagrntt
undagrntt,FLOAT64,"Total amount of federal, state, local, institutional or other sources of grant aid awarded to non-degree/non-certificate-seeking undergraduates",,no,,,no,,undagrntt
xundagrnta,STRING,"Imputation field for UNDAGRNTA - Average amount of federal, state, local, institutional or other sources of grant aid awarded to non-degree/non-certificate-seeking undergraduates",,no,,,no,,xundagrnta
undagrnta,FLOAT64,"Average amount of federal, state, local, institutional or other sources of grant aid awarded to non-degree/non-certificate-seeking undergraduates",,no,,,no,,undagrnta
xupgrntn,STRING,Imputation field for UPGRNTN - Number of undergraduate students awarded Federal Pell grants,,no,,,no,,xupgrntn
upgrntn,FLOAT64,Number of undergraduate students awarded Federal Pell grants,,no,,,no,,upgrntn
xupgrntp,STRING,Imputation field for UPGRNTP - Percent of undergraduate students awarded Federal Pell grants,,no,,,no,,xupgrntp
upgrntp,FLOAT64,Percent of undergraduate students awarded Federal Pell grants,,no,,,no,,upgrntp
xupgrntt,STRING,Imputation field for UPGRNTT - Total amount of Federal Pell grant aid awarded to undergraduate students,,no,,,no,,xupgrntt
upgrntt,FLOAT64,Total amount of Federal Pell grant aid awarded to undergraduate students,,no,,,no,,upgrntt
xupgrnta,STRING,Imputation field for UPGRNTA - Average amount Federal Pell grant aid awarded to undergraduate students,,no,,,no,,xupgrnta
upgrnta,FLOAT64,Average amount Federal Pell grant aid awarded to undergraduate students,,no,,,no,,upgrnta
xudgpgrntn,STRING,Imputation field for UDGPGRNTN - Number of degree/certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,xudgpgrntn
udgpgrntn,FLOAT64,Number of degree/certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,udgpgrntn
xudgpgrntp,STRING,Imputation field for UDGPGRNTP - Percent of degree/certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,xudgpgrntp
udgpgrntp,FLOAT64,Percent of degree/certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,udgpgrntp
xudgpgrntt,STRING,Imputation field for UDGPGRNTT - Total amount of Federal Pell Grant aid awarded to degree/certificate-seeking undergraduate students,,no,,,no,,xudgpgrntt
udgpgrntt,FLOAT64,Total amount of Federal Pell Grant aid awarded to degree/certificate-seeking undergraduate students,,no,,,no,,udgpgrntt
xudgpgrnta,STRING,Imputation field for UDGPGRNTA - Average amount of Federal Pell Grant aid awarded to degree/certificate-seeking undergraduate students,,no,,,no,,xudgpgrnta
udgpgrnta,FLOAT64,Average amount of Federal Pell Grant aid awarded to degree/certificate-seeking undergraduate students,,no,,,no,,udgpgrnta
xundpgrntn,STRING,Imputation field for UNDPGRNTN - Number of non-degree/non-certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,xundpgrntn
undpgrntn,FLOAT64,Number of non-degree/non-certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,undpgrntn
xundpgrntp,STRING,Imputation field for UNDPGRNTP - Percent of non-degree/non-certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,xundpgrntp
undpgrntp,FLOAT64,Percent of non-degree/non-certificate-seeking undergraduate students awarded Federal Pell Grants,,no,,,no,,undpgrntp
xundpgrntt,STRING,Imputation field for UNDPGRNTT - Total amount of Federal Pell Grant aid awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,xundpgrntt
undpgrntt,FLOAT64,Total amount of Federal Pell Grant aid awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,undpgrntt
xundpgrnta,STRING,Imputation field for UNDPGRNTA - Average amount of Federal Pell Grant aid awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,xundpgrnta
undpgrnta,FLOAT64,Average amount of Federal Pell Grant aid awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,undpgrnta
xufloann,STRING,Imputation field for UFLOANN - Number of undergraduate students awarded federal student loans,,no,,,no,,xufloann
ufloann,FLOAT64,Number of undergraduate students awarded federal student loans,,no,,,no,,ufloann
xufloanp,STRING,Imputation field for UFLOANP - Percent of undergraduate students awarded federal student loans,,no,,,no,,xufloanp
ufloanp,FLOAT64,Percent of undergraduate students awarded federal student loans,,no,,,no,,ufloanp
xufloant,STRING,Imputation field for UFLOANT - Total amount of federal student loans awarded to undergraduate students,,no,,,no,,xufloant
ufloant,FLOAT64,Total amount of federal student loans awarded to undergraduate students,,no,,,no,,ufloant
xufloana,STRING,Imputation field for UFLOANA - Average amount of federal student loans awarded to undergraduate students,,no,,,no,,xufloana
ufloana,FLOAT64,Average amount of federal student loans awarded to undergraduate students,,no,,,no,,ufloana
xudgfloann,STRING,Imputation field for UDGFLOANN - Number of degree/certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,xudgfloann
udgfloann,FLOAT64,Number of degree/certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,udgfloann
xudgfloanp,STRING,Imputation field for UDGFLOANP - Percent of degree/certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,xudgfloanp
udgfloanp,FLOAT64,Percent of degree/certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,udgfloanp
xudgfloant,STRING,Imputation field for UDGFLOANT - Total amount of federal student loans awarded to degree/certificate-seeking undergraduate students,,no,,,no,,xudgfloant
udgfloant,FLOAT64,Total amount of federal student loans awarded to degree/certificate-seeking undergraduate students,,no,,,no,,udgfloant
xudgfloana,STRING,Imputation field for UDGFLOANA - Average amount of federal student loans awarded to degree/certificate-seeking undergraduate students,,no,,,no,,xudgfloana
udgfloana,FLOAT64,Average amount of federal student loans awarded to degree/certificate-seeking undergraduate students,,no,,,no,,udgfloana
xundfloann,STRING,Imputation field for UNDFLOANN - Number of non-degree/non-certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,xundfloann
undfloann,FLOAT64,Number of non-degree/non-certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,undfloann
xundfloanp,STRING,Imputation field for UNDFLOANP - Percent of non-degree/non-certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,xundfloanp
undfloanp,FLOAT64,Percent of non-degree/non-certificate-seeking undergraduate students awarded federal student loans,,no,,,no,,undfloanp
xundfloant,STRING,Imputation field for UNDFLOANT - Total amount of federal student loans awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,xundfloant
undfloant,FLOAT64,Total amount of federal student loans awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,undfloant
xundfloana,STRING,Imputation field for UNDFLOANA - Average amount of federal student loans awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,xundfloana
undfloana,FLOAT64,Average amount of federal student loans awarded to non-degree/non-certificate-seeking undergraduate students,,no,,,no,,undfloana
xanyaidn,STRING,Imputation field for ANYAIDN - Number of full-time first-time undergraduates awarded any financial aid,,no,,,no,,xanyaidn
anyaidn,FLOAT64,Number of full-time first-time undergraduates awarded any financial aid,,no,,,no,,anyaidn
xanyaidp,STRING,Imputation field for ANYAIDP - Percent of full-time first-time undergraduates awarded any financial aid,,no,,,no,,xanyaidp
anyaidp,FLOAT64,Percent of full-time first-time undergraduates awarded any financial aid,,no,,,no,,anyaidp
xaidfsin,STRING,Imputation field for AIDFSIN - Number of full-time first-time undergraduates awarded any loans to students or grant aid  from federal state/local government or the institution,,no,,,no,,xaidfsin
aidfsin,FLOAT64,Number of full-time first-time undergraduates awarded any loans to students or grant aid  from federal state/local government or the institution,,no,,,no,,aidfsin
xaidfsip,STRING,Imputation field for AIDFSIP - Percent of full-time first-time undergraduates awarded any loans to students or grant aid  from federal state/local government or the institution,,no,,,no,,xaidfsip
aidfsip,FLOAT64,Percent of full-time first-time undergraduates awarded any loans to students or grant aid  from federal state/local government or the institution,,no,,,no,,aidfsip
xagrnt_n,STRING,"Imputation field for AGRNT_N - Number of full-time first-time undergraduates awarded federal, state, local or institutional grant aid",,no,,,no,,xagrnt_n
agrnt_n,FLOAT64,"Number of full-time first-time undergraduates awarded federal, state, local or institutional grant aid",,no,,,no,,agrnt_n
xagrnt_p,STRING,"Imputation field for AGRNT_P - Percent of full-time first-time undergraduates awarded federal, state, local or institutional grant aid",,no,,,no,,xagrnt_p
agrnt_p,FLOAT64,"Percent of full-time first-time undergraduates awarded federal, state, local or institutional grant aid",,no,,,no,,agrnt_p
xagrnt_t,STRING,"Imputation field for AGRNT_T - Total amount of federal, state, local or institutional grant aid awarded to full-time first-time undergraduates",,no,,,no,,xagrnt_t
agrnt_t,FLOAT64,"Total amount of federal, state, local or institutional grant aid awarded to full-time first-time undergraduates",,no,,,no,,agrnt_t
xagrnt_a,STRING,"Imputation field for AGRNT_A - Average amount of federal, state, local or institutional grant aid awarded",,no,,,no,,xagrnt_a
agrnt_a,FLOAT64,"Average amount of federal, state, local or institutional grant aid awarded",,no,,,no,,agrnt_a
xfgrnt_n,STRING,Imputation field for FGRNT_N - Number of full-time first-time undergraduates awarded federal grant aid,,no,,,no,,xfgrnt_n
fgrnt_n,FLOAT64,Number of full-time first-time undergraduates awarded federal grant aid,,no,,,no,,fgrnt_n
xfgrnt_p,STRING,Imputation field for FGRNT_P - Percent of full-time first-time undergraduates awarded federal grant aid,,no,,,no,,xfgrnt_p
fgrnt_p,FLOAT64,Percent of full-time first-time undergraduates awarded federal grant aid,,no,,,no,,fgrnt_p
xfgrnt_t,STRING,Imputation field for FGRNT_T - Total amount of federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,xfgrnt_t
fgrnt_t,FLOAT64,Total amount of federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,fgrnt_t
xfgrnt_a,STRING,Imputation field for FGRNT_A - Average amount of federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,xfgrnt_a
fgrnt_a,FLOAT64,Average amount of federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,fgrnt_a
xpgrnt_n,STRING,Imputation field for PGRNT_N - Number of full-time first-time undergraduates awarded Pell grants,,no,,,no,,xpgrnt_n
pgrnt_n,FLOAT64,Number of full-time first-time undergraduates awarded Pell grants,,no,,,no,,pgrnt_n
xpgrnt_p,STRING,Imputation field for PGRNT_P - Percent of full-time first-time undergraduates awarded Pell grants,,no,,,no,,xpgrnt_p
pgrnt_p,FLOAT64,Percent of full-time first-time undergraduates awarded Pell grants,,no,,,no,,pgrnt_p
xpgrnt_t,STRING,Imputation field for PGRNT_T - Total amount of Pell grant aid awarded to full-time first-time undergraduates,,no,,,no,,xpgrnt_t
pgrnt_t,FLOAT64,Total amount of Pell grant aid awarded to full-time first-time undergraduates,,no,,,no,,pgrnt_t
xpgrnt_a,STRING,Imputation field for PGRNT_A - Average amount of Pell grant aid awarded to full-time first-time undergraduates,,no,,,no,,xpgrnt_a
pgrnt_a,FLOAT64,Average amount of Pell grant aid awarded to full-time first-time undergraduates,,no,,,no,,pgrnt_a
xofgrt_n,STRING,Imputation field for OFGRT_N - Number of full-time first-time undergraduates awarded other federal grant aid,,no,,,no,,xofgrt_n
ofgrt_n,FLOAT64,Number of full-time first-time undergraduates awarded other federal grant aid,,no,,,no,,ofgrt_n
xofgrt_p,STRING,Imputation field for OFGRT_P - Percent of full-time first-time undergraduates awarded other federal grant aid,,no,,,no,,xofgrt_p
ofgrt_p,FLOAT64,Percent of full-time first-time undergraduates awarded other federal grant aid,,no,,,no,,ofgrt_p
xofgrt_t,STRING,Imputation field for OFGRT_T - Total amount of other federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,xofgrt_t
ofgrt_t,FLOAT64,Total amount of other federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,ofgrt_t
xofgrt_a,STRING,Imputation field for OFGRT_A - Average amount of other federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,xofgrt_a
ofgrt_a,FLOAT64,Average amount of other federal grant aid awarded to full-time first-time undergraduates,,no,,,no,,ofgrt_a
xsgrnt_n,STRING,Imputation field for SGRNT_N - Number of full-time first-time undergraduates awarded state/local grant aid,,no,,,no,,xsgrnt_n
sgrnt_n,FLOAT64,Number of full-time first-time undergraduates awarded state/local grant aid,,no,,,no,,sgrnt_n
xsgrnt_p,STRING,Imputation field for SGRNT_P - Percent of full-time first-time undergraduates awarded state/local grant aid,,no,,,no,,xsgrnt_p
sgrnt_p,FLOAT64,Percent of full-time first-time undergraduates awarded state/local grant aid,,no,,,no,,sgrnt_p
xsgrnt_t,STRING,Imputation field for SGRNT_T - Total amount of state/local grant aid awarded to full-time first-time undergraduates,,no,,,no,,xsgrnt_t
sgrnt_t,FLOAT64,Total amount of state/local grant aid awarded to full-time first-time undergraduates,,no,,,no,,sgrnt_t
xsgrnt_a,STRING,Imputation field for SGRNT_A - Average amount of state/local grant aid awarded to full-time first-time undergraduates,,no,,,no,,xsgrnt_a
sgrnt_a,FLOAT64,Average amount of state/local grant aid awarded to full-time first-time undergraduates,,no,,,no,,sgrnt_a
xigrnt_n,STRING,Imputation field for IGRNT_N - Number of full-time first-time undergraduates awarded  institutional grant aid,,no,,,no,,xigrnt_n
igrnt_n,FLOAT64,Number of full-time first-time undergraduates awarded  institutional grant aid,,no,,,no,,igrnt_n
xigrnt_p,STRING,Imputation field for IGRNT_P - Percent of full-time first-time undergraduates awarded institutional grant aid,,no,,,no,,xigrnt_p
igrnt_p,FLOAT64,Percent of full-time first-time undergraduates awarded institutional grant aid,,no,,,no,,igrnt_p
xigrnt_t,STRING,Imputation field for IGRNT_T - Total amount of institutional grant aid awarded to full-time first-time undergraduates,,no,,,no,,xigrnt_t
igrnt_t,FLOAT64,Total amount of institutional grant aid awarded to full-time first-time undergraduates,,no,,,no,,igrnt_t
xigrnt_a,STRING,Imputation field for IGRNT_A - Average amount of institutional grant aid awarded to full-time first-time undergraduates,,no,,,no,,xigrnt_a
igrnt_a,FLOAT64,Average amount of institutional grant aid awarded to full-time first-time undergraduates,,no,,,no,,igrnt_a
xloan_n,STRING,Imputation field for LOAN_N - Number of full-time first-time undergraduates awarded student loans,,no,,,no,,xloan_n
loan_n,FLOAT64,Number of full-time first-time undergraduates awarded student loans,,no,,,no,,loan_n
xloan_p,STRING,Imputation field for LOAN_P - Percent of full-time first-time undergraduates awarded student loans,,no,,,no,,xloan_p
loan_p,FLOAT64,Percent of full-time first-time undergraduates awarded student loans,,no,,,no,,loan_p
xloan_t,STRING,Imputation field for LOAN_T - Total amount of student loans awarded to full-time first-time undergraduates,,no,,,no,,xloan_t
loan_t,FLOAT64,Total amount of student loans awarded to full-time first-time undergraduates,,no,,,no,,loan_t
xloan_a,STRING,Imputation field for LOAN_A - Average amount of student loans awarded to full-time first-time undergraduates,,no,,,no,,xloan_a
loan_a,FLOAT64,Average amount of student loans awarded to full-time first-time undergraduates,,no,,,no,,loan_a
xfloan_n,STRING,Imputation field for FLOAN_N - Number of full-time first-time undergraduates awarded federal student loans,,no,,,no,,xfloan_n
floan_n,FLOAT64,Number of full-time first-time undergraduates awarded federal student loans,,no,,,no,,floan_n
xfloan_p,STRING,Imputation field for FLOAN_P - Percent of full-time first-time undergraduates awarded federal student loans,,no,,,no,,xfloan_p
floan_p,FLOAT64,Percent of full-time first-time undergraduates awarded federal student loans,,no,,,no,,floan_p
xfloan_t,STRING,Imputation field for FLOAN_T - Total amount of federal student loans awarded to full-time first-time undergraduates,,no,,,no,,xfloan_t
floan_t,FLOAT64,Total amount of federal student loans awarded to full-time first-time undergraduates,,no,,,no,,floan_t
xfloan_a,STRING,Imputation field for FLOAN_A - Average amount of federal student loans awarded to full-time first-time undergraduates,,no,,,no,,xfloan_a
floan_a,FLOAT64,Average amount of federal student loans awarded to full-time first-time undergraduates,,no,,,no,,floan_a
xoloan_n,STRING,Imputation field for OLOAN_N - Number of full-time first-time undergraduates awarded other student loans,,no,,,no,,xoloan_n
oloan_n,FLOAT64,Number of full-time first-time undergraduates awarded other student loans,,no,,,no,,oloan_n
xoloan_p,STRING,Imputation field for OLOAN_P - Percent of full-time first-time undergraduates awarded other student loans,,no,,,no,,xoloan_p
oloan_p,FLOAT64,Percent of full-time first-time undergraduates awarded other student loans,,no,,,no,,oloan_p
xoloan_t,STRING,Imputation field for OLOAN_T - Total amount of other student loans awarded to full-time first-time undergraduates,,no,,,no,,xoloan_t
oloan_t,FLOAT64,Total amount of other student loans awarded to full-time first-time undergraduates,,no,,,no,,oloan_t
xoloan_a,STRING,Imputation field for OLOAN_A - Average amount of other student loans awarded to full-time first-time undergraduates,,no,,,no,,xoloan_a
oloan_a,FLOAT64,Average amount of other student loans awarded to full-time first-time undergraduates,,no,,,no,,oloan_a
xgistn2,STRING,"Imputation field for GISTN2 - Total number, 2022-23",,no,,,no,,xgistn2
gistn2,FLOAT64,"Total number, 2022-23",,no,,,no,,gistn2
xgiston2,STRING,"Imputation field for GISTON2 - Number living on-campus, 2022-23",,no,,,no,,xgiston2
giston2,FLOAT64,"Number living on-campus, 2022-23",,no,,,no,,giston2
xgistwf2,STRING,"Imputation field for GISTWF2 - Number living off-campus with family, 2022-23",,no,,,no,,xgistwf2
gistwf2,FLOAT64,"Number living off-campus with family, 2022-23",,no,,,no,,gistwf2
xgistof2,STRING,"Imputation field for GISTOF2 - Number living off-campus not with family, 2022-23",,no,,,no,,xgistof2
gistof2,FLOAT64,"Number living off-campus not with family, 2022-23",,no,,,no,,gistof2
xgistun2,STRING,"Imputation field for GISTUN2 - Number living arrangement unknown, 2022-23",,no,,,no,,xgistun2
gistun2,FLOAT64,"Number living arrangement unknown, 2022-23",,no,,,no,,gistun2
xgistt2,STRING,"Imputation field for GISTT2 - Total amount of grant and scholarship aid awarded, 2022-23",,no,,,no,,xgistt2
gistt2,FLOAT64,"Total amount of grant and scholarship aid awarded, 2022-23",,no,,,no,,gistt2
xgista2,STRING,"Imputation field for GISTA2 - Average amount of grant and scholarship aid awarded, 2022-23",,no,,,no,,xgista2
gista2,FLOAT64,"Average amount of grant and scholarship aid awarded, 2022-23",,no,,,no,,gista2
xgistn1,STRING,"Imputation field for GISTN1 - Total number, 2021-22",,no,,,no,,xgistn1
gistn1,FLOAT64,"Total number, 2021-22",,no,,,no,,gistn1
xgiston1,STRING,"Imputation field for GISTON1 - Number living on-campus, 2021-22",,no,,,no,,xgiston1
giston1,FLOAT64,"Number living on-campus, 2021-22",,no,,,no,,giston1
xgistwf1,STRING,"Imputation field for GISTWF1 - Number living off-campus with family, 2021-22",,no,,,no,,xgistwf1
gistwf1,FLOAT64,"Number living off-campus with family, 2021-22",,no,,,no,,gistwf1
xgistof1,STRING,"Imputation field for GISTOF1 - Number living off-campus not with family, 2021-22",,no,,,no,,xgistof1
gistof1,FLOAT64,"Number living off-campus not with family, 2021-22",,no,,,no,,gistof1
xgistun1,STRING,"Imputation field for GISTUN1 - Number living arrangement unknown, 2021-22",,no,,,no,,xgistun1
gistun1,FLOAT64,"Number living arrangement unknown, 2021-22",,no,,,no,,gistun1
xgistt1,STRING,"Imputation field for GISTT1 - Total amount of grant and scholarship aid awarded, 2021-22",,no,,,no,,xgistt1
gistt1,FLOAT64,"Total amount of grant and scholarship aid awarded, 2021-22",,no,,,no,,gistt1
