name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
fabricante,STRING,Fabricante do material adquirido,,no,,,no,Integralmente vazia nas amostras verificadas em 2026-08,ds_fabricante,Manufacturer of the purchased material,Fabricante del material adquirido
unidade_medida,STRING,Unidade de medida do item,,no,,,no,,no_unidade_medida,Unit of measurement of the item,Unidad de medida del ítem
quantidade_material,FLOAT64,Quantidade contratada do item,,no,,unit,no,,qt_material_alt,Contracted quantity of the item,Cantidad contratada del ítem
valor_estimado,FLOAT64,Valor total estimado da contratação direta,,no,,BRL,no,,vr_estimado,Total estimated value of the direct contracting,Valor total estimado de la contratación directa
valor_estimado_item,FLOAT64,Valor estimado do item,,no,,BRL,no,,vr_estimado_item,Estimated value of the item,Valor estimado del ítem
tipo_fornecedor_vencedor,STRING,Indica se o fornecedor vencedor é pessoa física ou jurídica,,yes,,,no,,in_tipo_fornecedor_vencedor,Whether the winning supplier is an individual or a legal entity,Indica si el proveedor adjudicatario es persona física o jurídica
nome_fornecedor_vencedor,STRING,Nome ou razão social do fornecedor vencedor,,no,,,no,,no_fornecedor_vencedor,Name of the winning supplier,Nombre o razón social del proveedor adjudicatario
cnpj_vencedor,STRING,CNPJ do fornecedor vencedor,,no,,,no,,nu_cnpj_vencedor,Taxpayer number of the winning supplier,CNPJ del proveedor adjudicatario
cpf_vencedor,STRING,CPF mascarado do vencedor pessoa física,,no,,,yes,"A fonte publica o CPF parcialmente mascarado, no formato ***308103**",nu_cpf_vencedor,Masked taxpayer number of the individual winner,CPF enmascarado del ganador persona física
cpf_responsavel_declaracao_dispensa,STRING,CPF do responsável pela declaração de dispensa,,no,,,yes,Integralmente vazia nas amostras verificadas em 2026-08,nu_cpf_resp_decl_disp,Taxpayer number of the official who declared the waiver,CPF del responsable de la declaración de dispensa
cpf_responsavel_ratificacao,STRING,CPF do responsável pela ratificação,,no,,,yes,Integralmente vazia nas amostras verificadas em 2026-08,nu_cpf_resp_ratificacao,Taxpayer number of the official who ratified the waiver,CPF del responsable de la ratificación
cpf_responsavel_publicacao,STRING,CPF do responsável pela publicação,,no,,,yes,Integralmente vazia nas amostras verificadas em 2026-08,nu_cpf_resp_publicacao,Taxpayer number of the official who published the notice,CPF del responsable de la publicación
data_publicacao,DATE,Data de publicação do aviso,,no,,,no,Integralmente vazia nas amostras verificadas em 2026-08,dt_publicacao,Date the notice was published,Fecha de publicación del aviso
data_alteracao,DATETIME,Data e hora da última alteração do registro,,no,,,no,,dt_alteracao,Timestamp of the last change to the record,Fecha y hora de la última modificación del registro
