name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
id_criterio_julgamento,STRING,Código do critério de julgamento do item no PNCP,,yes,,,no,,criterioJulgamentoIdPncp,PNCP code of the item's award criterion,Código del criterio de adjudicación del ítem en el PNCP
criterio_julgamento,STRING,"Critério de julgamento do item, como menor preço ou maior desconto",,no,,,no,,criterioJulgamentoNome,"Award criterion for the item, such as lowest price or largest discount","Criterio de adjudicación del ítem, como menor precio o mayor descuento"
id_situacao_item,STRING,Código da situação do item,,yes,,,no,,situacaoCompraItem,Code of the item status,Código de la situación del ítem
situacao_item,STRING,"Situação do item, como homologado, deserto, fracassado ou cancelado",,no,,,no,,situacaoCompraItemNome,"Item status, such as awarded, deserted, failed or cancelled","Situación del ítem, como homologado, desierto, fracasado o cancelado"
id_tipo_beneficio,STRING,Código do tipo de benefício aplicado ao item,,yes,,,no,,tipoBeneficio,Code of the benefit type applied to the item,Código del tipo de beneficio aplicado al ítem
tipo_beneficio,STRING,"Tipo de benefício, como participação exclusiva para microempresas e empresas de pequeno porte",,no,,,no,,tipoBeneficioNome,"Benefit type, such as participation reserved for micro and small enterprises","Tipo de beneficio, como participación exclusiva para microempresas y pequeñas empresas"
quantidade,FLOAT64,Quantidade licitada do item,,no,,unit,no,,quantidade,Quantity of the item put out to tender,Cantidad licitada del ítem
valor_unitario_estimado,FLOAT64,Valor unitário estimado do item,,no,,BRL,no,,valorUnitarioEstimado,Estimated unit value of the item,Valor unitario estimado del ítem
valor_total,FLOAT64,Valor total estimado do item,,no,,BRL,no,,valorTotal,Total estimated value of the item,Valor total estimado del ítem
quantidade_resultado,FLOAT64,Quantidade homologada do item,,no,,unit,no,,quantidadeResultado,Quantity awarded for the item,Cantidad homologada del ítem
valor_unitario_resultado,FLOAT64,Valor unitário homologado do item,,no,,BRL,no,,valorUnitarioResultado,Awarded unit value of the item,Valor unitario homologado del ítem
valor_total_resultado,FLOAT64,Valor total homologado do item,,no,,BRL,no,,valorTotalResultado,Total awarded value of the item,Valor total homologado del ítem
id_fornecedor,STRING,CNPJ ou CPF do fornecedor vencedor do item,,no,,,no,Traz apenas o vencedor principal. A tabela contratacao_item_resultado lista todos os classificados,codFornecedor,Taxpayer number of the supplier awarded the item,CNPJ o CPF del proveedor adjudicatario del ítem
nome_fornecedor,STRING,Nome ou razão social do fornecedor vencedor do item,,no,,,no,,nomeFornecedor,Name of the supplier awarded the item,Nombre o razón social del proveedor adjudicatario del ítem
percentual_margem_preferencia_normal,FLOAT64,Percentual da margem de preferência normal aplicada ao item,,no,,percent,no,Integralmente vazia nas amostras verificadas em 2026-08,percentualMargemPreferenciaNormal,Percentage of the standard preference margin applied to the item,Porcentaje del margen de preferencia normal aplicado al ítem
percentual_margem_preferencia_adicional,FLOAT64,Percentual da margem de preferência adicional aplicada ao item,,no,,percent,no,Integralmente vazia nas amostras verificadas em 2026-08,percentualMargemPreferenciaAdicional,Percentage of the additional preference margin applied to the item,Porcentaje del margen de preferencia adicional aplicado al ítem
indicador_orcamento_sigiloso,BOOLEAN,Indica se o orçamento estimado do item é sigiloso,,no,,,no,,orcamentoSigiloso,Whether the item's estimated budget is confidential,Indica si el presupuesto estimado del ítem es reservado
indicador_incentivo_produtivo_basico,BOOLEAN,Indica se o item recebe incentivo do Processo Produtivo Básico,,no,,,no,,incentivoProdutivoBasico,Whether the item receives the basic productive process incentive,Indica si el ítem recibe el incentivo del Proceso Productivo Básico
indicador_margem_preferencia_normal,BOOLEAN,Indica se foi aplicada margem de preferência normal ao item,,no,,,no,,margemPreferenciaNormal,Whether the standard preference margin was applied to the item,Indica si se aplicó margen de preferencia normal al ítem
indicador_margem_preferencia_adicional,BOOLEAN,Indica se foi aplicada margem de preferência adicional ao item,,no,,,no,,margemPreferenciaAdicional,Whether the additional preference margin was applied to the item,Indica si se aplicó margen de preferencia adicional al ítem
indicador_tem_resultado,BOOLEAN,Indica se o item possui resultado registrado,,no,,,no,,temResultado,Whether the item has a recorded result,Indica si el ítem tiene resultado registrado
data_inclusao_pncp,DATETIME,Data e hora de inclusão do item no PNCP,,no,,,no,,dataInclusaoPncp,Timestamp when the item was added to PNCP,Fecha y hora de inclusión del ítem en el PNCP
data_atualizacao_pncp,DATETIME,Data e hora da última atualização do item no PNCP,,no,,,no,Os itens são preenchidos progressivamente: a mediana da defasagem entre inclusão e última atualização é de 78 dias,dataAtualizacaoPncp,Timestamp of the last update to the item on PNCP,Fecha y hora de la última actualización del ítem en el PNCP
data_resultado,DATETIME,Data e hora do resultado do item,,no,,,no,,dataResultado,Timestamp of the item's result,Fecha y hora del resultado del ítem
