id_tabela,nome_coluna,chave,cobertura_temporal,valor
synop,temps_present,74,,"Chute intermittente de flocons de neige, forte"
synop,temps_present,75,,"Chute continue de flocons de neige, forte"
synop,temps_present,76,,"Poudrin de glace, avec ou sans brouillard"
synop,temps_present,77,,"Neige en grains, avec ou sans brouillard"
synop,temps_present,78,,"Étoiles de neige isolées, avec ou sans brouillard"
synop,temps_present,79,,Granules de glace
synop,temps_present,80,,Averse de pluie faible
synop,temps_present,81,,Averse de pluie modérée ou forte
synop,temps_present,82,,Averse de pluie violente
synop,temps_present,83,,"Averse de pluie et neige mêlées, faible"
synop,temps_present,84,,"Averse de pluie et neige mêlées, modérée ou forte"
synop,temps_present,85,,Averse de neige faible
synop,temps_present,86,,Averse de neige modérée ou forte
synop,temps_present,87,,"Averse de grésil ou de neige roulée, faible"
synop,temps_present,88,,"Averse de grésil ou de neige roulée, modérée ou forte"
synop,temps_present,89,,"Averse de grêle sans orage, faible"
synop,temps_present,90,,"Averse de grêle sans orage, modérée ou forte"
synop,temps_present,91,,"Pluie faible, orage durant l'heure précédente"
synop,temps_present,92,,"Pluie modérée ou forte, orage durant l'heure précédente"
synop,temps_present,93,,"Neige ou grêle faible, orage durant l'heure précédente"
synop,temps_present,94,,"Neige ou grêle modérée ou forte, orage durant l'heure précédente"
synop,temps_present,95,,"Orage faible ou modéré, sans grêle, avec pluie ou neige"
synop,temps_present,96,,"Orage faible ou modéré, avec grêle"
synop,temps_present,97,,"Orage fort, sans grêle, avec pluie ou neige"
synop,temps_present,98,,Orage avec tempête de poussière ou de sable
synop,temps_present,99,,"Orage fort, avec grêle"
synop,temps_present,121,,"Précipitations durant l'heure précédente, non au moment de l'observation"
synop,temps_present,141,,Précipitations faibles ou modérées
synop,temps_present,142,,Précipitations fortes
synop,temps_passe_1,0,,Nuages couvrant au plus la moitié du ciel
synop,temps_passe_1,1,,Nuages couvrant plus de la moitié du ciel pendant une partie de la période
synop,temps_passe_1,2,,Nuages couvrant plus de la moitié du ciel pendant toute la période
synop,temps_passe_1,3,,"Tempête de sable, tempête de poussière ou chasse-neige"
synop,temps_passe_1,4,,"Brouillard, brouillard givrant ou brume épaisse"
synop,temps_passe_1,5,,Bruine
synop,temps_passe_1,6,,Pluie
synop,temps_passe_1,7,,"Neige, ou pluie et neige mêlées"
synop,temps_passe_1,8,,Averses
synop,temps_passe_1,9,,"Orage, avec ou sans précipitations"
synop,temps_passe_1,10,,Aucun phénomène significatif observé
synop,temps_passe_1,11,,Visibilité réduite
synop,temps_passe_1,12,,"Phénomène de chasse, visibilité réduite"
synop,temps_passe_1,13,,Brouillard
synop,temps_passe_1,14,,Précipitations
synop,temps_passe_1,15,,Bruine
synop,temps_passe_1,16,,Pluie
synop,temps_passe_1,17,,Neige ou granules de glace
synop,temps_passe_1,18,,Averses ou précipitations intermittentes
synop,temps_passe_1,19,,Orage
synop,temps_passe_2,0,,Nuages couvrant au plus la moitié du ciel
synop,temps_passe_2,1,,Nuages couvrant plus de la moitié du ciel pendant une partie de la période
synop,temps_passe_2,2,,Nuages couvrant plus de la moitié du ciel pendant toute la période
synop,temps_passe_2,3,,"Tempête de sable, tempête de poussière ou chasse-neige"
synop,temps_passe_2,4,,"Brouillard, brouillard givrant ou brume épaisse"
synop,temps_passe_2,5,,Bruine
synop,temps_passe_2,6,,Pluie
synop,temps_passe_2,7,,"Neige, ou pluie et neige mêlées"
synop,temps_passe_2,8,,Averses
synop,temps_passe_2,9,,"Orage, avec ou sans précipitations"
synop,temps_passe_2,10,,Aucun phénomène significatif observé
synop,temps_passe_2,11,,Visibilité réduite
synop,temps_passe_2,12,,"Phénomène de chasse, visibilité réduite"
synop,temps_passe_2,13,,Brouillard
synop,temps_passe_2,14,,Précipitations
synop,temps_passe_2,15,,Bruine
synop,temps_passe_2,16,,Pluie
synop,temps_passe_2,17,,Neige ou granules de glace
synop,temps_passe_2,18,,Averses ou précipitations intermittentes
synop,temps_passe_2,19,,Orage
synop,type_nuages_etage_superieur,10,,Pas de nuages de l'étage supérieur
synop,type_nuages_etage_superieur,11,,"Cirrus en filaments, non envahissants"
synop,type_nuages_etage_superieur,12,,"Cirrus denses, en plaques ou en faisceaux enchevêtrés"
synop,type_nuages_etage_superieur,13,,Cirrus denses provenant souvent d'un cumulonimbus
synop,type_nuages_etage_superieur,14,,"Cirrus en crochets ou en filaments, envahissant le ciel"
synop,type_nuages_etage_superieur,15,,"Cirrus et cirrostratus envahissants, à moins de 45° au-dessus de l'horizon"
synop,type_nuages_etage_superieur,16,,"Cirrus et cirrostratus envahissants, à plus de 45° au-dessus de l'horizon"
synop,type_nuages_etage_superieur,17,,Voile de cirrostratus couvrant la totalité du ciel
synop,type_nuages_etage_superieur,18,,Cirrostratus non envahissant et ne couvrant pas la totalité du ciel
synop,type_nuages_etage_superieur,19,,Cirrocumulus prédominants
synop,type_nuages_etage_superieur,60,,"Nuages de l'étage supérieur invisibles en raison de l'obscurité, du brouillard ou d'une couche de nuages plus bas"
synop,type_nuages_etage_moyen,20,,Pas de nuages de l'étage moyen
synop,type_nuages_etage_moyen,21,,Altostratus translucide
synop,type_nuages_etage_moyen,22,,Altostratus opaque ou nimbostratus
synop,type_nuages_etage_moyen,23,,Altocumulus translucide à un seul niveau
synop,type_nuages_etage_moyen,24,,"Altocumulus en bancs lenticulaires, changeant continuellement"
synop,type_nuages_etage_moyen,25,,Altocumulus en bandes envahissant le ciel
synop,type_nuages_etage_moyen,26,,Altocumulus résultant de l'étalement de cumulus
synop,type_nuages_etage_moyen,27,,"Altocumulus à plusieurs niveaux, ou avec altostratus ou nimbostratus"
synop,type_nuages_etage_moyen,28,,Altocumulus en forme de petites tours ou de flocons
synop,type_nuages_etage_moyen,29,,"Altocumulus d'un ciel chaotique, à plusieurs niveaux"
synop,type_nuages_etage_moyen,61,,"Nuages de l'étage moyen invisibles en raison de l'obscurité, du brouillard ou d'une couche de nuages plus bas"
synop,type_nuages_etage_inferieur,30,,Pas de nuages de l'étage inférieur
synop,type_nuages_etage_inferieur,31,,"Cumulus humilis ou fractus, sans développement vertical"
synop,type_nuages_etage_inferieur,32,,"Cumulus mediocris ou congestus, à fort développement vertical"
synop,type_nuages_etage_inferieur,33,,"Cumulonimbus calvus, sans enclume ni sommet fibreux"
synop,type_nuages_etage_inferieur,34,,Stratocumulus résultant de l'étalement de cumulus
synop,type_nuages_etage_inferieur,35,,Stratocumulus non issus de l'étalement de cumulus
synop,type_nuages_etage_inferieur,36,,"Stratus nebulosus ou fractus, en nappe plus ou moins continue"
synop,type_nuages_etage_inferieur,37,,Stratus fractus ou cumulus fractus de mauvais temps
synop,type_nuages_etage_inferieur,38,,Cumulus et stratocumulus à bases situées à des niveaux différents
synop,type_nuages_etage_inferieur,39,,"Cumulonimbus capillatus, avec enclume ou sommet fibreux"
synop,type_nuages_etage_inferieur,62,,"Nuages de l'étage inférieur invisibles en raison de l'obscurité, du brouillard ou d'un phénomène analogue"
synop,type_nuage_1,0,,Cirrus (Ci)
synop,type_nuage_1,1,,Cirrocumulus (Cc)
synop,type_nuage_1,2,,Cirrostratus (Cs)
synop,type_nuage_1,3,,Altocumulus (Ac)
synop,type_nuage_1,4,,Altostratus (As)
synop,type_nuage_1,5,,Nimbostratus (Ns)
synop,type_nuage_1,6,,Stratocumulus (Sc)
synop,type_nuage_1,7,,Stratus (St)
synop,type_nuage_1,8,,Cumulus (Cu)
synop,type_nuage_1,9,,Cumulonimbus (Cb)
synop,type_nuage_1,59,,"Nuages invisibles en raison de l'obscurité, du brouillard ou d'un phénomène analogue"
synop,type_nuage_2,0,,Cirrus (Ci)
synop,type_nuage_2,1,,Cirrocumulus (Cc)
synop,type_nuage_2,2,,Cirrostratus (Cs)
synop,type_nuage_2,3,,Altocumulus (Ac)
synop,type_nuage_2,4,,Altostratus (As)
synop,type_nuage_2,5,,Nimbostratus (Ns)
synop,type_nuage_2,6,,Stratocumulus (Sc)
synop,type_nuage_2,7,,Stratus (St)
synop,type_nuage_2,8,,Cumulus (Cu)
synop,type_nuage_2,9,,Cumulonimbus (Cb)
synop,type_nuage_2,59,,"Nuages invisibles en raison de l'obscurité, du brouillard ou d'un phénomène analogue"
synop,type_nuage_3,0,,Cirrus (Ci)
synop,type_nuage_3,1,,Cirrocumulus (Cc)
synop,type_nuage_3,2,,Cirrostratus (Cs)
synop,type_nuage_3,3,,Altocumulus (Ac)
synop,type_nuage_3,4,,Altostratus (As)
synop,type_nuage_3,5,,Nimbostratus (Ns)
synop,type_nuage_3,6,,Stratocumulus (Sc)
synop,type_nuage_3,7,,Stratus (St)
synop,type_nuage_3,8,,Cumulus (Cu)
synop,type_nuage_3,9,,Cumulonimbus (Cb)
synop,type_nuage_3,59,,"Nuages invisibles en raison de l'obscurité, du brouillard ou d'un phénomène analogue"
synop,type_nuage_4,0,,Cirrus (Ci)
synop,type_nuage_4,1,,Cirrocumulus (Cc)
synop,type_nuage_4,2,,Cirrostratus (Cs)
synop,type_nuage_4,3,,Altocumulus (Ac)
synop,type_nuage_4,4,,Altostratus (As)
synop,type_nuage_4,5,,Nimbostratus (Ns)
synop,type_nuage_4,6,,Stratocumulus (Sc)
synop,type_nuage_4,7,,Stratus (St)
synop,type_nuage_4,8,,Cumulus (Cu)
synop,type_nuage_4,9,,Cumulonimbus (Cb)
synop,type_nuage_4,59,,"Nuages invisibles en raison de l'obscurité, du brouillard ou d'un phénomène analogue"
synop,etat_sol,0,,"Surface du sol sèche, sans fissures ni poussière meuble"
synop,etat_sol,1,,Surface du sol humide
synop,etat_sol,2,,"Surface du sol mouillée, eau stagnante en petites ou grandes flaques"
synop,etat_sol,3,,Sol inondé
synop,etat_sol,4,,Surface du sol gelée
synop,etat_sol,5,,Verglas au sol
synop,etat_sol,6,,Poussière ou sable meuble sec ne couvrant pas entièrement le sol
synop,etat_sol,7,,Couche mince de poussière ou de sable meuble couvrant entièrement le sol
synop,etat_sol,8,,Couche épaisse de poussière ou de sable meuble couvrant entièrement le sol
synop,etat_sol,9,,"Sol extrêmement sec, avec fissures"
synop,etat_sol,10,,Sol couvert de glace en majeure partie
synop,etat_sol,11,,Neige compacte ou mouillée couvrant moins de la moitié du sol
synop,etat_sol,12,,"Neige compacte ou mouillée couvrant au moins la moitié du sol, sans le couvrir entièrement"
synop,etat_sol,13,,Couche uniforme de neige compacte ou mouillée couvrant entièrement le sol
synop,etat_sol,14,,Couche non uniforme de neige compacte ou mouillée couvrant entièrement le sol
synop,etat_sol,15,,Neige sèche poudreuse couvrant moins de la moitié du sol
synop,etat_sol,16,,"Neige sèche poudreuse couvrant au moins la moitié du sol, sans le couvrir entièrement"
synop,etat_sol,17,,Couche uniforme de neige sèche poudreuse couvrant entièrement le sol
synop,etat_sol,18,,Couche non uniforme de neige sèche poudreuse couvrant entièrement le sol
synop,etat_sol,19,,"Neige couvrant entièrement le sol, congères élevées"
synop,methode_mesure_tw,0,,"Température du thermomètre mouillé mesurée, thermomètre ventilé"
synop,methode_mesure_tw,1,,"Température du thermomètre mouillé mesurée, thermomètre non ventilé"
synop,methode_mesure_tw,2,,Température du thermomètre mouillé calculée
normale_climatologique,periode,01,,Janvier
normale_climatologique,periode,02,,Février
normale_climatologique,periode,03,,Mars
normale_climatologique,periode,04,,Avril
normale_climatologique,periode,05,,Mai
normale_climatologique,periode,06,,Juin
normale_climatologique,periode,07,,Juillet
normale_climatologique,periode,08,,Août
normale_climatologique,periode,09,,Septembre
normale_climatologique,periode,10,,Octobre
normale_climatologique,periode,11,,Novembre
normale_climatologique,periode,12,,Décembre
normale_climatologique,periode,annee,,Année
normale_climatologique,unite,celsius_degree,,Degré Celsius
normale_climatologique,unite,millimeter,,Millimètre
normale_climatologique,unite,meter_per_second,,Mètre par seconde
normale_climatologique,unite,day,,Jour
normale_climatologique,unite,hour,,Heure
normale_climatologique,unite,joule_per_square_centimeter,,Joule par centimètre carré
normale_climatologique,indicateur,degres_jours_unifies,,Degrés Jours Unifiés (Moyenne en °C)
normale_climatologique,indicateur,duree_insolation_moyenne,,Durée d'insolation (Moyenne en heures)
normale_climatologique,indicateur,evapotranspiration_potentielle_moyenne,,Evapotranspiration Potentielle (ETP Penman moyenne en mm)
normale_climatologique,indicateur,nombre_jours_brouillard,,Nombre moyen de jours avec Brouillard
normale_climatologique,indicateur,nombre_jours_grele,,Nombre moyen de jours avec Grêle
normale_climatologique,indicateur,nombre_jours_neige,,Nombre moyen de jours avec Neige
normale_climatologique,indicateur,nombre_jours_orage,,Nombre moyen de jours avec Orage
normale_climatologique,indicateur,nombre_jours_rafale_sup_16_m_s,,Nombre moyen de jours avec rafales >= 16 m/s
normale_climatologique,indicateur,nombre_jours_rafale_sup_28_m_s,,Nombre moyen de jours avec rafales >= 28 m/s
normale_climatologique,indicateur,nombre_jours_rr_sup_100_mm,,Nombre moyen de jours avec Rr >= 100 mm
normale_climatologique,indicateur,nombre_jours_rr_sup_10_mm,,Nombre moyen de jours avec Rr >= 10 mm
normale_climatologique,indicateur,nombre_jours_rr_sup_1_mm,,Nombre moyen de jours avec Rr >=  1 mm
normale_climatologique,indicateur,nombre_jours_rr_sup_30_mm,,Nombre moyen de jours avec Rr >= 30 mm
normale_climatologique,indicateur,nombre_jours_rr_sup_50_mm,,Nombre moyen de jours avec Rr >= 50 mm
normale_climatologique,indicateur,nombre_jours_rr_sup_5_mm,,Nombre moyen de jours avec Rr >=  5 mm
normale_climatologique,indicateur,nombre_jours_tn_inf_0c,,Nombre moyen de jours avec Tn <=   0°C
normale_climatologique,indicateur,nombre_jours_tn_inf_10c,,Nombre moyen de jours avec Tn <=  10°C
normale_climatologique,indicateur,nombre_jours_tn_inf_15c,,Nombre moyen de jours avec Tn <=  15°C
normale_climatologique,indicateur,nombre_jours_tn_inf_20c,,Nombre moyen de jours avec Tn <=  20°C
normale_climatologique,indicateur,nombre_jours_tn_inf_moins_10c,,Nombre moyen de jours avec Tn <= -10°C
normale_climatologique,indicateur,nombre_jours_tn_inf_moins_5c,,Nombre moyen de jours avec Tn <=  -5°C
normale_climatologique,indicateur,nombre_jours_tn_sup_20c,,Nombre moyen de jours avec Tn >=  20°C
normale_climatologique,indicateur,nombre_jours_tn_sup_25c,,Nombre moyen de jours avec Tn >=  25°C
normale_climatologique,indicateur,nombre_jours_tx_inf_0c,,Nombre moyen de jours avec Tx <=   0°C
normale_climatologique,indicateur,nombre_jours_tx_inf_20c,,Nombre moyen de jours avec Tx <=  20°C
normale_climatologique,indicateur,nombre_jours_tx_inf_27c,,Nombre moyen de jours avec Tx <=  27°C
normale_climatologique,indicateur,nombre_jours_tx_sup_25c,,Nombre moyen de jours avec Tx >=  25°C
normale_climatologique,indicateur,nombre_jours_tx_sup_30c,,Nombre moyen de jours avec Tx >=  30°C
normale_climatologique,indicateur,nombre_jours_tx_sup_32c,,Nombre moyen de jours avec Tx >=  32°C
normale_climatologique,indicateur,nombre_jours_tx_sup_35c,,Nombre moyen de jours avec Tx >=  35°C
normale_climatologique,indicateur,precipitation_hauteur_moyenne,,Précipitations : Hauteur moyenne mensuelle (mm)
normale_climatologique,indicateur,precipitation_quotidienne_maximale,,Précipitations : Hauteur quotidienne maximale (mm)
normale_climatologique,indicateur,rafale_maximale_absolue,,Rafale maximale de vent (m/s)
normale_climatologique,indicateur,rayonnement_global_moyen,,Rayonnement global (Moyenne en J/cm²)
normale_climatologique,indicateur,temperature_maximale_absolue,,La température la plus élevée (°C)
normale_climatologique,indicateur,temperature_maximale_moyenne,,Température maximale (Moyenne en °C)
normale_climatologique,indicateur,temperature_minimale_absolue,,La température la plus basse (°C)
normale_climatologique,indicateur,temperature_minimale_moyenne,,Température minimale (Moyenne en °C)
normale_climatologique,indicateur,temperature_moyenne,,Température moyenne (Moyenne en °C)
normale_climatologique,indicateur,vitesse_vent_moyenne,,Vitesse du vent moyenné sur 10 mn (Moyenne en m/s)
quotidienne,qualite_precipitation,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_precipitation,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_precipitation,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_precipitation,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_temperature_minimale,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_temperature_minimale,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_temperature_minimale,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_temperature_minimale,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_heure_temperature_minimale,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_heure_temperature_minimale,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_heure_temperature_minimale,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_heure_temperature_minimale,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_temperature_maximale,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_temperature_maximale,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_temperature_maximale,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_temperature_maximale,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_heure_temperature_maximale,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_heure_temperature_maximale,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_heure_temperature_maximale,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_heure_temperature_maximale,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_temperature_moyenne,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_temperature_moyenne,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_temperature_moyenne,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_temperature_moyenne,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_temperature_moyenne_min_max,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_temperature_moyenne_min_max,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_temperature_moyenne_min_max,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_temperature_moyenne_min_max,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_amplitude_thermique,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_amplitude_thermique,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_amplitude_thermique,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_amplitude_thermique,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_temperature_minimale_sol_10cm,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_temperature_minimale_sol_10cm,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_temperature_minimale_sol_10cm,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_temperature_minimale_sol_10cm,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_temperature_minimale_sol_50cm,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_temperature_minimale_sol_50cm,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_temperature_minimale_sol_50cm,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_temperature_minimale_sol_50cm,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_duree_gel,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_duree_gel,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_duree_gel,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_duree_gel,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_vitesse_vent_moyenne_10m,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_vitesse_vent_moyenne_10m,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_vitesse_vent_moyenne_10m,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_vitesse_vent_moyenne_10m,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_vitesse_vent_moyenne_2m,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_vitesse_vent_moyenne_2m,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_vitesse_vent_moyenne_2m,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_vitesse_vent_moyenne_2m,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_vitesse_vent_maximale_moyennee_10m,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_vitesse_vent_maximale_moyennee_10m,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_vitesse_vent_maximale_moyennee_10m,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_vitesse_vent_maximale_moyennee_10m,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_direction_vent_maximal_moyenne_10m,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_direction_vent_maximal_moyenne_10m,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_direction_vent_maximal_moyenne_10m,2,,"Donnée douteuse, en cours de vérification"
quotidienne,qualite_direction_vent_maximal_moyenne_10m,9,,"Donnée filtrée, ayant passé les contrôles de premier niveau"
quotidienne,qualite_heure_vitesse_vent_maximale_moyennee_10m,0,,"Donnée protégée, validée définitivement par le climatologue"
quotidienne,qualite_heure_vitesse_vent_maximale_moyennee_10m,1,,Donnée validée par contrôle automatique ou par le climatologue
quotidienne,qualite_heure_vitesse_vent_maximale_moyennee_10m,2,,"Donnée douteuse, en cours de vérification"
