name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
state_abbreviation,STRING,Sigla de duas letras do estado da instalação,,no,,,no,,state,Two-letter abbreviation of the facility's state,Abreviatura de dos letras del estado de la instalación
county_name,STRING,"Nome do condado da instalação, conforme reportado",,no,,,no,,county,"Name of the facility's county, as reported","Nombre del condado de la instalación, según lo reportado"
city,STRING,"Cidade da instalação, conforme reportada",,no,,,no,,city,"City of the facility, as reported","Ciudad de la instalación, según lo reportado"
zip_code,STRING,Código postal (ZIP) da instalação,,no,,,no,,zip,ZIP code of the facility,Código postal (ZIP) de la instalación
address,STRING,Endereço da instalação,,no,,,no,"Reportantes de bacias de petróleo e gás podem informar o endereço da sede corporativa, distante do local das emissões",address1,Street address of the facility,Dirección de la instalación
latitude,FLOAT64,"Latitude da instalação, em graus decimais",,no,,degree,no,,latitude,"Latitude of the facility, in decimal degrees","Latitud de la instalación, en grados decimales"
longitude,FLOAT64,"Longitude da instalação, em graus decimais",,no,,degree,no,,longitude,"Longitude of the facility, in decimal degrees","Longitud de la instalación, en grados decimales"
cems_used,STRING,"Indica se a instalação utiliza monitoramento contínuo de emissões (CEMS): Y quando sim, nulo caso contrário",,yes,,,no,,cems_used,"Whether the facility uses continuous emissions monitoring (CEMS): Y when it does, null otherwise","Indica si la instalación utiliza monitoreo continuo de emisiones (CEMS): Y cuando sí, nulo en caso contrario"
co2_captured,STRING,"Indica se parte do CO2 é capturada no local e usada na fabricação de outros produtos, não sendo emitida pelas unidades de processo (reportado sob os subpartes G ou S): Y quando sim, nulo caso contrário",,yes,,,no,,co2_captured,"Whether some CO2 is collected on site and used to manufacture other products, so it is not emitted from the process units (reported under subpart G or S): Y when it is, null otherwise","Indica si parte del CO2 se captura en el sitio y se usa para fabricar otros productos, sin ser emitido por las unidades de proceso (reportado bajo los subpartes G o S): Y cuando sí, nulo en caso contrario"
co2_supplied,STRING,"Indica se parte do CO2 reportado como emissão sob os subpartes AA, G ou P é coletada e transferida para fora do local ou injetada (reportado sob o subparte PP): Y quando sim, nulo caso contrário",,yes,,,no,,emitted_co2_supplied,"Whether some CO2 reported as emissions under subpart AA, G or P is collected and transferred off site or injected (reported under subpart PP): Y when it is, null otherwise","Indica si parte del CO2 reportado como emisión bajo los subpartes AA, G o P se recolecta y transfiere fuera del sitio o se inyecta (reportado bajo el subparte PP): Y cuando sí, nulo en caso contrario"
