name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
hospital_name,STRING,Nome do hospital conforme declarado na planilha S-2,Hospital name as reported on Worksheet S-2,Nombre del hospital según se declara en la hoja S-2,,no,,,no,"Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00300 column 00100. CMS Form 2552-96: worksheet S200000 line 00200 column 0100. Mapping published by asacarny, imccart","Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00300 column 00100. CMS Form 2552-96: worksheet S200000 line 00200 column 0100. Mapping published by asacarny, imccart","Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00300 column 00100. CMS Form 2552-96: worksheet S200000 line 00200 column 0100. Mapping published by asacarny, imccart",@hospital_name
street_address,STRING,Logradouro do hospital,Street address of the hospital,Dirección del hospital,,no,,,no,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00100 column 00100. CMS Form 2552-96: worksheet S200000 line 00100 column 0100. Mapping published by imccart,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00100 column 00100. CMS Form 2552-96: worksheet S200000 line 00100 column 0100. Mapping published by imccart,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00100 column 00100. CMS Form 2552-96: worksheet S200000 line 00100 column 0100. Mapping published by imccart,@street_address
city,STRING,Cidade do endereço do hospital,City of the hospital address,Ciudad de la dirección del hospital,,no,,,no,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00100. CMS Form 2552-96: worksheet S200000 line 00101 column 0100. Mapping published by imccart,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00100. CMS Form 2552-96: worksheet S200000 line 00101 column 0100. Mapping published by imccart,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00100. CMS Form 2552-96: worksheet S200000 line 00101 column 0100. Mapping published by imccart,@city
reported_state_abbreviation,STRING,Sigla do estado conforme digitada no relatório de custos,State abbreviation as typed on the cost report,Sigla del estado tal como se escribió en el informe de costos,,no,,,no,"Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00200. CMS Form 2552-96: worksheet S200000 line 00101 column 0200. Mapping published by imccart. Free text entered by the hospital. The state used for the geographic observation level is report.state_id, resolved from the SSA state code embedded in the CCN, which is complete and consistent; this column is kept as filed","Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00200. CMS Form 2552-96: worksheet S200000 line 00101 column 0200. Mapping published by imccart. Free text entered by the hospital. The state used for the geographic observation level is report.state_id, resolved from the SSA state code embedded in the CCN, which is complete and consistent; this column is kept as filed","Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00200. CMS Form 2552-96: worksheet S200000 line 00101 column 0200. Mapping published by imccart. Free text entered by the hospital. The state used for the geographic observation level is report.state_id, resolved from the SSA state code embedded in the CCN, which is complete and consistent; this column is kept as filed",@reported_state_abbreviation
zip_code,STRING,Código postal do endereço do hospital,ZIP code of the hospital address,Código postal de la dirección del hospital,,no,,,no,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00300. CMS Form 2552-96: worksheet S200000 line 00101 column 0300. Mapping published by imccart,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00300. CMS Form 2552-96: worksheet S200000 line 00101 column 0300. Mapping published by imccart,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00300. CMS Form 2552-96: worksheet S200000 line 00101 column 0300. Mapping published by imccart,@zip_code
county_name,STRING,Condado do endereço do hospital conforme digitado no relatório de custos,County of the hospital address as typed on the cost report,Condado de la dirección del hospital tal como se escribió en el informe,,no,,,no,"Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00400. CMS Form 2552-96: worksheet S200000 line 00101 column 0400. Mapping published by imccart. Free text entered by the hospital, not a FIPS code, and not linked to the county directory: the spellings do not resolve reliably","Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00400. CMS Form 2552-96: worksheet S200000 line 00101 column 0400. Mapping published by imccart. Free text entered by the hospital, not a FIPS code, and not linked to the county directory: the spellings do not resolve reliably","Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 00200 column 00400. CMS Form 2552-96: worksheet S200000 line 00101 column 0400. Mapping published by imccart. Free text entered by the hospital, not a FIPS code, and not linked to the county directory: the spellings do not resolve reliably",@county_name
chain_organization_name,STRING,Nome da organização da rede à qual o hospital pertence,Name of the chain organization the hospital belongs to,Nombre de la organización de la cadena a la que pertenece el hospital,2000(1)2026,no,,,no,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 14100 column 00100. CMS Form 2552-96: worksheet S200000 line 04001 column 0100. Mapping published by asacarny,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 14100 column 00100. CMS Form 2552-96: worksheet S200000 line 04001 column 0100. Mapping published by asacarny,Read from the alpha value of CMS Form 2552-10: worksheet S200001 line 14100 column 00100. CMS Form 2552-96: worksheet S200000 line 04001 column 0100. Mapping published by asacarny,@chain_organization_name
total_patient_charges,FLOAT64,Total bruto de cobranças de pacientes antes de deduções e descontos,Total gross patient charges before allowances and discounts,Total bruto de cargos a pacientes antes de deducciones y descuentos,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00100 column 00100. CMS Form 2552-96: worksheet G300000 line 00100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00100 column 00100. CMS Form 2552-96: worksheet G300000 line 00100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00100 column 00100. CMS Form 2552-96: worksheet G300000 line 00100 column 0100. Mapping published by imccart,@total_patient_charges
contractual_allowances_discounts,FLOAT64,Deduções contratuais e descontos sobre contas de pacientes,Contractual allowances and discounts on patient accounts,Deducciones contractuales y descuentos sobre cuentas de pacientes,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00200 column 00100. CMS Form 2552-96: worksheet G300000 line 00200 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00200 column 00100. CMS Form 2552-96: worksheet G300000 line 00200 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00200 column 00100. CMS Form 2552-96: worksheet G300000 line 00200 column 0100. Mapping published by imccart,@contractual_allowances_discounts
net_patient_revenue,FLOAT64,"Receita líquida de pacientes, cobranças totais menos deduções e descontos","Net patient revenue, total charges less allowances and discounts","Ingreso neto de pacientes, cargos totales menos deducciones y descuentos",,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00300 column 00100. CMS Form 2552-96: worksheet G300000 line 00300 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00300 column 00100. CMS Form 2552-96: worksheet G300000 line 00300 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00300 column 00100. CMS Form 2552-96: worksheet G300000 line 00300 column 0100. Mapping published by asacarny, imccart",@net_patient_revenue
total_operating_expense,FLOAT64,Despesas operacionais totais,Total operating expenses,Gastos operativos totales,,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00400 column 00100. CMS Form 2552-96: worksheet G300000 line 00400 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00400 column 00100. CMS Form 2552-96: worksheet G300000 line 00400 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00400 column 00100. CMS Form 2552-96: worksheet G300000 line 00400 column 0100. Mapping published by asacarny, imccart",@total_operating_expense
donations,FLOAT64,Contribuições e doações sem restrição,Unrestricted contributions and donations,Contribuciones y donaciones sin restricción,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00600 column 00100. CMS Form 2552-96: worksheet G300000 line 00600 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00600 column 00100. CMS Form 2552-96: worksheet G300000 line 00600 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00600 column 00100. CMS Form 2552-96: worksheet G300000 line 00600 column 0100. Mapping published by asacarny,@donations
investment_income,FLOAT64,Receita de investimentos,Income from investments,Ingresos por inversiones,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00700 column 00100. CMS Form 2552-96: worksheet G300000 line 00700 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00700 column 00100. CMS Form 2552-96: worksheet G300000 line 00700 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 00700 column 00100. CMS Form 2552-96: worksheet G300000 line 00700 column 0100. Mapping published by asacarny,@investment_income
other_income,FLOAT64,Outras receitas totais,Total other income,Otros ingresos totales,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 02500 column 00100. CMS Form 2552-96: worksheet G300000 line 02500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 02500 column 00100. CMS Form 2552-96: worksheet G300000 line 02500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 02500 column 00100. CMS Form 2552-96: worksheet G300000 line 02500 column 0100. Mapping published by asacarny,@other_income
total_other_expense,FLOAT64,Outras despesas totais,Total other expenses,Otros gastos totales,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 02800 column 00100. CMS Form 2552-96: worksheet G300000 line 03000 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 02800 column 00100. CMS Form 2552-96: worksheet G300000 line 03000 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G300000 line 02800 column 00100. CMS Form 2552-96: worksheet G300000 line 03000 column 0100. Mapping published by asacarny,@total_other_expense
inpatient_hospital_revenue,FLOAT64,Receita de internação do centro de custo hospitalar,Inpatient revenue of the hospital cost centre,Ingreso de hospitalización del centro de costo hospitalario,,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 00100 column 00100. CMS Form 2552-96: worksheet G200000 line 00100 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 00100 column 00100. CMS Form 2552-96: worksheet G200000 line 00100 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 00100 column 00100. CMS Form 2552-96: worksheet G200000 line 00100 column 0100. Mapping published by asacarny, imccart",@inpatient_hospital_revenue
inpatient_general_routine_revenue,FLOAT64,Receita total de internação em cuidados gerais de rotina,Total inpatient general routine care revenue,Ingreso total de hospitalización en cuidados generales de rutina,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01000 column 00100. CMS Form 2552-96: worksheet G200000 line 00900 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01000 column 00100. CMS Form 2552-96: worksheet G200000 line 00900 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01000 column 00100. CMS Form 2552-96: worksheet G200000 line 00900 column 0100. Mapping published by asacarny,@inpatient_general_routine_revenue
inpatient_intensive_care_revenue,FLOAT64,Receita total de internação em cuidados intensivos,Total inpatient intensive care type revenue,Ingreso total de hospitalización en cuidados intensivos,,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01600 column 00100. CMS Form 2552-96: worksheet G200000 line 01500 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01600 column 00100. CMS Form 2552-96: worksheet G200000 line 01500 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01600 column 00100. CMS Form 2552-96: worksheet G200000 line 01500 column 0100. Mapping published by asacarny, imccart",@inpatient_intensive_care_revenue
inpatient_routine_care_revenue,FLOAT64,"Receita total de internação em cuidados de rotina, gerais mais intensivos","Total inpatient routine care revenue, general plus intensive care","Ingreso total de hospitalización en cuidados de rutina, generales más intensivos",,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01700 column 00100. CMS Form 2552-96: worksheet G200000 line 01600 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01700 column 00100. CMS Form 2552-96: worksheet G200000 line 01600 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01700 column 00100. CMS Form 2552-96: worksheet G200000 line 01600 column 0100. Mapping published by asacarny,@inpatient_routine_care_revenue
inpatient_ancillary_revenue,FLOAT64,Receita de serviços auxiliares de internação,Inpatient ancillary services revenue,Ingreso de servicios auxiliares de hospitalización,,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01800 column 00100. CMS Form 2552-96: worksheet G200000 line 01700 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01800 column 00100. CMS Form 2552-96: worksheet G200000 line 01700 column 0100. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01800 column 00100. CMS Form 2552-96: worksheet G200000 line 01700 column 0100. Mapping published by asacarny, imccart",@inpatient_ancillary_revenue
inpatient_outpatient_service_revenue,FLOAT64,Receita de internação em centros de custo de serviços ambulatoriais,Inpatient revenue from outpatient service cost centres,Ingreso de hospitalización en centros de costo de servicios ambulatorios,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01900 column 00100. CMS Form 2552-96: worksheet G200000 line 01800 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01900 column 00100. CMS Form 2552-96: worksheet G200000 line 01800 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01900 column 00100. CMS Form 2552-96: worksheet G200000 line 01800 column 0100. Mapping published by asacarny,@inpatient_outpatient_service_revenue
inpatient_total_revenue,FLOAT64,Receita total de pacientes internados,Total inpatient patient revenue,Ingreso total de pacientes hospitalizados,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00100. CMS Form 2552-96: worksheet G200000 line 02500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00100. CMS Form 2552-96: worksheet G200000 line 02500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00100. CMS Form 2552-96: worksheet G200000 line 02500 column 0100. Mapping published by asacarny,@inpatient_total_revenue
outpatient_ancillary_revenue,FLOAT64,Receita de serviços auxiliares ambulatoriais,Outpatient ancillary services revenue,Ingreso de servicios auxiliares ambulatorios,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01800 column 00200. CMS Form 2552-96: worksheet G200000 line 01700 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01800 column 00200. CMS Form 2552-96: worksheet G200000 line 01700 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01800 column 00200. CMS Form 2552-96: worksheet G200000 line 01700 column 0200. Mapping published by asacarny,@outpatient_ancillary_revenue
outpatient_outpatient_service_revenue,FLOAT64,Receita ambulatorial em centros de custo de serviços ambulatoriais,Outpatient revenue from outpatient service cost centres,Ingreso ambulatorio en centros de costo de servicios ambulatorios,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01900 column 00200. CMS Form 2552-96: worksheet G200000 line 01800 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01900 column 00200. CMS Form 2552-96: worksheet G200000 line 01800 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 01900 column 00200. CMS Form 2552-96: worksheet G200000 line 01800 column 0200. Mapping published by asacarny,@outpatient_outpatient_service_revenue
outpatient_total_revenue,FLOAT64,Receita total de pacientes ambulatoriais,Total outpatient patient revenue,Ingreso total de pacientes ambulatorios,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00200. CMS Form 2552-96: worksheet G200000 line 02500 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00200. CMS Form 2552-96: worksheet G200000 line 02500 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00200. CMS Form 2552-96: worksheet G200000 line 02500 column 0200. Mapping published by asacarny,@outpatient_total_revenue
total_patient_revenue,FLOAT64,"Receita total de pacientes, internados mais ambulatoriais","Total patient revenue, inpatient plus outpatient","Ingreso total de pacientes, hospitalizados más ambulatorios",,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00300. CMS Form 2552-96: worksheet G200000 line 02500 column 0300. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00300. CMS Form 2552-96: worksheet G200000 line 02500 column 0300. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet G200000 line 02800 column 00300. CMS Form 2552-96: worksheet G200000 line 02500 column 0300. Mapping published by asacarny,@total_patient_revenue
cost_to_charge_ratio,FLOAT64,Razão custo-cobrança do hospital,Hospital-wide cost-to-charge ratio,Razón costo-cargo del hospital,,no,,,no,"Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 00100 column 00100; worksheet S100001 line 00100 column 00100. CMS Form 2552-96: worksheet S100000 line 02400 column 0100. Mapping published by asacarny, imccart. A ratio, so it has no measurement unit","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 00100 column 00100; worksheet S100001 line 00100 column 00100. CMS Form 2552-96: worksheet S100000 line 02400 column 0100. Mapping published by asacarny, imccart. A ratio, so it has no measurement unit","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 00100 column 00100; worksheet S100001 line 00100 column 00100. CMS Form 2552-96: worksheet S100000 line 02400 column 0100. Mapping published by asacarny, imccart. A ratio, so it has no measurement unit",@cost_to_charge_ratio
uncompensated_care_charges,FLOAT64,Cobranças de atendimento não remunerado,Charges for uncompensated care,Cargos por atención no remunerada,2002(1)2011,no,,usd,no,"Read from the numeric value of CMS Form 2552-96: worksheet S100000 line 03000 column 0100. Mapping published by asacarny, imccart. Collected on CMS Form 2552-96 only","Read from the numeric value of CMS Form 2552-96: worksheet S100000 line 03000 column 0100. Mapping published by asacarny, imccart. Collected on CMS Form 2552-96 only","Read from the numeric value of CMS Form 2552-96: worksheet S100000 line 03000 column 0100. Mapping published by asacarny, imccart. Collected on CMS Form 2552-96 only",@uncompensated_care_charges
uncompensated_care_cost,FLOAT64,Custo do atendimento não remunerado,Cost of uncompensated care,Costo de la atención no remunerada,2003(1)2011,no,,usd,no,Read from the numeric value of CMS Form 2552-96: worksheet S100000 line 03100 column 0100. Mapping published by asacarny. Collected on CMS Form 2552-96 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-96: worksheet S100000 line 03100 column 0100. Mapping published by asacarny. Collected on CMS Form 2552-96 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-96: worksheet S100000 line 03100 column 0100. Mapping published by asacarny. Collected on CMS Form 2552-96 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,@uncompensated_care_cost
