name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
fiscal_year_begin_date,DATE,Primeiro dia do período do relatório de custos,First day of the cost reporting period,Primer día del período del informe de costos,,no,,,no,"Os exercícios fiscais hospitalares não coincidem com o ano-calendário e diferem entre hospitais. Leia sempre o período nesta coluna e em fiscal_year_end_date, em vez de tratar year como ano-calendário",Hospital fiscal years do not align to the calendar year and differ between hospitals. Always read the period from this column and fiscal_year_end_date rather than treating year as a calendar year,"Los ejercicios fiscales hospitalarios no coinciden con el año calendario y difieren entre hospitales. Lea siempre el período en esta columna y en fiscal_year_end_date, en lugar de tratar year como año calendario",FY_BGN_DT
fiscal_year_end_date,DATE,Último dia do período do relatório de custos,Last day of the cost reporting period,Último día del período del informe de costos,,no,,,no,A partição year é derivada desta data,The year partition is taken from this date,La partición year se deriva de esta fecha,FY_END_DT
fiscal_year_days,INT64,"Duração do período do relatório de custos em dias, incluindo ambos os extremos","Length of the cost reporting period in days, both endpoints included","Duración del período del informe de costos en días, incluidos ambos extremos",,no,,day,no,"Normalmente em torno de 365, mas períodos curtos e longos são comuns e legítimos: um hospital que muda seu exercício fiscal, ou que muda de proprietário no meio do ano, apresenta um período de algumas semanas ou de mais de um ano. Qualquer agregação de medidas de fluxo entre hospitais deve ponderar por esta coluna em vez de supor um ano completo","Usually around 365, but short and long periods are common and legitimate: a hospital changing its fiscal year, or changing owner mid-year, files a period of a few weeks or of more than a year. Any aggregation of flow measures across hospitals should weight by this column rather than assume a full year","Normalmente alrededor de 365, pero los períodos cortos y largos son comunes y legítimos: un hospital que cambia su ejercicio fiscal, o que cambia de propietario a mitad de año, presenta un período de unas semanas o de más de un año. Cualquier agregación de medidas de flujo entre hospitales debe ponderar por esta columna en lugar de suponer un año completo",@days
process_date,DATE,Data em que o relatório de custos foi processado no HCRIS,Date the cost report was processed into HCRIS,Fecha en que el informe de costos se procesó en el HCRIS,,no,,,no,,,,PROC_DT
initial_report_indicator,STRING,Indica se este é o primeiro relatório de custos apresentado pelo prestador,Whether this is the first cost report filed for the provider,Indica si este es el primer informe de costos presentado por el proveedor,,yes,,,no,"A CMS observa que este indicador não é usado ativamente, portanto é normalmente N","CMS notes this switch is not actively used, so it is usually N","CMS señala que este indicador no se usa activamente, por lo que normalmente es N",INITL_RPT_SW
last_report_indicator,STRING,Indica se este é o último relatório de custos apresentado pelo prestador,Whether this is the final cost report filed for the provider,Indica si este es el último informe de costos presentado por el proveedor,,yes,,,no,"A CMS observa que este indicador não é usado ativamente, portanto é normalmente N","CMS notes this switch is not actively used, so it is usually N","CMS señala que este indicador no se usa activamente, por lo que normalmente es N",LAST_RPT_SW
transmittal_number,STRING,Versão de transmissão do formulário usada para criar o relatório de custos,Transmittal version of the form used to create the cost report,Versión de transmisión del formulario usada para crear el informe de costos,,no,,,no,,,,TRNSMTL_NUM
fiscal_intermediary_number,STRING,Número do intermediário fiscal ou Medicare Administrative Contractor,Number of the fiscal intermediary or Medicare Administrative Contractor,Número del intermediario fiscal o Medicare Administrative Contractor,,no,,,no,Vigente no momento em que o relatório de custos foi apresentado,In effect at the time the cost report was filed,Vigente en el momento en que se presentó el informe de costos,FI_NUM
adr_vendor_code,STRING,Fornecedor de revisão automatizada usado pelo intermediário fiscal,Automated desk review vendor used by the fiscal intermediary,Proveedor de revisión automatizada usado por el intermediario fiscal,,yes,,,no,,,,ADR_VNDR_CD
fiscal_intermediary_create_date,DATE,Data em que o intermediário fiscal criou o arquivo HCRIS,Date the fiscal intermediary created the HCRIS file,Fecha en que el intermediario fiscal creó el archivo HCRIS,,no,,,no,,,,FI_CREAT_DT
utilization_code,STRING,Nível de utilização do Medicare no relatório de custos apresentado,Level of Medicare utilization of the filed cost report,Nivel de utilización de Medicare en el informe de costos presentado,,yes,,,no,"Prestadores de baixa ou nenhuma utilização preenchem um formulário bastante reduzido, de modo que a maioria das medidas em hospital_financial é nula para eles. Filtre por esta coluna antes de comparar hospitais","Low and no-utilization filers complete a much reduced form, so most measures in hospital_financial are null for them. Filter on this column before comparing hospitals","Los prestadores de baja o nula utilización completan un formulario mucho más reducido, por lo que la mayoría de las medidas en hospital_financial son nulas para ellos. Filtre por esta columna antes de comparar hospitales",UTIL_CD
notice_of_program_reimbursement_date,DATE,Data em que o prestador recebeu o Notice of Program Reimbursement,Date the provider received the Notice of Program Reimbursement,Fecha en que el proveedor recibió el Notice of Program Reimbursement,,no,,,no,,,,NPR_DT
special_indicator,STRING,Código do HCRIS usado para fins especiais,HCRIS code used for special purposes,Código del HCRIS usado para fines especiales,,no,,,no,A CMS não documenta uma lista de valores para este campo,CMS documents no value list for this field,CMS no documenta una lista de valores para este campo,SPEC_IND
fiscal_intermediary_receipt_date,DATE,Data em que o relatório de custos foi recebido pelo intermediário fiscal,Date the cost report was received by the fiscal intermediary,Fecha en que el informe de costos fue recibido por el intermediario fiscal,,no,,,no,,,,FI_RCPT_DT
