name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
wage_unit_of_pay,STRING,"Period the offered wage refers to, harmonised by Data Basis to hour, day, week, bi-weekly, semi-monthly, month, year or piece rate",,yes,,,no,"Absent from the FY2010 source file, so every FY2010 annualised wage is null",
wage_offered_from_annual,FLOAT64,"Offered wage at the bottom of the range converted to an annual amount by Data Basis, null when the unit is missing or is a piece rate",,no,,usd,no,"Derived by Data Basis: the offered wage multiplied by 2080 for hourly, 260 for daily, 52 for weekly, 26 for bi-weekly, 24 for semi-monthly and 12 for monthly pay. Null when the unit is absent or is a piece rate",
wage_offered_to_annual,FLOAT64,"Offered wage at the top of the range converted to an annual amount by Data Basis, null when the unit is missing or is a piece rate",,no,,usd,no,Derived by Data Basis using the same factors as wage_offered_from_annual,
prevailing_wage,FLOAT64,"Prevailing wage determined for the occupation and area, in the unit given by prevailing_wage_unit_of_pay",,no,,usd,no,,
prevailing_wage_unit_of_pay,STRING,"Period the prevailing wage refers to, harmonised by Data Basis to hour, day, week, bi-weekly, semi-monthly, month, year or piece rate",,yes,,,no,Harmonised by Data Basis in the same way as wage_unit_of_pay,
prevailing_wage_annual,FLOAT64,"Prevailing wage converted to an annual amount by Data Basis, null when the unit is missing or is a piece rate",,no,,usd,no,Derived by Data Basis using the same factors as wage_offered_from_annual,
prevailing_wage_level,STRING,"Skill level of the prevailing wage determination, from Level I to Level IV",,yes,,,no,,
prevailing_wage_source,STRING,"Source of the prevailing wage determination, such as the OES survey or an employer-provided survey",,yes,,,no,,
prevailing_wage_source_year,STRING,Publication year of the wage survey used in the prevailing wage determination,,no,,,no,,
prevailing_wage_tracking_number,STRING,Tracking or case number of the prevailing wage determination issued for the application,,no,,,no,,
worksite_address,STRING,First line of the address of the primary worksite,,no,,,no,,
worksite_city,STRING,City of the primary worksite,,no,,,no,"Primary worksite only. Applications covering several worksites list the rest in the companion Appendix A and Addendum B files, which are not part of this table",
worksite_county,STRING,County of the primary worksite,,no,,,no,,
worksite_state,STRING,USPS two-letter abbreviation of the state of the primary worksite,,no,,,no,"USPS abbreviation. Not linked to the US state directory, which is keyed on the FIPS code; referential coverage is checked by a dbt test instead",
worksite_postal_code,STRING,ZIP code of the primary worksite,,no,,,no,,
attorney_law_firm_name,STRING,Business name of the law firm or agency representing the employer,,no,,,no,,
agent_representing_employer,STRING,Whether an attorney or agent represents the employer on the application,,yes,,,no,,
original_certification_date,DATE,Date of the original certification when the case is an amendment or a withdrawal of a certified application,,no,,,no,,
total_workers,INT64,Number of worker positions requested on the application,,no,,person,no,,
new_employment,INT64,Number of worker positions requested for new employment,,no,,person,no,,
continued_employment,INT64,Number of worker positions requested for continued employment,,no,,person,no,,
change_previous_employment,INT64,Number of worker positions requested for a change in previously approved employment,,no,,person,no,,
new_concurrent_employment,INT64,Number of worker positions requested for new concurrent employment,,no,,person,no,,
change_employer,INT64,Number of worker positions requested for a change of employer,,no,,person,no,,
amended_petition,INT64,Number of worker positions requested on an amended petition,,no,,person,no,,
worksite_workers,INT64,Number of workers assigned to the primary worksite,,no,,person,no,,
total_worksite_locations,INT64,Total number of worksite locations listed on the application,,no,,,no,,
secondary_entity,STRING,Whether the worker will be placed at a secondary entity rather than at the employer's own premises,,yes,,,no,,
secondary_entity_business_name,STRING,Business name of the secondary entity where the worker will be placed,,no,,,no,,
h1b_dependent,STRING,Whether the employer is H-1B dependent under the statutory ratio of H-1B workers to total workforce,,yes,,,no,,
willful_violator,STRING,Whether the employer has been found to be a willful violator of the H-1B program rules,,yes,,,no,,
support_h1b,STRING,Whether the labor condition application supports an H-1B petition,,yes,,,no,,
statutory_basis,STRING,Statutory basis the employer claims for exemption from the additional H-1B dependent attestations,,no,,,no,,
withdrawn,STRING,"Whether the application was withdrawn by the employer, as recorded in the legacy H-1B eFile system",,yes,,,no,,
source_file,STRING,Name of the Department of Labor disclosure file the row was read from,,no,,,no,"Provenance. Names the Department of Labor workbook the row came from, which identifies the form version behind the row",
