name	bigquery_type	description_pt	description_en	description_es	temporal_coverage	covered_by_dictionary	directory_column	measurement_unit	has_sensitive_data	observations_pt	observations_en	observations_es	original_name
cz_name	STRING	Nome do condado, da zona de previsão ou da zona marítima onde o evento ocorreu	Name of the county, forecast zone or marine zone where the event occurred	Nombre del condado, de la zona de pronóstico o de la zona marítima donde ocurrió el evento		no			no				CZ_NAME
wfo	STRING	Sigla do escritório de previsão do NWS responsável pela área em que o evento ocorreu	Code of the NWS forecast office responsible for the area in which the event occurred	Sigla de la oficina de pronóstico del NWS responsable del área en que ocurrió el evento		no			no				WFO
event_type	STRING	Tipo de evento meteorológico	Type of weather event	Tipo de evento meteorológico		yes			no	A cobertura por tipo não é uniforme ao longo do tempo: apenas tornados são registrados de 1950 a 1954; tornado, vento de tempestade e granizo de 1955 a 1995; e o vocabulário completo somente a partir de 1996. Contar eventos por ano sem separar por tipo produz uma série sem sentido. O registro traz 57 valores distintos, contra os 48 previstos na diretiva NWS 10-1605, incluindo grafias concorrentes (Volcanic Ash e Volcanic Ashfall; Hurricane (Typhoon) e Hurricane) e valores fora do vocabulário (Northern Lights, em 2001). Os valores são preservados como publicados; a tabela dicionario registra os anos em que cada um aparece	Coverage by type is not uniform over time: only tornadoes are recorded from 1950 to 1954; tornado, thunderstorm wind and hail from 1955 to 1995; and the full vocabulary only from 1996 on. Counting events per year without separating by type produces a meaningless series. The record carries 57 distinct values, against the 48 the NWS directive 10-1605 defines, including competing spellings (Volcanic Ash and Volcanic Ashfall; Hurricane (Typhoon) and Hurricane) and values outside the vocabulary (Northern Lights, in 2001). Values are preserved as published; the dicionario table records the years over which each appears	La cobertura por tipo no es uniforme a lo largo del tiempo: solo se registran tornados de 1950 a 1954; tornado, viento de tormenta y granizo de 1955 a 1995; y el vocabulario completo solo a partir de 1996. Contar eventos por año sin separar por tipo produce una serie sin sentido. El registro trae 57 valores distintos, frente a los 48 previstos en la directiva NWS 10-1605, incluyendo grafías concurrentes (Volcanic Ash y Volcanic Ashfall; Hurricane (Typhoon) y Hurricane) y valores fuera del vocabulario (Northern Lights, en 2001). Los valores se preservan tal como se publican; la tabla dicionario registra los años en que aparece cada uno	EVENT_TYPE
begin_datetime	DATETIME	Data e hora do início do evento, no fuso horário local indicado em timezone	Date and time the event began, in the local time zone given in timezone	Fecha y hora de inicio del evento, en el huso horario local indicado en timezone		no			no	Construído a partir dos campos numéricos BEGIN_YEARMONTH, BEGIN_DAY e BEGIN_TIME, e não do campo textual BEGIN_DATE_TIME, que traz o ano com dois dígitos (28-APR-50) e por isso não distingue 1950 de 2050	Built from the numeric fields BEGIN_YEARMONTH, BEGIN_DAY and BEGIN_TIME, not from the text field BEGIN_DATE_TIME, which carries a two-digit year (28-APR-50) and therefore cannot tell 1950 from 2050	Construido a partir de los campos numéricos BEGIN_YEARMONTH, BEGIN_DAY y BEGIN_TIME, y no del campo textual BEGIN_DATE_TIME, que trae el año con dos dígitos (28-APR-50) y por eso no distingue 1950 de 2050	BEGIN_YEARMONTH
end_datetime	DATETIME	Data e hora do fim do evento, no fuso horário local indicado em timezone	Date and time the event ended, in the local time zone given in timezone	Fecha y hora de finalización del evento, en el huso horario local indicado en timezone		no			no	Construído a partir dos campos numéricos END_YEARMONTH, END_DAY e END_TIME, pelo mesmo motivo descrito em begin_datetime	Built from the numeric fields END_YEARMONTH, END_DAY and END_TIME, for the reason given under begin_datetime	Construido a partir de los campos numéricos END_YEARMONTH, END_DAY y END_TIME, por el mismo motivo descrito en begin_datetime	END_YEARMONTH
timezone	STRING	Fuso horário local a que se referem begin_datetime e end_datetime	Local time zone to which begin_datetime and end_datetime refer	Huso horario local al que se refieren begin_datetime y end_datetime		no			no	Publicado em duas formas ao longo do período, com e sem a diferença em relação ao UTC (CST-6 e CST), e ocasionalmente com a sigla de horário de verão (CDT). Preservado como publicado	Published in two forms over the record, with and without the offset from UTC (CST-6 and CST), and occasionally with the daylight saving abbreviation (CDT). Preserved as published	Publicado en dos formas a lo largo del período, con y sin la diferencia respecto al UTC (CST-6 y CST), y ocasionalmente con la sigla de horario de verano (CDT). Preservado tal como se publica	CZ_TIMEZONE
injuries_direct	INT64	Número de feridos causados diretamente pelo evento	Number of injuries caused directly by the event	Número de heridos causados directamente por el evento		no		person	no				INJURIES_DIRECT
injuries_indirect	INT64	Número de feridos causados indiretamente pelo evento	Number of injuries caused indirectly by the event	Número de heridos causados indirectamente por el evento		no		person	no				INJURIES_INDIRECT
deaths_direct	INT64	Número de mortes causadas diretamente pelo evento	Number of deaths caused directly by the event	Número de muertes causadas directamente por el evento		no		person	no				DEATHS_DIRECT
deaths_indirect	INT64	Número de mortes causadas indiretamente pelo evento	Number of deaths caused indirectly by the event	Número de muertes causadas indirectamente por el evento		no		person	no				DEATHS_INDIRECT
damage_property	FLOAT64	Valor estimado dos danos materiais causados pelo evento, em dólares correntes	Estimated value of property damage caused by the event, in current dollars	Valor estimado de los daños materiales causados por el evento, en dólares corrientes		no		USD	no	A fonte publica este campo como texto com sufixo de magnitude (2.5K, 1.50M, 10.00B, e também .5K sem o zero à esquerda), o que faz uma conversão numérica direta produzir nulo ou o valor 2,5 no lugar de 2.500. Aqui o texto é decodificado para dólares e a forma original é mantida em damage_property_source. Valores em dólares correntes do ano do evento, sem correção pela inflação. Nulo em 620.474 registros sem valor informado e em 41 registros cujo texto não permite decodificação (sufixos H e T, ou sufixo sem número)	The source publishes this field as text with a magnitude suffix (2.5K, 1.50M, 10.00B, and also .5K with no leading zero), which makes a direct numeric conversion yield null or the value 2.5 instead of 2,500. Here the text is decoded to dollars and the original form is kept in damage_property_source. Values are in current dollars of the event's year, not inflation-adjusted. Null on 620,474 records with no reported value and on 41 records whose text cannot be decoded (H and T suffixes, or a suffix with no number)	La fuente publica este campo como texto con sufijo de magnitud (2.5K, 1.50M, 10.00B, y también .5K sin el cero a la izquierda), lo que hace que una conversión numérica directa produzca nulo o el valor 2,5 en lugar de 2.500. Aquí el texto se decodifica a dólares y la forma original se mantiene en damage_property_source. Valores en dólares corrientes del año del evento, sin corrección por inflación. Nulo en 620.474 registros sin valor informado y en 41 registros cuyo texto no permite decodificación (sufijos H y T, o sufijo sin número)	DAMAGE_PROPERTY
damage_property_source	STRING	Valor dos danos materiais na forma textual publicada pela fonte, com o sufixo de magnitude	Property damage value in the text form published by the source, with its magnitude suffix	Valor de los daños materiales en la forma textual publicada por la fuente, con el sufijo de magnitud		no			no	Mantido para que a decodificação feita em damage_property seja auditável e para que nenhum valor de origem se perca	Kept so that the decoding done in damage_property is auditable and so that no source value is lost	Mantenido para que la decodificación hecha en damage_property sea auditable y para que ningún valor de origen se pierda	DAMAGE_PROPERTY
damage_crops	FLOAT64	Valor estimado dos danos às lavouras causados pelo evento, em dólares correntes	Estimated value of crop damage caused by the event, in current dollars	Valor estimado de los daños a los cultivos causados por el evento, en dólares corrientes		no		USD	no	Decodificado da mesma forma que damage_property, com a forma original preservada em damage_crops_source. Valores em dólares correntes do ano do evento. Nulo em 732.809 registros sem valor informado e em 8 registros cujo texto não permite decodificação	Decoded in the same way as damage_property, with the original form preserved in damage_crops_source. Values are in current dollars of the event's year. Null on 732,809 records with no reported value and on 8 records whose text cannot be decoded	Decodificado de la misma forma que damage_property, con la forma original preservada en damage_crops_source. Valores en dólares corrientes del año del evento. Nulo en 732.809 registros sin valor informado y en 8 registros cuyo texto no permite decodificación	DAMAGE_CROPS
damage_crops_source	STRING	Valor dos danos às lavouras na forma textual publicada pela fonte, com o sufixo de magnitude	Crop damage value in the text form published by the source, with its magnitude suffix	Valor de los daños a los cultivos en la forma textual publicada por la fuente, con el sufijo de magnitud		no			no				DAMAGE_CROPS
source	STRING	Origem do relato do evento	Source that reported the event	Origen del relato del evento		no			no	Campo de texto livre no sistema de origem, sem vocabulário controlado	Free-text field in the source system, with no controlled vocabulary	Campo de texto libre en el sistema de origen, sin vocabulario controlado	SOURCE
magnitude	FLOAT64	Magnitude medida ou estimada do evento	Measured or estimated magnitude of the event	Magnitud medida o estimada del evento		no			no	A unidade depende do tipo de evento e por isso não é declarada no campo measurement_unit: nós para velocidade de vento e polegadas para diâmetro de granizo. Preenchido apenas para eventos de vento e de granizo	The unit depends on the event type and is therefore not declared in the measurement_unit field: knots for wind speed and inches for hail diameter. Populated only for wind and hail events	La unidad depende del tipo de evento y por eso no se declara en el campo measurement_unit: nudos para velocidad de viento y pulgadas para diámetro de granizo. Completado solo para eventos de viento y de granizo	MAGNITUDE
magnitude_type	STRING	Forma de obtenção da magnitude do vento	How the wind magnitude was obtained	Forma de obtención de la magnitud del viento		yes			no	A documentação da fonte prevê EG, ES, MS e MG; o registro também traz E e M, presentes em 31.549 linhas e preservados como publicados	The source documentation defines EG, ES, MS and MG; the record also carries E and M, present on 31,549 rows and preserved as published	La documentación de la fuente prevé EG, ES, MS y MG; el registro también trae E y M, presentes en 31.549 filas y preservados tal como se publican	MAGNITUDE_TYPE
flood_cause	STRING	Causa relatada ou estimada da inundação	Reported or estimated cause of the flood	Causa relatada o estimada de la inundación		yes			no				FLOOD_CAUSE
hurricane_category	STRING	Categoria do furacão na escala Saffir-Simpson	Hurricane category on the Saffir-Simpson scale	Categoría del huracán en la escala Saffir-Simpson		no			no	Preenchido em 561 registros. Mantido como texto por ser um rótulo de categoria, e não uma quantidade sobre a qual faça sentido calcular	Populated on 561 records. Kept as text because it is a category label, not a quantity it makes sense to compute with	Completado en 561 registros. Mantenido como texto por ser una etiqueta de categoría, y no una cantidad sobre la que tenga sentido calcular	CATEGORY
tornado_scale	STRING	Intensidade do tornado na escala Fujita ou Fujita Melhorada	Tornado intensity on the Fujita or Enhanced Fujita scale	Intensidad del tornado en la escala Fujita o Fujita Mejorada		yes			no	Duas escalas convivem na mesma coluna: F0 a F5 até 2006 e EF0 a EF5 a partir de 2007, quando a escala Fujita Melhorada passou a ser usada nos Estados Unidos. EFU indica tornado de intensidade não determinada. Os graus não são equivalentes entre as escalas e não devem ser somados sem essa ressalva	Two scales share the column: F0 to F5 up to 2006 and EF0 to EF5 from 2007 on, when the Enhanced Fujita scale came into use in the United States. EFU marks a tornado of undetermined intensity. The grades are not equivalent across the two scales and should not be pooled without that caveat	Dos escalas conviven en la misma columna: F0 a F5 hasta 2006 y EF0 a EF5 a partir de 2007, cuando la escala Fujita Mejorada pasó a usarse en los Estados Unidos. EFU indica un tornado de intensidad no determinada. Los grados no son equivalentes entre las escalas y no deben sumarse sin esa salvedad	TOR_F_SCALE
tornado_length	FLOAT64	Extensão do trajeto percorrido pelo tornado em solo	Length of the path the tornado travelled on the ground	Extensión del trayecto recorrido por el tornado en tierra		no		mile	no				TOR_LENGTH
tornado_width	FLOAT64	Largura do trajeto percorrido pelo tornado em solo	Width of the path the tornado travelled on the ground	Ancho del trayecto recorrido por el tornado en tierra		no		yard	no				TOR_WIDTH
tornado_other_wfo	STRING	Sigla do escritório de previsão do NWS para o qual o tornado seguiu ao cruzar a fronteira da área de responsabilidade	Code of the NWS forecast office the tornado continued into on crossing the boundary of the area of responsibility	Sigla de la oficina de pronóstico del NWS hacia la cual siguió el tornado al cruzar la frontera del área de responsabilidad		no			no				TOR_OTHER_WFO
tornado_other_state_abbreviation	STRING	Sigla de duas letras do estado para o qual o tornado seguiu	Two-letter abbreviation of the state the tornado continued into	Sigla de dos letras del estado hacia el cual siguió el tornado		no			no				TOR_OTHER_CZ_STATE
tornado_other_cz_fips	STRING	Código do condado para o qual o tornado seguiu	Code of the county the tornado continued into	Código del condado hacia el cual siguió el tornado		no			no	Publicado sem o código do estado, e por isso não formando um código FIPS de cinco posições nem ligando ao diretório de condados	Published without the state code, and therefore neither forming a five-digit FIPS code nor linking to the county directory	Publicado sin el código del estado, y por eso no forma un código FIPS de cinco posiciones ni enlaza con el directorio de condados	TOR_OTHER_CZ_FIPS
tornado_other_cz_name	STRING	Nome do condado para o qual o tornado seguiu	Name of the county the tornado continued into	Nombre del condado hacia el cual siguió el tornado		no			no				TOR_OTHER_CZ_NAME
begin_range	FLOAT64	Distância entre o ponto inicial do evento e a localidade de referência indicada em begin_location	Distance from the event's begin point to the reference locality given in begin_location	Distancia entre el punto inicial del evento y la localidad de referencia indicada en begin_location		no		mile	no				BEGIN_RANGE
begin_azimuth	STRING	Direção do ponto inicial do evento em relação à localidade de referência, na rosa dos ventos de 16 pontos	Direction of the event's begin point from the reference locality, on the 16-point compass	Dirección del punto inicial del evento respecto a la localidad de referencia, en la rosa de los vientos de 16 puntos		no			no				BEGIN_AZIMUTH
begin_location	STRING	Localidade de referência a partir da qual se medem begin_range e begin_azimuth	Reference locality from which begin_range and begin_azimuth are measured	Localidad de referencia a partir de la cual se miden begin_range y begin_azimuth		no			no				BEGIN_LOCATION
end_range	FLOAT64	Distância entre o ponto final do evento e a localidade de referência indicada em end_location	Distance from the event's end point to the reference locality given in end_location	Distancia entre el punto final del evento y la localidad de referencia indicada en end_location		no		mile	no				END_RANGE
end_azimuth	STRING	Direção do ponto final do evento em relação à localidade de referência, na rosa dos ventos de 16 pontos	Direction of the event's end point from the reference locality, on the 16-point compass	Dirección del punto final del evento respecto a la localidad de referencia, en la rosa de los vientos de 16 puntos		no			no				END_AZIMUTH
end_location	STRING	Localidade de referência a partir da qual se medem end_range e end_azimuth	Reference locality from which end_range and end_azimuth are measured	Localidad de referencia a partir de la cual se miden end_range y end_azimuth		no			no				END_LOCATION
begin_latitude	FLOAT64	Latitude do ponto inicial do evento, em graus decimais	Latitude of the event's begin point, in decimal degrees	Latitud del punto inicial del evento, en grados decimales		no		degree	no	Vazio em 794.846 registros. Um registro de 1997 traz latitude 97,1, fora do intervalo possível; o valor é preservado como publicado	Empty on 794,846 records. One 1997 record carries latitude 97.1, outside the possible range; the value is preserved as published	Vacío en 794.846 registros. Un registro de 1997 trae latitud 97,1, fuera del intervalo posible; el valor se preserva tal como se publica	BEGIN_LAT
begin_longitude	FLOAT64	Longitude do ponto inicial do evento, em graus decimais	Longitude of the event's begin point, in decimal degrees	Longitud del punto inicial del evento, en grados decimales		no		degree	no				BEGIN_LON
end_latitude	FLOAT64	Latitude do ponto final do evento, em graus decimais	Latitude of the event's end point, in decimal degrees	Latitud del punto final del evento, en grados decimales		no		degree	no				END_LAT
end_longitude	FLOAT64	Longitude do ponto final do evento, em graus decimais	Longitude of the event's end point, in decimal degrees	Longitud del punto final del evento, en grados decimales		no		degree	no				END_LON
episode_narrative	STRING	Descrição do episódio meteorológico a que o evento pertence, redigida pelo NWS	Description of the weather episode the event belongs to, written by the NWS	Descripción del episodio meteorológico al que pertenece el evento, redactada por el NWS		no			no				EPISODE_NARRATIVE
event_narrative	STRING	Descrição do evento, redigida pelo NWS	Description of the event, written by the NWS	Descripción del evento, redactada por el NWS		no			no				EVENT_NARRATIVE
data_source	STRING	Meio pelo qual o registro entrou na base	Route by which the record entered the database	Medio por el cual el registro entró en la base		yes			no				DATA_SOURCE
